12599.0	30000.0
150.0	30000.0
621.0	30000.0
6.0	30000.0
11881.0	42000.0
87539.0	102129.0
99936.0	109129.0
102152.0	88700.0
89479.0	88699.0
34012.0	68134.0
63095.0	62710.0
4922.0	30000.0
15247.0	30000.0
61182.0	73455.0
104788.0	120759.0
108830.0	104275.0
48987.0	58595.0
229.0	30000.0
14389.0	54720.0
91656.0	109720.0
100227.0	104695.0
100640.0	104695.0
83214.0	78179.0
50620.0	50000.0
32669.0	30000.0
17893.0	30000.0
41857.0	50000.0
51029.0	49586.0
50225.0	49586.0
51441.0	49586.0
51024.0	49586.0
51440.0	49586.0
53410.0	49586.0
49706.0	49586.0
49834.0	49586.0
51034.0	49586.0
42315.0	39668.0
36925.0	49586.0
31746.0	59012.0
16515.0	54000.0
84775.0	100800.0
100174.0	100800.0
102450.0	136800.0
69372.0	83552.0
1602.0	66841.0
3284.0	66841.0
56847.0	71736.0
15105.0	30000.0
2809.0	30000.0
21936.0	32377.0
46214.0	75328.0
75745.0	69370.0
71249.0	70383.0
38174.0	50039.0
61900.0	72311.0
18.0	30000.0
4474.0	30000.0
34900.0	37230.0
48216.0	48780.0
49837.0	48780.0
51024.0	48780.0
51034.0	48780.0
54746.0	48780.0
46093.0	48780.0
51034.0	48780.0
21852.0	39024.0
32840.0	37541.0
37212.0	43097.0
2048.0	30000.0
1498.0	30000.0
184.0	30000.0
3076.0	30000.0
1337.0	30000.0
816.0	30000.0
28.0	30000.0
15596.0	54000.0
91604.0	109000.0
79413.0	81196.0
43398.0	71164.0
17228.0	30000.0
31267.0	37230.0
41168.0	39024.0
2234.0	30000.0
5129.0	30000.0
34546.0	54000.0
53843.0	48780.0
49835.0	48780.0
49819.0	48780.0
52359.0	48780.0
47280.0	48780.0
47746.0	48780.0
49961.0	56584.0
37629.0	39024.0
34359.0	37541.0
36828.0	89120.0
2942.0	30000.0
1298.0	30000.0
107.0	30000.0
187.0	30000.0
1705.0	30000.0
2620.0	30000.0
30249.0	78000.0
69257.0	87200.0
93676.0	141760.0
55328.0	98406.0
1766.0	50383.0
15170.0	30000.0
40339.0	44460.0
33579.0	31219.0
3712.0	30000.0
34253.0	37230.0
47797.0	48780.0
52583.0	60487.0
83750.0	90606.0
86635.0	85477.0
97406.0	106036.0
59330.0	75588.0
13810.0	48376.0
47725.0	65311.0
21434.0	30000.0
16.0	30000.0
174.0	30000.0
2456.0	30000.0
1017.0	30000.0
33455.0	78000.0
66645.0	87200.0
98094.0	153760.0
30686.0	50383.0
7099.0	30000.0
32236.0	37230.0
33154.0	59531.0
2644.0	30000.0
600.0	30000.0
2597.0	30000.0
14135.0	41115.0
52645.0	50006.0
52439.0	57431.0
56958.0	57431.0
46991.0	65234.0
