1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,2186429.0
15000000.0,3326819.5
15000000.0,4108922.5
15000000.0,3724705.0
15000000.0,9412159.5
15000000.0,5370749.0
15000000.0,6373969.0
15000000.0,4799584.0
15000000.0,5413672.5
15000000.0,11303402.5
15000000.0,15000000.0
15000000.0,12414720.5
45000000.0,26549043.0
36000000.0,16384668.5
28800000.0,24733604.0
28800000.0,26690857.0
28800000.0,28800000.0
28800000.0,28800000.0
58800000.0,28781527.5
47040000.0,24648955.0
37632000.0,27908392.5
30105500.0,30105500.0
30105500.0,30105500.0
60105500.0,33125154.0
90105500.0,35717854.5
72084000.0,41335306.5
57667000.0,36633177.0
46133500.0,31992741.5
36906500.0,36906500.0
36906500.0,36906500.0
66906500.0,43635590.0
96906500.0,41145390.0
77525000.0,40394757.5
62020000.0,40278508.5
49616000.0,24057341.0
39692500.0,35433673.5
39692500.0,36830882.0
39692500.0,39692500.0
39692500.0,39240061.0
69692500.0,34384820.5
55754000.0,32044941.5
44603000.0,36853688.5
44603000.0,40215650.5
44603000.0,35868158.5
44603000.0,32349194.0
35682000.0,35251214.5
35682000.0,31497920.0
35682000.0,29827561.0
35682000.0,30004548.5
35682000.0,35234984.0
35682000.0,32577537.5
35682000.0,32181067.0
35682000.0,35682000.0
35682000.0,35682000.0
65682000.0,30613071.5
95682000.0,31154913.0
76545500.0,30298619.5
61236000.0,26433861.5
48988500.0,28053116.0
39190500.0,28233672.5
31352000.0,28268384.5
31352000.0,27452272.5
31352000.0,31352000.0
31352000.0,30844208.5
61352000.0,30140409.5
49081500.0,29739975.0
39265000.0,31232021.0
31412000.0,31412000.0
31412000.0,31412000.0
61412000.0,32245204.0
91412000.0,31678279.5
73129500.0,33073818.0
58503500.0,33679779.5
46802500.0,32638014.5
37442000.0,32741808.0
37442000.0,30699377.0
37442000.0,32129121.5
37442000.0,31935895.5
37442000.0,28225485.5
29953500.0,29838237.5
29953500.0,29953500.0
29953500.0,29953500.0
59953500.0,31604844.5
89953500.0,33116343.5
71962500.0,33335660.0
57570000.0,29237277.0
46056000.0,35651097.5
36844500.0,31375113.5
36844500.0,30185794.0
36844500.0,32323321.5
36844500.0,32266885.5
36844500.0,33497053.0
36844500.0,34216760.5
34344500.0,29884055.0
34344500.0,34344500.0
34344500.0,32812588.0
64344500.0,30063292.0
51475500.0,31987929.0
41180000.0,29426333.0
32944000.0,31170801.0
