110200000,0
110200000,5582100
110200000,4651000
110200000,3720400
110200000,3662000
110200000,3786000
110200000,2842600
110200000,4447900
110200000,17263000
110200000,17217200
110200000,23140400
110200000,28499500
110200000,29606100
110200000,36627200
110200000,31314300
110200000,29908400
110200000,28317800
110200000,27126000
110200000,29840900
110200000,27532200
110200000,27008700
110200000,29108600
110200000,25373600
110200000,28885400
110200000,28524700
110200000,19590000
110200000,1793700
110200000,2285300
110200000,2451000
110200000,2445000
110200000,1528500
110200000,2321900
110200000,2262000
110200000,2210300
110200000,14623700
110200000,28756000
110200000,28018900
110200000,27968700
110200000,26396700
110200000,28259100
110200000,26329100
110200000,29323600
110200000,26397100
110200000,27980200
110200000,26564800
110200000,28148200
110200000,27372800
110200000,27585500
110200000,27293700
110200000,27875400
110200000,27951800
110200000,27457300
110200000,4726700
110200000,2429200
110200000,2228600
110200000,2461400
110200000,2210300
110200000,2386100
110200000,1598200
110200000,2405200
110200000,6241500
110200000,29598600
110200000,29318300
110200000,27156300
110200000,25690400
110200000,27464400
110200000,26907300
110200000,28357500
110200000,27258800
110200000,26420500
110200000,26235500
110200000,29752300
110200000,28187400
110200000,27204500
110200000,28306000
110200000,25444200
110200000,28984100
110200000,28438600
110200000,21089600
110200000,2488400
110200000,2291700
110200000,2229700
110200000,2410800
110200000,2300500
110200000,2489000
110200000,1635600
110200000,2630700
110200000,12577300
110200000,28292000
110200000,27531000
110200000,27331400
110200000,25995300
110200000,28392600
110200000,26519200
110200000,29488100
110200000,26669900
110200000,21712200
110200000,31241000
110200000,26765700
110200000,27764200
110200000,27349100
110200000,28310600
110200000,26842600
110200000,27282300
110200000,27561700
110200000,13666000
110200000,1453500
110200000,2272800
110200000,2259200
110200000,2662000
110200000,2269600
110200000,2211400
110200000,1975400
110200000,2422700
110200000,20066800
110200000,28717900
110200000,26847500
110200000,27770300
110200000,25972000
110200000,28072000
110200000,27069200
110200000,29189800
110200000,24682700
110200000,27488600
110200000,27193600
110200000,28438200
110200000,27603000
110200000,29075400
110200000,26015400
110200000,28634700
110200000,26332900
110200000,24257100
110200000,2056400
110200000,2246200
110200000,2245500
110200000,2301500
110200000,2325000
110200000,2387800
110200000,1788300
110200000,2418400
