1S LIMIT AGG (ns), 1S USAGE AGG (ns)
105000000.0,105000000.0
105000000.0,74200772.0
84000000.0,82147622.5
84000000.0,84000000.0
84000000.0,84000000.0
114000000.0,97685050.5
144000000.0,92909137.0
115200000.0,115200000.0
115200000.0,115200000.0
145200000.0,141639784.5
175200000.0,134789598.0
140160000.0,140160000.0
140160000.0,140160000.0
170160000.0,147627392.0
200160000.0,128418333.5
160128000.0,140331614.0
160128000.0,111862811.5
128102000.0,92903875.5
102481500.0,101633428.5
102481500.0,98954657.0
102481500.0,95221587.0
102481500.0,99653564.5
102481500.0,84525373.0
99981500.0,84248004.5
99981500.0,99981500.0
99981500.0,99981500.0
129981500.0,117976162.0
159981500.0,107501853.0
127985000.0,90399420.5
102388000.0,88951375.0
102388000.0,93122554.5
102388000.0,95839221.0
99888000.0,99888000.0
99888000.0,99888000.0
129888000.0,107085846.0
159888000.0,94893518.0
127910000.0,112645323.5
127910000.0,79827707.0
102328000.0,101969574.5
102328000.0,86111949.0
102328000.0,79812105.0
81862000.0,81862000.0
81862000.0,81862000.0
111862000.0,111862000.0
141862000.0,92180385.0
171862000.0,80734987.0
137489500.0,110148955.5
134989500.0,105546940.5
107991500.0,107991500.0
107991500.0,107991500.0
137991500.0,122709548.0
167991500.0,118348129.5
134393000.0,97666617.5
107514000.0,107514000.0
107514000.0,101894099.5
137514000.0,100655279.5
110011000.0,107721464.0
110011000.0,92151544.5
110011000.0,104256123.0
107511000.0,103322813.5
107511000.0,82087354.0
86008500.0,86008500.0
86008500.0,86008500.0
116008500.0,105659625.5
146008500.0,93201643.5
116806500.0,87771440.5
93445000.0,93445000.0
93445000.0,93445000.0
93445000.0,92919814.0
123445000.0,95040924.0
98756000.0,89600679.5
98756000.0,98756000.0
98756000.0,98756000.0
128756000.0,128756000.0
158756000.0,116979696.0
188756000.0,115981516.5
151004500.0,114411393.0
120803500.0,117155542.0
120803500.0,92717451.0
96642500.0,96642500.0
96642500.0,96642500.0
126642500.0,98216557.5
156642500.0,102816968.5
125314000.0,103461114.5
125314000.0,102868449.0
122814000.0,81137161.0
98251000.0,95890138.5
98251000.0,98251000.0
98251000.0,98251000.0
128251000.0,95877844.5
158251000.0,69703430.0
126600500.0,100845945.0
101280000.0,88884339.0
101280000.0,101280000.0
101280000.0,101280000.0
131280000.0,108759416.0
161280000.0,94932883.0
129024000.0,101374446.0
103219000.0,100114528.0
103219000.0,78428431.5
82575000.0,82575000.0
82575000.0,82575000.0
112575000.0,88513254.5
142575000.0,117269323.0
140075000.0,82227774.5
112060000.0,91196267.0
112060000.0,98476279.0
109560000.0,87615199.0
87648000.0,87648000.0
87648000.0,87648000.0
87648000.0,87648000.0
117648000.0,95876953.5
147648000.0,98491078.0
118118000.0,118118000.0
118118000.0,118118000.0
148118000.0,143073071.0
178118000.0,122716115.0
142494000.0,108885285.5
113995000.0,113995000.0
113995000.0,113995000.0
143995000.0,121495979.5
173995000.0,102011005.5
139196000.0,80500698.0
111356500.0,99990654.0
111356500.0,111356500.0
111356500.0,111356500.0
141356500.0,124279422.0
171356500.0,98537092.5
137085000.0,122019507.5
137085000.0,100341662.0
109668000.0,98329693.0
109668000.0,85970816.5
87734000.0,59255767.5
70187000.0,70187000.0
70187000.0,70187000.0
100187000.0,100187000.0
130187000.0,82190291.0
160187000.0,122946829.0
128149500.0,117195923.5
128149500.0,126833464.0
128149500.0,113575701.0
125649500.0,95043058.0
100519500.0,100519500.0
100519500.0,100519500.0
130519500.0,93672444.0
160519500.0,105943621.5
128415500.0,113100153.5
128415500.0,92412784.0
102732000.0,102157899.0
102732000.0,102732000.0
102732000.0,102732000.0
132732000.0,113638379.0
162732000.0,95935142.5
130185500.0,102997421.0
104148000.0,84238626.0
104148000.0,88074117.5
101648000.0,84074770.5
101648000.0,95052485.0
101648000.0,76782782.5
81318000.0,81318000.0
81318000.0,79093593.5
111318000.0,87867134.0
89054000.0,78069528.0
89054000.0,89054000.0
89054000.0,89054000.0
119054000.0,99562544.5
149054000.0,89421181.5
119243000.0,109295016.5
119243000.0,100838628.0
116743000.0,101644298.0
116743000.0,108106993.5
116743000.0,114979695.5
114243000.0,114243000.0
114243000.0,114243000.0
144243000.0,136262411.0
174243000.0,120334706.5
139394000.0,88065147.5
111515000.0,111515000.0
111515000.0,69317076.0
141515000.0,111362642.0
113212000.0,106307465.5
113212000.0,113212000.0
113212000.0,113212000.0
143212000.0,116740115.0
173212000.0,89732384.5
138569500.0,96129613.0
110855500.0,110855500.0
110855500.0,107033019.5
140855500.0,84694152.0
112684000.0,98702521.5
112684000.0,87854111.5
90147000.0,90147000.0
90147000.0,90147000.0
120147000.0,108655609.0
150147000.0,110740949.5
120117500.0,120117500.0
120117500.0,95962197.5
150117500.0,84165383.5
120094000.0,79615237.5
96075000.0,96075000.0
96075000.0,96075000.0
126075000.0,104639407.5
156075000.0,93357650.5
124860000.0,109448370.0
124860000.0,101887079.5
122360000.0,104766161.5
122360000.0,89382511.5
97888000.0,77175182.0
78310000.0,78310000.0
78310000.0,78310000.0
108310000.0,85251249.5
138310000.0,77997507.0
110648000.0,80775106.0
88518000.0,88518000.0
88518000.0,82793702.5
118518000.0,103955688.0
118518000.0,71746036.5
94814000.0,94814000.0
94814000.0,90232551.0
124814000.0,124814000.0
124814000.0,124814000.0
154814000.0,153752513.0
184814000.0,117364957.0
147851000.0,96897653.5
118280500.0,118280500.0
118280500.0,118280500.0
148280500.0,114195941.0
178280500.0,114256320.0
142624000.0,108321081.5
114099000.0,107754479.0
114099000.0,98997086.0
114099000.0,99541309.0
111599000.0,111599000.0
111599000.0,87269531.5
89279000.0,89279000.0
89279000.0,89279000.0
119279000.0,92328151.0
149279000.0,98760439.0
119423000.0,81065786.0
95538000.0,95538000.0
95538000.0,95538000.0
125538000.0,85485154.5
155538000.0,136643124.0
155538000.0,151357271.5
155538000.0,98536156.0
124430000.0,82423527.5
99544000.0,94248922.5
99544000.0,99544000.0
99544000.0,99544000.0
129544000.0,99978147.5
