1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,8991566.0
15000000.0,514465.0
15000000.0,1132133.5
15000000.0,540123.5
15000000.0,1052345.0
15000000.0,518917.5
15000000.0,2126096.5
15000000.0,520116.0
15000000.0,1036289.5
15000000.0,515623.5
15000000.0,1036642.5
15000000.0,544588.5
15000000.0,1189468.5
15000000.0,521512.0
15000000.0,1054017.0
15000000.0,517499.0
15000000.0,1604801.0
15000000.0,518153.0
15000000.0,1037158.5
15000000.0,530354.0
15000000.0,518559.0
15000000.0,519961.5
15000000.0,1142591.5
15000000.0,517864.5
15000000.0,1043028.5
15000000.0,519693.5
15000000.0,2110585.5
15000000.0,520862.5
15000000.0,1038879.0
15000000.0,522759.0
15000000.0,518475.5
15000000.0,522126.0
15000000.0,1168417.0
15000000.0,523540.0
15000000.0,1050013.5
15000000.0,515178.5
15000000.0,2619040.5
15000000.0,517872.0
15000000.0,1040819.0
15000000.0,518813.0
15000000.0,523531.5
15000000.0,516357.5
15000000.0,1188046.5
15000000.0,530633.5
15000000.0,1050258.0
15000000.0,518891.0
15000000.0,2098311.5
15000000.0,519231.5
15000000.0,1038867.0
15000000.0,518241.0
15000000.0,7801565.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,75000000.0
105000000.0,105000000.0
135000000.0,135000000.0
165000000.0,143663769.0
195000000.0,55160524.0
156000000.0,578136.5
124800000.0,521743.5
99840000.0,511722.5
79872000.0,1166696.0
63897500.0,51184944.5
63897500.0,523216.0
51118000.0,1050179.5
40894000.0,520795.0
32715000.0,518660.0
26172000.0,26172000.0
26172000.0,18634928.5
56172000.0,523630.0
44937500.0,518859.5
35950000.0,1176873.5
28760000.0,1137749.5
23008000.0,521307.0
18406000.0,1070734.5
15000000.0,511599.0
15000000.0,511786.5
15000000.0,512835.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,35527724.0
75000000.0,33316351.5
60000000.0,512994.0
48000000.0,517264.0
38400000.0,1045020.5
30720000.0,30230269.5
30720000.0,2687471.5
60720000.0,31486465.5
48576000.0,39213885.0
48576000.0,35894809.0
38860500.0,34427481.5
38860500.0,1165418.0
31088000.0,31088000.0
31088000.0,31083973.0
61088000.0,1045321.5
91088000.0,518278.5
72870000.0,34411264.0
58296000.0,36856953.0
46636500.0,523214.5
