start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643167045792, 1643167054348, 246, 0, 157, 5916, 169
1643167046389, 1643167081645, 452, 0, 169, 28081, 4470
1643167046991, 1643167065497, 501, 0, 118, 15803, 133
1643167047593, 1643167067735, 6128, 0, 258, 11548, 16
1643167048194, 1643167087170, 7504, 0, 634, 25784, 3029
1643167048805, 1643167074723, 6959, 0, 453, 16214, 88
1643167049398, 1643167074722, 6298, 0, 623, 16039, 86
1643167049996, 1643167068097, 5701, 0, 661, 9703, 39
1643167050594, 1643167087171, 5431, 0, 1399, 24522, 3027
1643167051200, 1643167082785, 4791, 0, 422, 24335, 58
1643167051799, 1643167065436, 81, 0, 188, 10974, 68
1643167052407, 1643167087170, 3196, 0, 752, 25624, 3030
1643167052997, 1643167067649, 960, 0, 198, 10979, 96
1643167053612, 1643167067734, 392, 0, 308, 11486, 15
1643167054208, 1643167087171, 1848, 0, 778, 24882, 3028
1643167054808, 1643167074724, 428, 0, 1330, 16179, 88
1643167055419, 1643167074724, 4876, 0, 136, 12002, 88
1643167056012, 1643167075326, 6028, 0, 1118, 10099, 16
1643167056613, 1643167069854, 10134, 0, 157, 867, 46
1643167057219, 1643167075323, 9654, 0, 699, 5539, 14
1643167057816, 1643167075323, 9058, 0, 221, 6145, 13
1643167058408, 1643167075321, 8266, 0, 325, 5883, 11
1643167059015, 1643167081645, 7858, 0, 793, 7378, 4470
1643167059608, 1643167082785, 1789, 0, 1191, 18053, 58
1643167060219, 1643167075221, 6655, 0, 268, 5884, 51
1643167060823, 1643167069854, 5928, 0, 162, 874, 46
1643167061426, 1643167075323, 5444, 0, 280, 5714, 14
1643167062023, 1643167075324, 4849, 0, 225, 6215, 14
1643167062617, 1643167075324, 4246, 0, 435, 5064, 14
1643167063228, 1643167075220, 3815, 0, 213, 5964, 124
1643167063824, 1643167075220, 3122, 0, 336, 4944, 50
1643167064421, 1643167075222, 3727, 0, 260, 5047, 50
1643167065022, 1643167075326, 1742, 0, 367, 5924, 16
1643167065634, 1643167075221, 2638, 0, 137, 4510, 51
1643167066221, 1643167081645, 4701, 0, 178, 4082, 4406
1643167066829, 1643167082149, 5963, 0, 428, 6713, 144
1643167067434, 1643167075222, 716, 0, 154, 5126, 51
1643167068036, 1643167082151, 2438, 0, 154, 4534, 4912
1643167068634, 1643167082149, 2065, 0, 215, 3924, 4910
1643167069229, 1643167081645, 1205, 0, 146, 4757, 4470
1643167069846, 1643167081645, 1068, 0, 253, 3998, 4470
1643167070431, 1643167085635, 3969, 0, 154, 9105, 43
1643167071047, 1643167081617, 646, 0, 655, 7213, 13
1643167071637, 1643167081604, 841, 0, 185, 6852, 159
1643167072246, 1643167082339, 201, 0, 479, 6531, 533
1643167072845, 1643167086330, 839, 0, 233, 10456, 34
1643167073440, 1643167087114, 1501, 0, 752, 9002, 242
1643167074047, 1643167087361, 1145, 0, 428, 9342, 63
1643167080077, 1643167089062, 698, 0, 205, 6237, 10
1643167080652, 1643167088972, 155, 0, 235, 5959, 59
1643167081254, 1643167091128, 284, 0, 161, 7382, 14
1643167081852, 1643167089959, 203, 0, 432, 5335, 80
1643167082452, 1643167089699, 2867, 0, 218, 2180, 71
1643167083061, 1643167097574, 1350, 0, 172, 8690, 1913
1643167083653, 1643167093493, 3828, 0, 280, 3369, 57
1643167084252, 1643167091867, 3326, 0, 271, 1963, 50
1643167084858, 1643167091942, 2625, 0, 119, 2178, 76
1643167085463, 1643167093492, 2992, 0, 124, 2820, 58
1643167086073, 1643167089801, 329, 0, 237, 1023, 59
1643167086668, 1643167093494, 892, 0, 196, 3398, 57
1643167087269, 1643167093790, 683, 0, 205, 3526, 112
1643167087860, 1643167094064, 259, 0, 179, 3531, 29
1643167088472, 1643167093743, 274, 0, 149, 2741, 66
1643167089067, 1643167094067, 153, 0, 119, 2676, 32
1643167089675, 1643167096470, 1427, 0, 117, 3402, 57
1643167090272, 1643167096570, 1079, 0, 571, 2758, 41
1643167090874, 1643167099433, 509, 0, 597, 5379, 75
1643167091474, 1643167097914, 648, 0, 296, 3521, 113
1643167092077, 1643167099041, 105, 0, 139, 4546, 87
1643167092670, 1643167102694, 576, 0, 184, 4717, 2568
1643167093272, 1643167103314, 210, 0, 192, 5529, 2149
1643167093873, 1643167101550, 1381, 0, 220, 2531, 1691
1643167094478, 1643167102745, 281, 0, 376, 3096, 2618
1643167095088, 1643167104884, 1598, 0, 129, 5736, 46
1643167095674, 1643167103888, 199, 0, 167, 5695, 147
1643167096281, 1643167101549, 492, 0, 121, 2207, 56
1643167096882, 1643167104884, 349, 0, 299, 5307, 45
1643167097488, 1643167118454, 3651, 0, 214, 10567, 4715
1643167098084, 1643167106834, 612, 0, 101, 5967, 82
1643167098690, 1643167106751, 165, 0, 109, 5235, 149
1643167099294, 1643167112209, 1798, 0, 139, 8881, 59
1643167099885, 1643167116436, 3821, 0, 210, 6362, 4170
1643167100490, 1643167114992, 3392, 0, 152, 8544, 57
1643167101099, 1643167119486, 3564, 0, 203, 8568, 4047
1643167101700, 1643167116436, 85, 0, 131, 8414, 4169
1643167102290, 1643167116224, 3122, 0, 131, 3945, 4426
1643167102891, 1643167111845, 2521, 0, 160, 4431, 47
1643167103491, 1643167119940, 2368, 0, 310, 11632, 58
1643167104089, 1643167116113, 1267, 0, 130, 3936, 4707
1643167104687, 1643167118453, 407, 0, 292, 6394, 4714
1643167105288, 1643167116173, 550, 0, 210, 3702, 4525
1643167105896, 1643167115366, 2711, 0, 249, 4115, 61
1643167106504, 1643167130852, 2908, 0, 370, 14193, 4450
1643167107098, 1643167119549, 923, 0, 373, 5243, 3941
1643167107702, 1643167119806, 6675, 0, 181, 2856, 100
1643167108309, 1643167130853, 6061, 0, 149, 9596, 4451
1643167108909, 1643167119833, 112, 0, 213, 8558, 74
1643167109497, 1643167123868, 6114, 0, 205, 5572, 12
1643167110105, 1643167119941, 2782, 0, 114, 4989, 59
1643167110706, 1643167120046, 2147, 0, 128, 3155, 1812
1643167111437, 1643167133894, 6768, 0, 102, 13812, 89
1643167111921, 1643167133894, 6378, 0, 94, 13686, 100
1643167112515, 1643167128030, 5788, 0, 140, 7523, 62
1643167113113, 1643167128031, 5206, 0, 261, 6994, 61
1643167113712, 1643167127702, 5113, 0, 144, 6764, 28
1643167114313, 1643167130853, 68, 0, 212, 9600, 4451
1643167114919, 1643167130852, 558, 0, 189, 8711, 4453
1643167115517, 1643167133874, 4203, 0, 94, 6866, 5004
1643167116124, 1643167127282, 609, 0, 229, 8329, 12
1643167116733, 1643167128030, 1740, 0, 147, 7484, 60
1643167117329, 1643167128029, 1261, 0, 233, 7109, 62
1643167117922, 1643167133874, 1990, 0, 111, 7187, 4886
1643167118519, 1643167133892, 2115, 0, 173, 11124, 97
1643167119129, 1643167130226, 2530, 0, 179, 3180, 3197
1643167119731, 1643167133873, 997, 0, 159, 7887, 3078
1643167120325, 1643167133895, 331, 0, 149, 10641, 99
1643167120928, 1643167139387, 1784, 0, 176, 14377, 129
1643167121533, 1643167134971, 2160, 0, 105, 8724, 151
1643167122132, 1643167136489, 1926, 0, 209, 9277, 505
1643167122737, 1643167130194, 1778, 0, 152, 3411, 61
1643167123334, 1643167130769, 461, 0, 168, 4842, 34
1643167123933, 1643167139292, 4634, 0, 175, 7673, 499
1643167124534, 1643167138559, 6716, 0, 452, 4786, 161
1643167125129, 1643167135850, 3997, 0, 190, 4421, 70
1643167125734, 1643167139387, 986, 0, 226, 10338, 129
1643167126331, 1643167140946, 5032, 0, 541, 6875, 283
1643167132109, 1643167143422, 1759, 0, 144, 6534, 15
1643167127547, 1643167139287, 723, 0, 123, 8354, 498
1643167128144, 1643167140713, 118, 0, 249, 10273, 49
1643167128736, 1643167152657, 7336, 0, 338, 11139, 3003
1643167129343, 1643167152656, 6729, 0, 229, 11261, 3002
1643167129948, 1643167152657, 6124, 0, 141, 11163, 3002
1643167130543, 1643167136432, 191, 0, 131, 3494, 88
1643167131142, 1643167139292, 253, 0, 443, 4932, 502
1643167131750, 1643167140713, 431, 0, 172, 6014, 50
1643167132344, 1643167132669
1643167132956, 1643167164228, 1633, 0, 187, 15753, 11421
1643167133543, 1643167143414, 1045, 0, 133, 6683, 10
1643167134146, 1643167152657, 4486, 0, 230, 9347, 2590
1643167134751, 1643167164229, 192, 0, 333, 15609, 11423
1643167135359, 1643167153887, 1651, 0, 218, 14271, 443
1643167135958, 1643167152657, 204, 0, 343, 11322, 3002
1643167136552, 1643167164471, 838, 0, 229, 14768, 9729
1643167137157, 1643167164229, 6430, 0, 455, 6533, 11479
1643167137761, 1643167164228, 5570, 0, 175, 7086, 11478
1643167138372, 1643167164228, 2018, 0, 500, 9480, 11478
1643167138958, 1643167164230, 831, 0, 737, 9925, 11479
1643167139563, 1643167164229, 390, 0, 554, 10086, 11480
1643167140158, 1643167164228, 4238, 0, 570, 5565, 11478
1643167140767, 1643167164229, 366, 0, 211, 9302, 11479
1643167141367, 1643167164228, 671, 0, 325, 8204, 11480
1643167141962, 1643167164470, 5539, 0, 307, 7138, 7194
1643167142570, 1643167153588, 4996, 0, 400, 3174, 120
1643167143170, 1643167165362, 4399, 0, 561, 12094, 3210
1643167143768, 1643167164230, 400, 0, 827, 5329, 11535
1643167144363, 1643167164469, 3137, 0, 309, 6557, 7862
1643167144969, 1643167163332, 2625, 0, 594, 13299, 39
1643167145568, 1643167165362, 1963, 0, 600, 12347, 3019
1643167146183, 1643167164229, 1407, 0, 376, 13037, 934
1643167146777, 1643167169643, 2635, 0, 286, 17947, 52
1643167147365, 1643167169526, 2211, 0, 298, 17359, 34
1643167147978, 1643167164238, 2331, 0, 771, 10268, 821
1643167148579, 1643167169528, 4065, 0, 343, 14688, 35
1643167149175, 1643167163294, 1766, 0, 238, 9220, 779
1643167149784, 1643167178160, 3019, 0, 255, 23070, 146
1643167150385, 1643167177821, 2327, 0, 282, 22363, 189
1643167151476, 1643167178161, 5358, 0, 822, 18180, 148
1643167151582, 1643167178284, 1720, 0, 273, 22032, 269
1643167152193, 1643167177996, 1111, 0, 229, 22257, 145
1643167152778, 1643167189572, 11592, 0, 775, 13336, 9296
1643167153388, 1643167177820, 644, 0, 196, 21388, 173
1643167153991, 1643167177822, 233, 0, 429, 20783, 173
1643167154598, 1643167189304, 10704, 0, 605, 11915, 9457
1643167155192, 1643167189573, 10108, 0, 470, 12370, 9295
1643167155791, 1643167189573, 9511, 0, 405, 12305, 9294
1643167156395, 1643167189305, 8906, 0, 315, 11920, 9456
1643167156996, 1643167189572, 7938, 0, 824, 12683, 9178
1643167162857, 1643167189573, 1818, 0, 787, 12475, 9177
1643167163385, 1643167170515, 1275, 0, 583, 2387, 139
1643167165057, 1643167191997, 3525, 0, 382, 8823, 11446
1643167164561, 1643167191999, 3839, 0, 457, 8984, 11445
1643167166189, 1643167191999, 2378, 0, 347, 8539, 11446
1643167165851, 1643167191997, 2468, 0, 428, 9052, 11447
1643167166401, 1643167191999, 1515, 0, 243, 9521, 11446
1643167167167, 1643167195072, 6678, 0, 529, 18417, 15
1643167168724, 1643167185454, 1107, 0, 1368, 11205, 601
1643167169270, 1643167185455, 1077, 0, 463, 11102, 601
1643167163611, 1643167185926, 1533, 0, 657, 10969, 7247
1643167168434, 1643167191998, 490, 0, 363, 8574, 11446
1643167164801, 1643167191998, 4077, 0, 408, 9232, 11445
1643167165409, 1643167191997, 3387, 0, 191, 9626, 11446
1643167166015, 1643167191998, 3025, 0, 246, 8862, 11447
1643167166612, 1643167192229, 2266, 0, 218, 10144, 10832
1643167167216, 1643167191996, 1808, 0, 255, 9415, 11211
1643167167809, 1643167185381, 1132, 0, 243, 14098, 82
1643167168409, 1643167191997, 558, 0, 325, 9146, 11447
1643167169012, 1643167192229, 390, 0, 645, 10756, 9200
1643167169618, 1643167209314, 7641, 0, 542, 21013, 8316
1643167170218, 1643167185453, 1190, 0, 414, 10923, 601
1643167170826, 1643167185382, 589, 0, 399, 11354, 82
1643167171421, 1643167200459, 1222, 0, 260, 17294, 7885
1643167172027, 1643167199988, 2146, 0, 933, 12367, 10148
1643167172627, 1643167200458, 1547, 0, 489, 16092, 7694
1643167173221, 1643167200457, 433, 0, 150, 18154, 6733
1643167173823, 1643167209313, 619, 0, 866, 23372, 8662
1643167174428, 1643167200297, 392, 0, 1407, 11847, 10456
1643167175034, 1643167200298, 638, 0, 597, 11193, 10458
1643167175638, 1643167209313, 1564, 0, 290, 21175, 8662
1643167176225, 1643167209085, 8967, 0, 519, 20970, 76
1643167176835, 1643167209314, 1896, 0, 148, 20107, 8316
1643167183749, 1643167209085, 8358, 0, 559, 13326, 79
1643167178033, 1643167209314, 1014, 0, 353, 19581, 8315
1643167178644, 1643167216246, 7557, 0, 325, 27471, 233
1643167184405, 1643167207807, 660, 0, 299, 19752, 13
1643167186082, 1643167228773, 1655, 0, 242, 23776, 14412
1643167185649, 1643167228771, 6451, 0, 315, 19129, 14410
1643167187254, 1643167232783, 9974, 0, 503, 27616, 4636
1643167185825, 1643167228771, 2171, 0, 1959, 21542, 14412
1643167187497, 1643167232783, 9753, 0, 717, 27367, 4634
1643167188123, 1643167233105, 9854, 0, 655, 31161, 67
1643167183444, 1643167228772, 9213, 0, 495, 19194, 14412
1643167184045, 1643167228769, 8613, 0, 336, 19236, 14411
1643167184643, 1643167228770, 8022, 0, 407, 19331, 14409
1643167190447, 1643167232784, 9920, 0, 316, 24749, 4638
1643167185844, 1643167207409, 259, 0, 308, 18967, 15
1643167186447, 1643167228769, 6143, 0, 419, 19019, 14411
1643167187057, 1643167228770, 1158, 0, 551, 23378, 14410
1643167187643, 1643167228769, 649, 0, 255, 23489, 14410
1643167188254, 1643167233053, 9475, 0, 595, 32430, 17
1643167188854, 1643167233054, 10110, 0, 547, 31175, 17
1643167189449, 1643167232783, 10413, 0, 937, 25091, 4640
1643167190061, 1643167228772, 10816, 0, 211, 11429, 14412
1643167190648, 1643167233053, 10181, 0, 330, 29494, 17
1643167191263, 1643167222234, 9567, 0, 444, 17191, 1398
1643167191862, 1643167232783, 8966, 0, 252, 24758, 4636
1643167192463, 1643167228770, 8369, 0, 315, 11430, 14410
1643167193058, 1643167232783, 7820, 0, 322, 24717, 4639
1643167193661, 1643167232411, 7215, 0, 581, 21065, 7139
1643167194271, 1643167232783, 6558, 0, 490, 24284, 4640
1643167194854, 1643167228770, 81, 0, 844, 16138, 14411
1643167195458, 1643167233054, 2270, 0, 609, 32290, 17
1643167196062, 1643167232784, 1728, 0, 628, 27508, 4641
