start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643161019293, 1643161023303, 481, 0, 317, 420, 13
1643161019774, 1643161023674, 259, 0, 368, 732, 16
1643161021338, 1643161024730, 241, 0, 86, 330, 42
1643161020922, 1643161024234, 247, 0, 106, 453, 13
1643161022574, 1643161027148, 231, 0, 131, 1147, 17
1643161022123, 1643161025407, 240, 0, 92, 492, 23
1643161023713, 1643161031641, 368, 0, 119, 4358, 29
1643161025392, 1643161036500, 607, 0, 540, 4020, 2855
1643161022964, 1643161027708, 370, 0, 101, 1285, 293
1643161026555, 1643161035078, 653, 0, 391, 2886, 1433
1643161025240, 1643161036071, 277, 0, 330, 4792, 2840
1643161026701, 1643161035077, 684, 0, 656, 2517, 1433
1643161027398, 1643161043632, 3613, 0, 293, 8974, 14
1643161025870, 1643161035968, 575, 0, 300, 6639, 37
1643161027582, 1643161040472, 2524, 0, 253, 6849, 70
1643161029176, 1643161043629, 1187, 0, 262, 9687, 15
1643161023495, 1643161026106, 62, 0, 124, 358, 14
1643161024090, 1643161027707, 153, 0, 82, 1147, 294
1643161024704, 1643161031589, 181, 0, 143, 3818, 284
1643161025295, 1643161036071, 339, 0, 200, 4779, 2948
1643161025906, 1643161035998, 297, 0, 621, 6665, 69
1643161026513, 1643161044146, 2310, 0, 140, 10455, 2189
1643161031363, 1643161043628, 428, 0, 272, 8933, 14
1643161027710, 1643161035077, 496, 0, 196, 2961, 1433
1643161028309, 1643161041433, 312, 0, 144, 7179, 3129
1643161028912, 1643161043637, 2348, 0, 263, 9632, 10
1643161034780, 1643161049355, 402, 0, 257, 10713, 164
1643161037375, 1643161055712, 4058, 0, 342, 10560, 38
1643161034921, 1643161049356, 276, 0, 379, 11089, 164
1643161036523, 1643161050819, 3670, 0, 443, 6750, 79
1643161031916, 1643161043547, 511, 0, 854, 7731, 50
1643161032516, 1643161043624, 1865, 0, 155, 6864, 13
1643161039307, 1643161050848, 887, 0, 384, 6860, 108
1643161038906, 1643161050648, 1256, 0, 531, 6561, 91
1643161039516, 1643161049615, 628, 0, 440, 6039, 127
1643161040088, 1643161055407, 3335, 0, 349, 7995, 337
1643161035524, 1643161049612, 153, 0, 370, 9418, 1886
1643161036289, 1643161049356, 176, 0, 397, 10051, 163
1643161036730, 1643161050819, 4182, 0, 407, 6865, 80
1643161037329, 1643161050818, 3582, 0, 204, 6822, 80
1643161037926, 1643161050818, 3509, 0, 191, 6559, 79
1643161038536, 1643161055710, 3750, 0, 246, 11002, 40
1643161039129, 1643161055407, 3159, 0, 192, 10301, 162
1643161039737, 1643161050817, 1184, 0, 427, 6875, 79
1643161045523, 1643161075528, 5412, 0, 383, 17409, 3654
1643161040940, 1643161056322, 3228, 0, 229, 9322, 79
1643161041539, 1643161050818, 324, 0, 267, 6540, 78
1643161047330, 1643161071287, 2698, 0, 161, 12489, 5354
1643161048033, 1643161067559, 1796, 0, 152, 9661, 5160
1643161049505, 1643161065834, 490, 0, 260, 12520, 138
1643161043945, 1643161056323, 222, 0, 328, 9333, 80
1643161044537, 1643161055709, 850, 0, 789, 7053, 36
1643161045153, 1643161071286, 5733, 0, 245, 12438, 5356
1643161045742, 1643161075527, 5996, 0, 470, 16976, 3653
1643161046337, 1643161072357, 5402, 0, 395, 13138, 4699
1643161046941, 1643161071286, 2942, 0, 623, 13076, 5356
1643161047547, 1643161067559, 2031, 0, 458, 10037, 5163
1643161053375, 1643161075526, 5449, 0, 337, 10701, 1507
1643161055033, 1643161075528, 752, 0, 182, 13114, 3355
1643161054550, 1643161075528, 660, 0, 210, 13317, 3827
1643161049949, 1643161071286, 703, 0, 245, 12891, 5354
1643161050551, 1643161067558, 147, 0, 155, 9187, 5628
1643161051151, 1643161075526, 3772, 0, 218, 14099, 3653
1643161051756, 1643161075526, 662, 0, 363, 16612, 3653
1643161052358, 1643161075527, 176, 0, 290, 17028, 3353
1643161052969, 1643161075527, 4759, 0, 117, 11618, 3653
1643161053555, 1643161075527, 5942, 0, 595, 8381, 3800
1643161054165, 1643161075526, 5666, 0, 413, 10627, 1413
1643161054760, 1643161075527, 2186, 0, 696, 11713, 3654
1643161055363, 1643161068379, 214, 0, 433, 10061, 17
1643161055964, 1643161075526, 474, 0, 548, 11550, 4406
1643161056564, 1643161075527, 334, 0, 555, 12171, 3355
1643161057166, 1643161075526, 5965, 0, 710, 6572, 2676
1643161057774, 1643161075528, 5351, 0, 424, 6872, 2675
1643161058365, 1643161075282, 4597, 0, 302, 9140, 302
1643161058964, 1643161075527, 3877, 0, 402, 5851, 3801
1643161066982, 1643161080950, 5643, 0, 385, 4364, 125
1643161067498, 1643161080909, 641, 0, 693, 8862, 83
1643161060766, 1643161083409, 7404, 0, 805, 10875, 83
1643161061375, 1643161076955, 6795, 0, 249, 5874, 43
1643161061972, 1643161080666, 6333, 0, 252, 7456, 2132
1643161062578, 1643161076678, 5592, 0, 237, 5549, 21
1643161069405, 1643161080920, 580, 0, 165, 7579, 97
1643161069000, 1643161080893, 984, 0, 147, 7256, 71
1643161069536, 1643161083235, 627, 0, 139, 8376, 1098
1643161071172, 1643161090798, 3977, 0, 760, 7758, 3301
1643161073876, 1643161090793, 1309, 0, 693, 6877, 3404
1643161066184, 1643161080893, 5236, 0, 157, 6634, 71
1643161073976, 1643161090796, 677, 0, 159, 9099, 3298
1643161075646, 1643161090707, 1540, 0, 343, 8817, 74
1643161067983, 1643161080667, 5303, 0, 484, 3737, 178
1643161068590, 1643161080897, 315, 0, 736, 8206, 74
1643161069195, 1643161080893, 287, 0, 341, 8341, 71
1643161069789, 1643161080894, 586, 0, 148, 7927, 70
1643161076639, 1643161123165, 3576, 0, 645, 22975, 15699
1643161078311, 1643161123164, 2418, 0, 462, 23001, 15695
1643161071590, 1643161090796, 4322, 0, 926, 7943, 3301
1643161072197, 1643161092809, 3713, 0, 528, 9383, 3770
1643161072793, 1643161090793, 3090, 0, 775, 8106, 3298
1643161073395, 1643161091661, 2483, 0, 940, 9564, 2621
1643161073993, 1643161090793, 1886, 0, 932, 7945, 3298
1643161080797, 1643161123163, 3413, 0, 662, 21900, 12683
1643161082491, 1643161123166, 1075, 0, 207, 23081, 12824
1643161075794, 1643161091660, 445, 0, 561, 9607, 2621
1643161076408, 1643161091661, 2572, 0, 201, 7540, 2622
1643161077001, 1643161090793, 1011, 0, 729, 5965, 3467
1643161077610, 1643161097218, 3486, 0, 741, 6840, 6109
1643161078206, 1643161123165, 2889, 0, 446, 22619, 15697
1643161078806, 1643161123167, 2734, 0, 344, 22863, 15698
1643161079406, 1643161123164, 2118, 0, 657, 22833, 15698
1643161080018, 1643161123164, 1504, 0, 352, 22705, 15698
1643161080600, 1643161123167, 737, 0, 461, 22847, 15698
1643161081213, 1643161123162, 3062, 0, 281, 23468, 12686
1643161081811, 1643161123164, 2055, 0, 430, 23817, 12686
1643161082406, 1643161123163, 1392, 0, 217, 21006, 15699
1643161083014, 1643161123164, 591, 0, 346, 20966, 15698
1643161083619, 1643161123164, 1983, 0, 114, 21871, 12687
1643161084211, 1643161123163, 335, 0, 233, 23283, 12686
1643161084807, 1643161123163, 308, 0, 565, 22313, 12687
1643161085415, 1643161123166, 714, 0, 987, 20900, 12689
1643161086017, 1643161123165, 6233, 0, 917, 16939, 10617
1643161086621, 1643161118133, 5007, 0, 1440, 17583, 4826
1643161087218, 1643161110932, 4341, 0, 1520, 15146, 12
1643161087818, 1643161110931, 4427, 0, 940, 15269, 12
1643161088417, 1643161123881, 3145, 0, 1279, 28368, 142
1643161089021, 1643161123146, 3283, 0, 728, 16825, 10643
1643161089631, 1643161123161, 5006, 0, 995, 12761, 12270
1643161090234, 1643161123163, 1451, 0, 1426, 14940, 12542
1643161090821, 1643161123881, 820, 0, 1174, 28281, 142
1643161091429, 1643161128123, 5921, 0, 1733, 21907, 4656
1643161092024, 1643161123761, 9241, 0, 2446, 16933, 22
1643161092626, 1643161123882, 8847, 0, 2661, 17180, 141
1643161093232, 1643161123760, 8238, 0, 2827, 16909, 21
1643161093828, 1643161123760, 7639, 0, 2865, 16821, 19
1643161094433, 1643161133520, 13542, 0, 519, 18170, 3342
1643161095029, 1643161128123, 533, 0, 433, 24991, 4656
1643161095637, 1643161128123, 153, 0, 324, 24895, 4655
1643161096240, 1643161124919, 522, 0, 1046, 24280, 167
1643161096843, 1643161128123, 580, 0, 1642, 21937, 4656
1643161097442, 1643161123760, 3510, 0, 3426, 16953, 21
1643161098038, 1643161138233, 13465, 0, 999, 16125, 7087
1643161098640, 1643161127411, 12754, 0, 1189, 7393, 4785
1643161099243, 1643161127411, 12402, 0, 513, 7189, 4749
1643161099852, 1643161123760, 1656, 0, 2776, 16730, 21
1643161100447, 1643161123760, 2385, 0, 1536, 16972, 21
1643161101040, 1643161123881, 415, 0, 2240, 16906, 142
1643161107942, 1643161134247, 14662, 0, 254, 7776, 71
1643161107456, 1643161141438, 15075, 0, 499, 11075, 2074
1643161111080, 1643161139967, 11562, 0, 297, 12253, 149
1643161109639, 1643161134246, 12948, 0, 215, 7711, 70
1643161110406, 1643161141504, 12470, 0, 462, 13795, 18
1643161112001, 1643161136189, 5532, 0, 515, 9510, 5064
1643161112496, 1643161133706, 5122, 0, 285, 8577, 3392
1643161105849, 1643161133706, 759, 0, 1976, 18418, 3394
1643161112654, 1643161133705, 5086, 0, 269, 9115, 3394
1643161117448, 1643161166545, 22028, 0, 1456, 16801, 5457
1643161113886, 1643161132561, 8657, 0, 255, 6579, 58
1643161114544, 1643161123758, 2975, 0, 401, 2575, 61
1643161117235, 1643161133705, 496, 0, 163, 9242, 3395
1643161115773, 1643161129241, 1333, 0, 264, 8823, 100
1643161110068, 1643161134246, 13229, 0, 265, 7445, 70
1643161119028, 1643161132713, 425, 0, 288, 8697, 68
1643161117632, 1643161152573, 12537, 0, 213, 10680, 7806
1643161119231, 1643161133040, 475, 0, 506, 9457, 82
1643161112470, 1643161134245, 10925, 0, 390, 7100, 70
1643161113058, 1643161135806, 4000, 0, 861, 10097, 4986
1643161120992, 1643161139968, 5458, 0, 194, 9742, 149
1643161122607, 1643161134246, 1333, 0, 489, 5752, 69
1643161123165, 1643161134246, 396, 0, 356, 7250, 70
1643161122767, 1643161139968, 870, 0, 744, 11611, 150
1643161125475, 1643161167149, 3988, 0, 206, 17904, 15444
1643161124093, 1643161153900, 1468, 0, 619, 18466, 6039
1643161124593, 1643161166545, 5359, 0, 275, 27408, 5186
1643161129293, 1643161167154, 3748, 0, 615, 12743, 16754
1643161118480, 1643161172459, 15052, 0, 445, 30246, 4681
1643161129430, 1643161152392, 3703, 0, 1442, 12723, 358
1643161126116, 1643161159669, 3652, 0, 255, 14816, 11468
1643161126555, 1643161166545, 3082, 0, 610, 27722, 5189
1643161127135, 1643161166545, 2435, 0, 306, 28329, 5190
1643161129694, 1643161152566, 3637, 0, 1388, 13352, 25
1643161130371, 1643161172459, 2169, 0, 409, 30451, 4680
1643161130927, 1643161172460, 2292, 0, 345, 29749, 4682
1643161123281, 1643161166544, 4977, 0, 138, 30522, 5189
1643161123884, 1643161148810, 438, 0, 645, 10754, 9894
1643161124489, 1643161142101, 660, 0, 378, 10411, 3661
1643161125088, 1643161148811, 613, 0, 163, 10226, 9980
1643161125694, 1643161159665, 5242, 0, 237, 14880, 11468
1643161126291, 1643161158356, 3911, 0, 426, 14835, 10158
1643161126895, 1643161166544, 3166, 0, 425, 28070, 5189
