1S LIMIT AGG (ns), 1S USAGE AGG (ns)
125000000.0,27423710.0
100000000.0,10531890.0
80000000.0,24292494.0
64000000.0,13472668.0
51200000.0,17945024.0
40960000.0,33324359.0
40960000.0,32295492.0
32768000.0,31307203.5
32768000.0,32768000.0
39434500.0,27967709.0
31547500.0,21058952.5
25238000.0,20004949.5
20190000.0,19329154.0
20190000.0,18403473.5
26190000.0,26190000.0
32190000.0,32190000.0
38190000.0,38190000.0
44190000.0,44190000.0
50190000.0,50190000.0
56190000.0,51104284.0
62190000.0,62190000.0
62190000.0,62190000.0
68190000.0,68190000.0
74190000.0,74190000.0
80190000.0,80190000.0
86190000.0,83927199.0
92190000.0,92190000.0
92190000.0,92190000.0
98190000.0,98190000.0
104190000.0,104190000.0
110190000.0,110190000.0
116190000.0,116190000.0
122190000.0,122190000.0
128190000.0,128190000.0
134190000.0,126258437.0
140190000.0,137646801.5
140190000.0,140190000.0
140190000.0,140190000.0
146190000.0,146190000.0
152190000.0,140997754.0
158190000.0,158190000.0
158190000.0,146073573.5
164190000.0,137856102.5
161690000.0,134204925.0
159190000.0,155430584.5
159190000.0,148046478.0
159190000.0,146457827.0
156690000.0,153090713.0
156690000.0,156690000.0
156690000.0,151729446.5
162690000.0,161183532.5
162690000.0,142829271.5
162690000.0,149096118.5
160190000.0,154117012.5
160190000.0,131685872.0
157690000.0,117623686.0
126152000.0,111726772.5
126152000.0,113677338.0
123652000.0,117357029.0
123652000.0,116571185.5
123652000.0,115075700.5
123652000.0,115496711.0
121152000.0,114052204.5
121152000.0,112773366.5
121152000.0,111028861.5
118652000.0,115716302.5
118652000.0,115999156.5
118652000.0,117698913.5
118652000.0,118260993.0
118652000.0,115772730.0
118652000.0,117854830.5
118652000.0,114436436.0
118652000.0,116545117.0
118652000.0,118652000.0
118652000.0,114252932.0
118652000.0,114981850.0
118652000.0,111863172.0
116152000.0,116152000.0
116152000.0,111021863.0
122152000.0,112368989.0
122152000.0,114317805.5
122152000.0,112063105.5
119652000.0,104061828.0
119652000.0,100401885.0
117152000.0,117152000.0
117152000.0,115191733.0
123152000.0,123152000.0
123152000.0,117768770.0
129152000.0,107529850.0
129152000.0,110055686.5
126652000.0,114828447.0
126652000.0,113097504.5
124152000.0,112847166.5
124152000.0,115174741.5
124152000.0,118610828.5
121652000.0,111875810.5
121652000.0,115820055.0
121652000.0,117750483.0
121652000.0,113621318.5
119152000.0,112051644.5
119152000.0,117674302.0
119152000.0,118407649.5
119152000.0,116715164.0
119152000.0,114150292.5
119152000.0,114646570.0
119152000.0,111784393.0
116652000.0,114213926.5
116652000.0,116410946.5
116652000.0,115249120.0
116652000.0,116652000.0
116652000.0,106165783.5
122652000.0,111529471.5
122652000.0,116696846.0
122652000.0,115508589.0
122652000.0,116015670.0
120152000.0,111783088.0
120152000.0,104659478.5
120152000.0,120152000.0
120152000.0,116394382.5
126152000.0,114640258.0
