1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,2265244.5
15000000.0,3014331.5
15000000.0,10397667.0
15000000.0,2281211.5
15000000.0,3112054.5
15000000.0,9807630.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,21100187.0
75000000.0,4635440.0
60000000.0,8929601.5
48000000.0,28547066.0
38400000.0,25169436.5
30720000.0,510588.5
24576000.0,11797595.0
19660500.0,19660500.0
19660500.0,5301185.5
49660500.0,12554155.0
39728000.0,29341985.0
31782000.0,31782000.0
31782000.0,5473556.5
61782000.0,25254140.0
49425500.0,23893184.0
39540000.0,35512165.0
39540000.0,16984173.5
31632000.0,19308414.5
25305500.0,18787304.0
20244000.0,14681388.0
16195000.0,16195000.0
16195000.0,16195000.0
46195000.0,46195000.0
76195000.0,51413093.0
106195000.0,49511697.0
84956000.0,45140321.5
67964500.0,29095768.5
54371500.0,14579981.0
43497000.0,9476253.5
34797500.0,24974756.0
27838000.0,12987229.0
22270000.0,22270000.0
22270000.0,22270000.0
44068500.0,25236350.0
74068500.0,17054731.5
59254500.0,21326751.0
47403500.0,10733276.5
37922500.0,7825553.5
30338000.0,28831676.5
30338000.0,23442640.5
24270000.0,20873557.0
24270000.0,15190471.5
19416000.0,10335676.0
15532500.0,11959774.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,33287866.5
75000000.0,32893942.5
60000000.0,7980335.5
48000000.0,29071089.5
38400000.0,33799509.5
38400000.0,32741869.0
38400000.0,11829270.0
30720000.0,18025925.5
24576000.0,21643359.5
24576000.0,19588406.0
19660500.0,16819922.0
19660500.0,19660500.0
19660500.0,19660500.0
49660500.0,22199209.5
79660500.0,20482048.5
63728000.0,12350997.5
50982000.0,29759417.5
40785500.0,14322952.5
32628000.0,20175621.5
26102000.0,513315.5
20881500.0,19226046.5
20881500.0,20881500.0
20881500.0,20881500.0
50881500.0,49458407.0
80881500.0,50104067.5
64705000.0,50045522.5
51764000.0,50021041.0
51764000.0,22439680.0
41411000.0,33703391.5
41411000.0,11761759.5
33128500.0,24146325.0
26502500.0,0.0
21202000.0,21202000.0
21202000.0,21202000.0
51202000.0,25641126.5
81202000.0,18633532.0
64961500.0,16270317.5
51969000.0,25475786.0
41575000.0,26323967.5
33260000.0,24901030.5
26608000.0,13995678.0
21286000.0,11909560.0
17028500.0,17028500.0
17028500.0,17028500.0
47028500.0,18841651.0
77028500.0,10295263.0
61622500.0,23183018.0
49298000.0,24438367.5
39438000.0,20039374.5
31550000.0,28326089.5
31550000.0,11405622.5
25240000.0,17507823.0
20192000.0,20192000.0
20192000.0,20192000.0
50192000.0,35725419.5
80192000.0,21952849.0
64153500.0,22055964.0
51322500.0,14571433.0
41058000.0,32530372.0
32846000.0,4102861.0
26276500.0,26276500.0
26276500.0,21778311.0
56276500.0,19019388.5
45021000.0,38112803.5
45021000.0,24031605.0
36016500.0,21424549.0
28813000.0,17354515.5
23050000.0,23050000.0
23050000.0,19090564.0
23050000.0,23050000.0
23050000.0,20167997.0
53050000.0,38811846.0
42440000.0,11990138.0
33952000.0,6831839.5
27161500.0,23863440.0
27161500.0,14577570.0
21729000.0,21729000.0
21729000.0,21729000.0
51729000.0,49546178.5
81729000.0,49523405.0
65383000.0,49422708.0
52306000.0,50064208.5
52306000.0,52306000.0
52306000.0,36907795.5
41844500.0,21676775.0
33475500.0,1569953.0
26780000.0,11352477.0
21424000.0,21424000.0
21424000.0,17029973.0
51424000.0,25428584.0
41139000.0,26770864.0
32911000.0,18018900.0
26328500.0,18819524.5
21062500.0,11118548.0
16850000.0,16850000.0
16850000.0,16850000.0
46850000.0,40932905.5
76850000.0,9392274.5
61480000.0,13719879.0
49184000.0,30844372.5
39347000.0,23668814.0
31477500.0,26450023.0
31477500.0,17201953.0
25182000.0,24391132.0
25182000.0,22860160.5
25182000.0,13999177.5
20145500.0,20145500.0
20145500.0,20145500.0
50145500.0,12339859.0
80145500.0,30034434.0
64116000.0,17453970.0
51292500.0,22228153.5
41034000.0,30603984.5
32827000.0,32191735.5
32827000.0,21664824.5
26261500.0,14912638.5
21009000.0,19445271.0
21009000.0,11994902.5
16807000.0,16807000.0
16807000.0,16807000.0
46807000.0,25499488.0
76807000.0,17673125.0
61445500.0,21972198.0
49156000.0,33506228.0
39324500.0,24901076.5
31459500.0,21419722.5
25167500.0,25167500.0
25167500.0,18437423.0
20134000.0,20134000.0
20134000.0,20134000.0
50134000.0,30136384.5
80134000.0,27871593.0
64107000.0,16893420.0
51285500.0,24725903.0
41028000.0,32410990.5
32822000.0,21234535.0
26257500.0,19254392.5
21006000.0,21006000.0
21006000.0,21006000.0
51006000.0,30826834.5
64611000.0,14062580.5
51688500.0,30374581.0
41350500.0,41350500.0
41350500.0,41350500.0
71350500.0,49984683.0
101350500.0,49527592.0
81080000.0,49525550.0
64864000.0,51427434.0
51891000.0,49524530.5
51891000.0,51891000.0
51891000.0,51891000.0
51891000.0,8368293.0
41512500.0,18564968.5
33210000.0,30757342.0
33210000.0,12848987.0
26568000.0,26568000.0
26568000.0,21190945.5
56568000.0,10091298.5
45254000.0,5341344.5
36203000.0,31836639.5
36203000.0,16114062.5
28962000.0,15992181.5
23169500.0,9125093.0
18535500.0,13904386.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,23783227.5
75000000.0,26010828.5
60000000.0,33055698.0
48000000.0,12585970.0
38400000.0,17792092.5
30720000.0,20200436.0
24576000.0,24576000.0
24576000.0,24576000.0
24576000.0,17979667.5
54576000.0,23744329.5
43660500.0,33050066.0
34928000.0,25486132.0
27942000.0,19614645.5
22353500.0,18243117.5
22353500.0,20782064.5
22353500.0,22353500.0
22353500.0,22353500.0
52353500.0,25718203.0
82353500.0,7830451.0
65882500.0,22697376.0
52706000.0,23125405.5
42164500.0,28111776.0
33731500.0,24737971.0
26985000.0,9992901.0
21588000.0,16389018.5
17270000.0,17270000.0
17270000.0,17270000.0
47270000.0,23443893.0
77270000.0,13791196.5
61816000.0,12742549.0
49452500.0,25165089.5
39562000.0,9712862.0
31649500.0,18461596.0
25319500.0,25319500.0
25319500.0,25319500.0
55319500.0,2608724.5
85319500.0,24372119.0
68255500.0,25261145.0
54604000.0,21304319.0
43683000.0,18763105.0
34946000.0,16949050.0
27956500.0,9746163.0
22365000.0,12468512.5
17892000.0,17892000.0
17892000.0,17892000.0
47892000.0,26773502.0
77892000.0,15997877.0
62313500.0,33279407.0
49850500.0,21066269.5
39880000.0,16951332.0
31904000.0,20937662.5
25523000.0,25523000.0
25523000.0,25523000.0
55523000.0,30574905.5
85523000.0,15889551.0
68418000.0,27505069.0
54734000.0,26721298.5
43787000.0,15531282.5
35029500.0,22571156.0
28023500.0,23109238.5
28023500.0,24439689.0
28023500.0,17231073.5
22418500.0,22418500.0
22418500.0,22418500.0
22418500.0,22418500.0
82418500.0,49485502.5
112418500.0,50508083.0
89934500.0,49427324.0
71947500.0,49529998.5
57558000.0,49450145.0
57558000.0,53018722.0
57558000.0,50897047.5
57558000.0,51506189.5
55058000.0,49506163.0
55058000.0,53019521.5
55058000.0,49441375.5
55058000.0,52508807.0
55058000.0,50481428.5
55058000.0,38764909.5
44046000.0,15654675.0
35236500.0,23603049.0
28189000.0,27246246.0
28189000.0,10574502.5
22551000.0,20956397.5
22551000.0,6812071.5
18040500.0,18040500.0
18040500.0,18040500.0
48040500.0,13014233.0
78040500.0,24495251.5
62432000.0,28640533.0
49945500.0,15878035.0
39956000.0,19519514.5
31964500.0,14240355.0
25571500.0,19241639.5
20457000.0,20457000.0
20457000.0,20457000.0
50457000.0,28182994.5
40365500.0,12781874.5
32292000.0,32292000.0
32292000.0,20167785.5
62292000.0,31359899.0
49833500.0,20298370.0
39866500.0,19968076.5
31893000.0,18218872.0
25514000.0,25514000.0
25514000.0,14208515.5
55514000.0,23334254.5
44411000.0,23770501.5
35528500.0,35528500.0
35528500.0,23070376.5
28422500.0,20842352.5
22738000.0,22738000.0
22738000.0,13839136.5
18190000.0,18190000.0
18190000.0,18190000.0
48190000.0,25823350.0
78190000.0,8191617.0
62552000.0,37788957.0
50041500.0,4819162.0
40033000.0,18875487.5
32026000.0,24313056.5
25620500.0,25620500.0
25620500.0,11659733.0
55620500.0,19491658.5
44496000.0,23522512.0
35596500.0,17615975.5
28477000.0,28477000.0
28477000.0,13692997.5
58477000.0,20012036.0
46781500.0,23835122.5
37425000.0,21166475.0
29940000.0,18866776.0
23952000.0,22692858.5
23952000.0,23952000.0
23952000.0,21759049.5
53952000.0,18665522.0
43161500.0,23174526.5
34529000.0,27321935.5
27623000.0,19695034.0
22098000.0,12541300.0
17678000.0,17678000.0
17678000.0,17678000.0
47678000.0,24155546.0
77678000.0,26351149.0
62142000.0,23693633.5
49713500.0,10954520.5
39770500.0,15670621.5
31816000.0,23134858.5
25452500.0,20760712.5
25452500.0,25452500.0
25452500.0,14419365.5
55452500.0,10125983.0
44362000.0,41347148.0
44362000.0,17814531.0
35489500.0,15901405.5
28391500.0,16980486.5
22713000.0,22713000.0
22713000.0,22713000.0
52713000.0,13103280.5
82713000.0,33715782.5
66170000.0,25237558.0
52936000.0,27003580.0
42348500.0,23671070.5
33878500.0,4076935.0
27102500.0,25503356.5
27102500.0,21092963.0
21682000.0,11603694.0
17345500.0,17345500.0
17345500.0,17345500.0
47345500.0,24136675.5
77345500.0,30847023.5
61876000.0,11670866.0
49500500.0,28752715.0
39600000.0,18919257.0
31680000.0,11839673.5
25344000.0,25344000.0
25344000.0,25344000.0
55344000.0,52011398.5
85344000.0,49009193.5
68275000.0,51380734.5
54620000.0,49533302.0
54620000.0,53559672.0
54620000.0,52050766.0
54620000.0,51011941.5
54620000.0,51524455.5
54620000.0,51369466.0
54620000.0,52540832.5
54620000.0,51526662.5
54620000.0,51546982.0
52120000.0,50043294.0
52120000.0,51407542.0
52120000.0,52120000.0
52120000.0,39977156.5
41696000.0,25107183.5
33356500.0,15242151.5
26685000.0,20218363.0
21348000.0,21348000.0
21348000.0,14429868.0
51348000.0,36934683.5
41078000.0,21603268.0
32862000.0,23593103.5
26289500.0,18244991.5
21031500.0,12043695.0
16825000.0,16825000.0
16825000.0,16825000.0
46825000.0,20164172.5
76825000.0,27509371.0
61460000.0,18539801.0
49168000.0,38706418.5
39334000.0,24402746.0
31467000.0,19853051.5
25173500.0,14706255.0
20138500.0,20138500.0
20138500.0,20138500.0
50138500.0,14529275.0
80138500.0,31360195.5
64110500.0,24935343.0
51288000.0,9595888.5
41030000.0,9962912.5
32824000.0,22717034.0
26259000.0,23132709.0
26259000.0,26259000.0
26259000.0,26259000.0
56259000.0,8584985.5
86259000.0,23180949.5
69007000.0,16940606.0
55205500.0,17272270.5
44164000.0,40020328.5
44164000.0,20197994.5
35331000.0,10307815.0
28264500.0,28264500.0
28264500.0,18991171.0
58264500.0,28508725.0
46611500.0,18323641.0
37289000.0,11128454.0
29831000.0,24241425.0
29831000.0,29582855.5
29831000.0,21460088.0
23864500.0,20469117.0
23864500.0,23864500.0
23864500.0,18313368.0
53864500.0,22577506.0
43091500.0,31114310.0
34473000.0,20733572.5
27578000.0,10270253.0
22062000.0,22062000.0
22062000.0,22062000.0
52062000.0,12659125.5
82062000.0,22694552.0
65649500.0,26656156.5
52519500.0,9795081.5
42015500.0,23701723.0
33612000.0,22345597.0
26889500.0,26889500.0
26889500.0,9600248.0
56889500.0,25408641.5
45511500.0,3733733.5
36409000.0,26822914.0
29127000.0,20429482.5
23301500.0,11090159.0
18641000.0,18177711.0
18641000.0,18641000.0
18641000.0,18641000.0
48641000.0,16397949.5
78641000.0,35275863.0
62912500.0,24154340.5
50330000.0,25986764.5
40264000.0,15531155.0
32211000.0,18344597.0
25768500.0,25768500.0
25768500.0,19759720.0
55768500.0,21277295.0
44614500.0,40876496.0
44614500.0,1715539.0
35691500.0,23004355.5
28553000.0,18333402.0
22842000.0,22842000.0
22842000.0,22842000.0
52842000.0,20148521.5
82842000.0,11236292.0
66273500.0,21335614.5
53018500.0,25709743.5
42414500.0,15788189.5
33931500.0,23103504.5
27145000.0,16326002.0
21716000.0,2141174.5
17372500.0,17372500.0
17372500.0,17372500.0
47372500.0,43962456.5
77372500.0,13934212.5
61898000.0,6794465.0
49518000.0,22671695.5
39614000.0,16500211.5
31691000.0,23558509.0
25352500.0,25352500.0
25352500.0,9736944.0
55352500.0,18709578.5
44282000.0,14958349.0
35425500.0,18495242.5
28340000.0,28340000.0
28340000.0,28340000.0
58340000.0,33426919.0
88340000.0,8153820.5
70672000.0,17446548.0
56537500.0,18803063.5
45230000.0,20233142.0
36184000.0,36184000.0
36184000.0,24151854.0
66184000.0,23684519.5
52947000.0,5081191.5
42357500.0,26551759.0
33886000.0,23231379.5
27108500.0,27108500.0
27108500.0,27108500.0
57108500.0,8795150.0
87108500.0,19790896.5
69686500.0,33540812.5
55749000.0,22093643.5
44599000.0,17345812.5
35679000.0,31463852.0
35679000.0,16109514.5
28543000.0,28543000.0
28543000.0,28543000.0
58543000.0,48970591.0
58543000.0,53550113.5
67623500.0,49532734.0
54098500.0,51867236.0
54098500.0,49019854.0
54098500.0,52521021.5
54098500.0,51524108.0
54098500.0,47923813.0
54098500.0,54018238.0
54098500.0,54066101.0
54098500.0,51537986.5
54098500.0,51417455.5
54098500.0,52097089.5
54098500.0,52051186.0
54098500.0,52062198.0
54098500.0,52058457.5
54098500.0,52051328.5
54098500.0,48874694.5
54098500.0,53018749.0
54098500.0,51535625.5
54098500.0,51009435.0
54098500.0,42500578.0
43278500.0,18997950.0
34622500.0,23449918.5
27698000.0,21064213.0
22158000.0,9313974.5
17726000.0,11690554.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,28799579.5
75000000.0,11302968.0
60000000.0,27173455.5
48000000.0,23034559.5
38400000.0,29364759.0
30720000.0,25747226.0
30720000.0,8905096.0
24576000.0,24576000.0
24576000.0,24576000.0
54576000.0,21891673.0
71337500.0,32726762.5
57070000.0,17606786.0
45656000.0,19975408.5
36524500.0,30443912.0
36524500.0,30323010.5
36524500.0,28824067.5
29219500.0,7767561.0
23375500.0,23375500.0
23375500.0,18170240.5
53375500.0,23276743.0
42700000.0,12552695.5
34160000.0,16980318.5
27328000.0,27328000.0
27328000.0,17402793.5
57328000.0,24353047.5
45862000.0,20970534.5
36689500.0,14455824.5
29351500.0,21146799.0
23481000.0,23481000.0
23481000.0,23481000.0
23481000.0,16625495.0
53481000.0,20994193.5
42784500.0,15184034.5
34227500.0,19490247.0
27382000.0,26894054.5
27382000.0,27382000.0
27382000.0,24122832.0
57382000.0,16457005.5
45905500.0,14292473.5
36724000.0,13644508.0
29379000.0,28805973.5
29379000.0,19850095.5
23503000.0,22316614.5
23503000.0,9499140.5
18802000.0,16019693.0
18802000.0,12642709.5
15041500.0,15041500.0
15041500.0,15041500.0
15041500.0,15041500.0
45041500.0,36034124.0
75041500.0,2770364.5
60033000.0,17657271.5
48026000.0,35387313.5
38420500.0,13785483.0
30736000.0,22556221.0
24588500.0,18241479.5
19670500.0,19670500.0
19670500.0,16966010.0
49670500.0,31375504.5
39736000.0,27250157.5
31788500.0,17906730.0
25430500.0,25430500.0
25430500.0,19401961.0
55430500.0,13420963.0
44344000.0,32542170.0
35475000.0,16264145.5
28380000.0,22105273.0
22704000.0,22201751.5
22704000.0,19063921.0
22704000.0,15048683.5
18163000.0,18163000.0
18163000.0,18163000.0
48163000.0,24399761.0
78163000.0,30543373.0
62530000.0,2580420.0
50024000.0,18449765.0
40019000.0,40019000.0
40019000.0,22410596.5
70019000.0,9672597.0
56015000.0,31286373.5
44812000.0,3035054.5
35849500.0,35849500.0
35849500.0,21617419.0
65849500.0,33904996.0
52679500.0,16506118.5
42143500.0,12199041.5
33714500.0,29163050.5
33714500.0,24415012.0
26971500.0,19007382.0
21577000.0,21577000.0
21577000.0,21577000.0
51577000.0,31463725.0
81577000.0,17233999.5
65261500.0,22386804.0
52209000.0,511273.5
41767000.0,21408115.0
33413500.0,27350457.0
33413500.0,19923628.0
26730500.0,26730500.0
26730500.0,686118.5
56730500.0,28842513.5
45384000.0,17565352.5
36307000.0,30361955.5
36307000.0,32220623.0
36307000.0,27762928.0
29045500.0,18532776.5
23236000.0,16034732.0
18588500.0,18588500.0
18588500.0,18588500.0
19859500.0,15902045.0
32998500.0,26555587.5
32998500.0,25044567.0
26398500.0,26398500.0
26398500.0,26398500.0
56398500.0,25920986.5
86398500.0,22433218.0
69118500.0,28673404.0
55294500.0,21698980.5
44235500.0,25473592.0
35388000.0,10756711.5
28310000.0,21173781.0
22648000.0,22567551.5
22648000.0,22648000.0
22648000.0,22648000.0
52648000.0,31628306.0
42118000.0,15582471.0
33694000.0,22001939.0
26955000.0,26254423.0
26955000.0,10495609.5
21564000.0,17500759.0
21564000.0,15888304.0
17251000.0,16828891.5
17251000.0,16009209.0
17251000.0,17251000.0
17251000.0,17251000.0
47251000.0,36016354.0
59108500.0,35407258.0
47286500.0,20872475.5
37829000.0,22796624.5
30263000.0,18888721.5
24210000.0,24210000.0
24210000.0,20926506.5
24210000.0,24210000.0
24210000.0,24210000.0
54210000.0,26838659.5
84210000.0,27766203.5
67368000.0,25011586.0
53894000.0,37743012.5
43115000.0,24573857.0
34492000.0,16480909.5
27593500.0,24285495.5
27593500.0,14313363.0
22074500.0,22074500.0
22074500.0,22074500.0
