1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,2315369.0
15000000.0,15000000.0
15000000.0,3690965.0
21000000.0,2347527.5
16800000.0,4240580.5
15000000.0,4390650.0
15000000.0,4099685.0
15000000.0,4041203.0
15000000.0,13799791.0
15000000.0,13637833.5
15000000.0,7615560.0
15000000.0,15000000.0
15000000.0,10146302.0
21000000.0,15332630.5
16800000.0,4911012.0
15000000.0,14355866.0
15000000.0,2420123.5
15000000.0,13168998.5
15000000.0,3097438.5
15000000.0,10025461.0
15000000.0,4981973.0
15000000.0,12353585.5
15000000.0,3682430.0
15000000.0,12746722.5
15000000.0,3689520.5
15000000.0,13138166.0
15000000.0,4209640.5
15000000.0,10956880.5
15000000.0,2377755.5
15000000.0,8504263.5
15000000.0,3470912.5
15000000.0,10509080.5
15000000.0,4089742.0
15000000.0,9774794.5
15000000.0,3684669.0
15000000.0,8219055.0
15000000.0,4588881.5
15000000.0,13475584.0
15000000.0,3690608.0
15000000.0,10604715.5
15000000.0,2778672.5
15000000.0,12125729.5
15000000.0,5664739.0
15000000.0,10167914.0
15000000.0,3410263.0
15000000.0,13225880.5
15000000.0,3541501.5
15000000.0,10736786.5
15000000.0,4782963.5
15000000.0,11087660.0
15000000.0,6517994.5
15000000.0,12820403.5
15000000.0,14152788.0
15000000.0,15000000.0
15000000.0,15000000.0
21000000.0,21000000.0
27000000.0,25861327.0
33000000.0,25329676.5
26400000.0,26400000.0
26400000.0,26400000.0
32400000.0,15866955.5
38400000.0,27032770.0
30720000.0,26370701.5
30720000.0,30720000.0
30720000.0,30720000.0
36720000.0,33042140.0
42720000.0,32471310.5
34176000.0,34176000.0
34176000.0,34176000.0
40176000.0,30319730.5
46176000.0,28759337.0
36940500.0,36940500.0
36940500.0,36940500.0
42940500.0,42080589.5
48940500.0,47341798.5
48940500.0,48940500.0
48940500.0,35233776.0
54940500.0,37763525.0
43952000.0,22879032.0
35161500.0,35161500.0
35161500.0,32503458.0
41161500.0,26637817.0
32929000.0,32454986.5
32929000.0,32929000.0
32929000.0,31612864.0
38929000.0,32467670.0
38929000.0,32904865.5
38929000.0,37518109.5
38929000.0,27963959.5
31143000.0,29531841.5
31143000.0,31143000.0
31143000.0,31143000.0
37143000.0,34330352.5
43143000.0,33414267.5
34514000.0,28674466.5
34514000.0,34514000.0
34514000.0,28147806.0
40514000.0,29625598.0
