1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,6916913.0
15000000.0,15000000.0
15000000.0,8667647.5
21000000.0,2956162.0
16800000.0,2940179.5
15000000.0,4757698.5
15000000.0,4634430.5
15000000.0,10754835.5
15000000.0,15000000.0
15000000.0,15000000.0
15000000.0,15000000.0
21000000.0,2693743.5
16800000.0,15974827.0
16800000.0,1673138.5
22800000.0,12042362.5
18240000.0,0.0
15000000.0,15000000.0
15000000.0,4076921.0
21000000.0,13870712.0
16800000.0,0.0
15000000.0,15000000.0
15000000.0,1672700.5
21000000.0,11217105.5
16800000.0,4903159.0
15000000.0,12851250.0
15000000.0,2344571.5
15000000.0,8478389.0
15000000.0,10381416.0
15000000.0,12697934.5
15000000.0,4234384.5
15000000.0,15000000.0
15000000.0,5200118.5
21000000.0,12024937.5
16800000.0,0.0
15000000.0,15000000.0
15000000.0,1872678.0
21000000.0,11156404.0
16800000.0,0.0
15000000.0,683278.0
15000000.0,13855080.5
15000000.0,9080944.5
21000000.0,515147.0
16800000.0,12570699.5
15000000.0,8331165.5
15000000.0,13844223.5
15000000.0,4657000.0
21000000.0,8038993.0
16800000.0,4588508.5
15000000.0,11653377.5
15000000.0,3547289.0
15000000.0,15000000.0
15000000.0,15000000.0
21000000.0,19380643.0
27000000.0,21387140.0
21600000.0,16257879.0
17280000.0,17280000.0
17280000.0,17280000.0
23280000.0,23280000.0
29280000.0,20516949.5
35280000.0,21845844.0
28224000.0,28224000.0
28224000.0,28224000.0
34224000.0,27644593.5
40224000.0,29419830.0
32179000.0,31721575.0
32179000.0,32179000.0
32179000.0,32179000.0
32179000.0,32179000.0
38179000.0,35565428.5
44179000.0,35643576.0
44179000.0,37017224.5
44179000.0,44179000.0
44179000.0,44179000.0
50179000.0,40315339.0
50179000.0,42049694.0
50179000.0,43517903.5
50179000.0,32387991.0
40143000.0,28979618.5
32114000.0,30574487.0
32114000.0,29088616.0
32114000.0,32114000.0
32114000.0,32114000.0
38114000.0,36585301.0
44114000.0,30661888.5
35291000.0,28601206.5
35291000.0,29984650.0
35291000.0,33543872.5
35291000.0,35291000.0
35291000.0,29986118.5
41291000.0,32729778.5
33032500.0,29950064.5
33032500.0,33032500.0
33032500.0,24947553.0
39032500.0,30371227.0
31226000.0,31226000.0
31226000.0,28185437.5
37226000.0,30650750.5
37226000.0,30969081.5
37226000.0,35553964.0
37226000.0,29414298.5
29780500.0,29780500.0
29780500.0,29780500.0
35780500.0,32663310.5
41780500.0,29184767.0
33424000.0,30859486.5
33424000.0,33424000.0
33424000.0,33424000.0
39424000.0,27049092.5
45424000.0,32130308.0
36339000.0,30570338.5
36339000.0,35091756.5
36339000.0,35950851.5
36339000.0,25069979.0
29071000.0,29071000.0
29071000.0,26315783.0
29071000.0,29071000.0
29071000.0,29071000.0
35071000.0,29728717.0
41071000.0,33745916.0
41071000.0,27421079.5
32856500.0,32856500.0
32856500.0,32856500.0
38856500.0,32268625.5
44856500.0,24218343.5
35885000.0,31094736.5
35885000.0,29972489.0
35885000.0,33026806.0
35885000.0,31561477.5
35885000.0,28060477.0
28708000.0,28708000.0
28708000.0,28038487.0
34708000.0,32538173.0
34708000.0,32244234.5
34708000.0,31599751.5
34708000.0,34708000.0
34708000.0,34708000.0
40708000.0,37440912.0
46708000.0,37384153.0
46708000.0,41704115.5
46708000.0,41236782.0
46708000.0,36147960.5
37366000.0,25965516.0
29892500.0,29892500.0
29892500.0,29892500.0
35892500.0,26612078.0
41892500.0,24390447.0
33514000.0,25739944.5
26811000.0,21160789.0
21448500.0,21448500.0
21448500.0,21448500.0
27448500.0,27448500.0
33448500.0,27941817.5
39448500.0,30884685.5
31558500.0,25478722.5
31558500.0,31558500.0
31558500.0,31558500.0
37558500.0,35558910.0
43558500.0,27839867.5
34846500.0,34846500.0
34846500.0,34846500.0
40846500.0,38454541.5
46846500.0,24196858.0
37477000.0,31007862.0
37477000.0,31609282.5
37477000.0,35086657.0
37477000.0,32379027.5
37477000.0,36233285.0
37477000.0,33469103.0
34977000.0,33741122.5
34977000.0,34977000.0
34977000.0,34977000.0
40977000.0,37743540.0
46977000.0,32091448.0
37581500.0,31313127.0
37581500.0,33639552.5
37581500.0,35844338.0
37581500.0,28509560.0
30065000.0,28974473.0
30065000.0,30065000.0
30065000.0,30065000.0
36065000.0,34617346.0
42065000.0,30934083.0
33652000.0,33652000.0
33652000.0,33652000.0
39652000.0,36466382.5
45652000.0,29890133.5
36521500.0,35431387.5
36521500.0,24501771.0
29217000.0,27625919.5
29217000.0,28758403.5
29217000.0,27255455.0
29217000.0,29217000.0
29217000.0,29217000.0
35217000.0,34245097.5
41217000.0,32174793.0
32973500.0,32973500.0
32973500.0,32973500.0
38973500.0,37143011.0
44973500.0,26727779.0
35978500.0,34818917.0
35978500.0,28553004.5
28782500.0,28782500.0
28782500.0,28782500.0
34782500.0,32075357.5
40782500.0,36319774.5
40782500.0,40250545.0
40782500.0,40782500.0
40782500.0,36487771.5
46782500.0,27743501.5
37426000.0,24858809.5
29940500.0,29082859.5
29940500.0,23365556.0
23952000.0,23952000.0
23952000.0,23952000.0
29952000.0,29952000.0
35952000.0,27116450.5
41952000.0,28379004.0
33561500.0,32064969.5
33561500.0,33561500.0
33561500.0,33561500.0
39561500.0,35079593.0
45561500.0,36850739.0
45561500.0,36071914.0
36449000.0,34679199.5
36449000.0,33138632.0
36449000.0,35780810.5
36449000.0,36449000.0
36449000.0,33536170.0
42449000.0,33929029.0
33959000.0,28003372.5
33959000.0,30756637.5
33959000.0,33085038.5
33959000.0,27551756.5
33959000.0,27186223.0
33959000.0,25683675.0
27167000.0,27076763.5
27167000.0,23761404.5
27167000.0,27167000.0
27167000.0,27167000.0
33167000.0,33167000.0
39167000.0,27293454.5
45167000.0,36098343.0
36133500.0,35673379.0
36133500.0,36133500.0
36133500.0,36133500.0
42133500.0,42133500.0
48133500.0,42471766.0
48133500.0,41169071.0
48133500.0,32079866.0
38506500.0,27360275.0
30805000.0,28915947.5
30805000.0,16290480.0
24644000.0,16138161.0
19715000.0,17825940.0
19715000.0,18461648.5
19715000.0,17938753.5
19715000.0,15564052.0
15772000.0,11952739.5
15000000.0,3461322.0
15000000.0,11088219.0
15000000.0,7157431.5
15000000.0,12796119.0
15000000.0,6089434.5
15000000.0,15000000.0
15000000.0,4562821.5
21000000.0,14249868.5
16800000.0,3883325.0
15000000.0,13609805.5
15000000.0,1743257.5
15000000.0,14206321.5
15000000.0,6407933.5
21000000.0,15866997.0
16800000.0,5102811.5
15000000.0,12482529.5
15000000.0,2203954.0
15000000.0,11306372.5
15000000.0,4875114.5
15000000.0,15000000.0
15000000.0,8519.0
21000000.0,11852566.0
16800000.0,2745672.0
15000000.0,11541027.0
15000000.0,4987428.0
15000000.0,899558.5
15000000.0,15000000.0
15000000.0,4688670.0
21000000.0,516266.5
16800000.0,12221939.5
15000000.0,15000000.0
15000000.0,4280335.0
21000000.0,11014300.0
16800000.0,3709201.5
15000000.0,14399955.5
15000000.0,3844793.0
21000000.0,10012858.0
16800000.0,14095289.5
16800000.0,16800000.0
16800000.0,16787739.0
22800000.0,16665437.5
28800000.0,2169013.0
23040000.0,23040000.0
23040000.0,19769138.5
29040000.0,20463197.5
23232000.0,23232000.0
23232000.0,23232000.0
29232000.0,22664527.0
35232000.0,23713711.0
28185500.0,27299856.0
28185500.0,28185500.0
28185500.0,28185500.0
34185500.0,24970967.5
40185500.0,27830901.5
32148000.0,26975267.0
32148000.0,31663329.0
32148000.0,32148000.0
32148000.0,32148000.0
38148000.0,38118490.0
44148000.0,35372708.5
44148000.0,41445750.5
44148000.0,44148000.0
44148000.0,44148000.0
50148000.0,43870052.0
56148000.0,41284053.0
44918000.0,42248718.5
44918000.0,44918000.0
44918000.0,44918000.0
50918000.0,49020547.5
56918000.0,33897353.5
45534000.0,26348315.0
36427000.0,31604151.5
36427000.0,34345123.0
36427000.0,32081350.5
36427000.0,35030508.0
36427000.0,31920687.0
36427000.0,34927329.0
36427000.0,34424071.5
36427000.0,28891940.0
29141500.0,29141500.0
29141500.0,29141500.0
35141500.0,28165328.0
41141500.0,30032033.0
32913000.0,25544197.5
26330000.0,25365406.5
26330000.0,26136067.0
32330000.0,16833487.5
25864000.0,25864000.0
25864000.0,25864000.0
31864000.0,26690226.0
37864000.0,28770605.5
30291000.0,30291000.0
30291000.0,30291000.0
36291000.0,33263827.5
42291000.0,36493043.5
42291000.0,34273283.0
42291000.0,40802303.5
42291000.0,35999063.5
42291000.0,25354409.0
33832500.0,27654838.0
33832500.0,26776376.0
27066000.0,27066000.0
27066000.0,27066000.0
33066000.0,32759890.0
39066000.0,28431780.0
31252500.0,31252500.0
31252500.0,31252500.0
37252500.0,34736235.5
43252500.0,35715564.0
43252500.0,35103221.5
43252500.0,32461639.5
34602000.0,29387360.0
34602000.0,34226637.0
34602000.0,33086319.5
34602000.0,34602000.0
34602000.0,34602000.0
40602000.0,38007524.5
46602000.0,36951973.5
37281500.0,33589241.5
37281500.0,29176419.0
29825000.0,29825000.0
29825000.0,29426137.5
35825000.0,35286045.5
41825000.0,30959197.5
33460000.0,33460000.0
33460000.0,33460000.0
39460000.0,25129094.5
45460000.0,27418422.0
36368000.0,28069582.0
29094000.0,26089938.0
29094000.0,29094000.0
29094000.0,29094000.0
35094000.0,35094000.0
41094000.0,25880849.0
32875000.0,32875000.0
32875000.0,32875000.0
38875000.0,36259514.5
44875000.0,31973965.0
35900000.0,35253000.5
35900000.0,29252501.5
35900000.0,35743142.0
35900000.0,32572336.0
35900000.0,33259962.5
35900000.0,35201478.5
35900000.0,35900000.0
35900000.0,30960181.5
41900000.0,32208348.0
33520000.0,25137080.0
26816000.0,26816000.0
26816000.0,26816000.0
32816000.0,31618291.5
32816000.0,28056354.5
32816000.0,32769128.0
32816000.0,32816000.0
32816000.0,32816000.0
38816000.0,33235562.5
44816000.0,30359548.5
35852500.0,35330195.0
35852500.0,35852500.0
35852500.0,35852500.0
41852500.0,37044533.5
47852500.0,27073557.0
38282000.0,29748810.5
30625500.0,23236812.0
24500000.0,23950553.5
24500000.0,24115232.5
30500000.0,30500000.0
30500000.0,28670227.0
36500000.0,31529070.0
36500000.0,31265197.5
36500000.0,36007469.0
36500000.0,31467273.0
36500000.0,34568580.5
36500000.0,36500000.0
36500000.0,36500000.0
42500000.0,31026557.5
48500000.0,37631095.0
38800000.0,31696693.5
38800000.0,32752881.5
38800000.0,34628025.5
38800000.0,34455570.0
38800000.0,34748597.5
36300000.0,25176465.5
29040000.0,29040000.0
29040000.0,29040000.0
35040000.0,31093062.0
41040000.0,31122353.0
32832000.0,32832000.0
32832000.0,32832000.0
38832000.0,34535476.0
44832000.0,35137045.5
35865500.0,35865500.0
35865500.0,35865500.0
35865500.0,35865500.0
41865500.0,31970981.5
47865500.0,28123242.5
38292000.0,32429080.0
38292000.0,29973745.0
30633500.0,26878409.5
30633500.0,28768698.0
30633500.0,27069416.5
30633500.0,24977862.0
30633500.0,26398885.5
30633500.0,24656128.0
28133500.0,25518110.5
28133500.0,28133500.0
28133500.0,28133500.0
34133500.0,30920256.5
40133500.0,29609534.0
32106500.0,32106500.0
32106500.0,32106500.0
38106500.0,31999582.0
44106500.0,28235368.5
35285000.0,31492275.0
35285000.0,34858118.0
35285000.0,35285000.0
35285000.0,35285000.0
41285000.0,34186200.0
47285000.0,42800946.5
47285000.0,37639562.5
37828000.0,37828000.0
37828000.0,37828000.0
