30000000,9731078,1621530784582268
30000000,30000000,1621530784679526
30000000,24310096,1621530784779081
42000000,23349704,1621530784879458
33600000,27680266,1621530784979016
33600000,26823709,1621530785078520
30000000,22908917,1621530785182284
30000000,23804593,1621530785278419
30000000,23455009,1621530785378461
30000000,16447515,1621530785478357
30000000,10151131,1621530785578332
30000000,16558884,1621530785678308
30000000,13287631,1621530785779108
30000000,10681327,1621530785878262
30000000,12827914,1621530785979130
30000000,16336205,1621530786079489
30000000,30000000,1621530786179256
30000000,30000000,1621530786278353
42000000,36343301,1621530786379213
54000000,40470734,1621530786479200
43200000,43200000,1621530786579950
43200000,43200000,1621530786678964
55200000,47774501,1621530786779676
67200000,47142989,1621530786878291
53760000,53760000,1621530786979042
53760000,53760000,1621530787082699
65760000,57006066,1621530787180155
65760000,61000188,1621530787279200
65760000,62788905,1621530787378299
65760000,60834702,1621530787479320
65760000,65760000,1621530787578196
65760000,65760000,1621530787678275
77760000,73997660,1621530787779164
89760000,74427292,1621530787878339
89760000,74024118,1621530787979432
89760000,78410834,1621530788079564
89760000,58948525,1621530788178297
71808000,67678347,1621530788278536
71808000,71808000,1621530788379864
71808000,71808000,1621530788479414
71808000,71808000,1621530788580229
83808000,72597925,1621530788680881
95808000,80586785,1621530788779084
95808000,83472265,1621530788878223
95808000,95592443,1621530788979068
95808000,95808000,1621530789079005
95808000,94861663,1621530789183646
107808000,88411621,1621530789282190
107808000,107314233,1621530789379076
107808000,99216324,1621530789482272
107808000,107808000,1621530789578250
107808000,102464693,1621530789679613
119808000,93745100,1621530789780729
95846000,86736651,1621530789878989
95846000,84150064,1621530789982856
95846000,90992545,1621530790078256
95846000,77333638,1621530790180516
95846000,92951486,1621530790279165
95846000,93828350,1621530790380306
95846000,95846000,1621530790480028
95846000,95846000,1621530790579487
95846000,95846000,1621530790680034
107846000,104796006,1621530790778593
119846000,99218302,1621530790879227
119846000,109327831,1621530790978281
119846000,90703193,1621530791080134
95876000,94620142,1621530791178259
95876000,92956293,1621530791278263
107876000,104928351,1621530791378297
107876000,87985365,1621530791479159
107876000,90883002,1621530791578313
107876000,98549926,1621530791679305
107876000,89615208,1621530791778232
102876000,72220709,1621530791880874
82300000,75633817,1621530791979100
82300000,81314041,1621530792078345
82300000,82300000,1621530792180070
82300000,82300000,1621530792280833
94300000,69002220,1621530792380635
75440000,75440000,1621530792479024
75440000,75440000,1621530792580020
87440000,87037519,1621530792682277
99440000,81548739,1621530792778565
99440000,85238428,1621530792882257
99440000,85205660,1621530792982302
99440000,85679282,1621530793079092
94440000,89072340,1621530793178309
94440000,94440000,1621530793278350
94440000,93320782,1621530793381001
94440000,79179860,1621530793479466
94440000,90386538,1621530793582137
94440000,90331063,1621530793683126
94440000,94440000,1621530793787183
94440000,94440000,1621530793882318
106440000,99094356,1621530793982229
106440000,83463232,1621530794079832
85152000,82246132,1621530794178394
85152000,84825282,1621530794279562
85152000,75271979,1621530794378257
85152000,83463288,1621530794479049
85152000,84539055,1621530794578172
85152000,85152000,1621530794679555
85152000,85152000,1621530794779882
85152000,85152000,1621530794878420
97152000,88788078,1621530794979586
109152000,99104002,1621530795078225
109152000,89508202,1621530795179386
109152000,89232632,1621530795279972
109152000,92142603,1621530795378295
104152000,97632733,1621530795479199
104152000,93986374,1621530795579960
104152000,88237806,1621530795678957
104152000,88214094,1621530795778455
104152000,84219522,1621530795879944
99152000,85024599,1621530795979173
99152000,81347629,1621530796078680
99152000,84738945,1621530796178302
99152000,88236511,1621530796279070
94152000,83319188,1621530796379678
94152000,86464655,1621530796480039
94152000,86116268,1621530796579163
94152000,84794923,1621530796678302
94152000,84483129,1621530796783072
94152000,94152000,1621530796878592
94152000,94152000,1621530796979354
94152000,94152000,1621530797078594
106152000,84570536,1621530797180086
118152000,91808535,1621530797278855
94521000,91081434,1621530797379895
94521000,83117381,1621530797479160
94521000,90744283,1621530797580424
94521000,94521000,1621530797678294
94521000,90845944,1621530797778242
94521000,85311232,1621530797878583
94521000,86531719,1621530797978302
94521000,93185174,1621530798078549
94521000,94377870,1621530798179348
94521000,90766070,1621530798278364
94521000,88663719,1621530798379252
94521000,94521000,1621530798479072
94521000,94521000,1621530798579630
106521000,91269249,1621530798680601
118521000,86542340,1621530798778953
94816000,89455641,1621530798878343
94816000,94816000,1621530798979468
94816000,90262240,1621530799078561
106816000,78374346,1621530799179338
85452000,75912939,1621530799278537
85452000,74270792,1621530799379285
85452000,67182846,1621530799478330
68361000,68361000,1621530799578278
68361000,68361000,1621530799681657
80361000,80242198,1621530799778379
92361000,77813922,1621530799880294
92361000,82997208,1621530799979662
92361000,85357345,1621530800078345
92361000,91217178,1621530800179198
92361000,79784554,1621530800278274
92361000,85370404,1621530800379226
87361000,84542178,1621530800478193
87361000,87361000,1621530800579063
87361000,87361000,1621530800678226
99361000,93923714,1621530800779976
111361000,103332588,1621530800880322
111361000,82923871,1621530800978230
89088000,89088000,1621530801079262
89088000,86531437,1621530801179430
101088000,93529179,1621530801282238
101088000,85319703,1621530801379721
101088000,83488021,1621530801478587
101088000,83772894,1621530801581044
96088000,96088000,1621530801682212
96088000,94723522,1621530801778305
108088000,88895935,1621530801878943
108088000,108088000,1621530801978233
108088000,106158966,1621530802083632
120088000,75493894,1621530802180315
96070000,87904906,1621530802279236
96070000,88997071,1621530802379842
96070000,87004797,1621530802479875
96070000,94063904,1621530802578373
96070000,83742340,1621530802678325
96070000,96070000,1621530802778340
96070000,74300470,1621530802881320
108070000,77318381,1621530802978296
86456000,84655428,1621530803079246
86456000,86456000,1621530803179768
86456000,86456000,1621530803278250
98456000,92164947,1621530803378333
110456000,93761570,1621530803479515
110456000,77113976,1621530803580326
88364000,83894499,1621530803679087
88364000,80638166,1621530803780576
88364000,87513331,1621530803882160
88364000,87349391,1621530803982195
88364000,88364000,1621530804079064
88364000,88364000,1621530804178920
100364000,87959936,1621530804280034
112364000,90978865,1621530804382247
112364000,86800364,1621530804483086
89891000,80545219,1621530804579992
89891000,63890663,1621530804679206
71912000,71912000,1621530804779088
71912000,71912000,1621530804878217
83912000,76782692,1621530804978374
95912000,75693826,1621530805079195
76729000,76729000,1621530805178990
76729000,76729000,1621530805278229
88729000,88372919,1621530805379487
100729000,76663860,1621530805479849
80583000,80583000,1621530805579149
80583000,80583000,1621530805678469
92583000,90714889,1621530805783062
104583000,93273600,1621530805879013
104583000,101116657,1621530805979089
104583000,102995506,1621530806078996
104583000,104583000,1621530806179048
104583000,104583000,1621530806280436
116583000,102313046,1621530806379665
128583000,95193071,1621530806479915
102866000,76578556,1621530806578306
82292000,82292000,1621530806679204
82292000,82292000,1621530806778305
94292000,92450745,1621530806880193
106292000,88481427,1621530806980422
106292000,95799058,1621530807079140
106292000,96631770,1621530807179646
106292000,86888825,1621530807278261
101292000,94649750,1621530807378375
101292000,94730261,1621530807480027
101292000,84499446,1621530807579376
101292000,88351163,1621530807678284
101292000,93273000,1621530807782276
96292000,87280982,1621530807879339
96292000,84239351,1621530807978207
96292000,71925015,1621530808080376
77033000,77033000,1621530808178264
77033000,77033000,1621530808279332
89033000,77947079,1621530808380042
101033000,79556782,1621530808478294
80826000,80826000,1621530808579953
80826000,80826000,1621530808679385
92826000,88494071,1621530808780369
104826000,100817426,1621530808879211
104826000,99699849,1621530808979156
104826000,98889685,1621530809080052
104826000,78129861,1621530809179663
83860000,83860000,1621530809279065
83860000,82758806,1621530809382206
95860000,85479310,1621530809482238
107860000,85848244,1621530809578297
86288000,86288000,1621530809678309
86288000,86288000,1621530809779376
98288000,90978440,1621530809879616
110288000,89796532,1621530809978264
110288000,71713804,1621530810083735
88230000,82406185,1621530810179733
88230000,79090098,1621530810278353
88230000,75201077,1621530810378408
88230000,82375805,1621530810479061
88230000,84342416,1621530810578326
88230000,87691964,1621530810682301
88230000,88230000,1621530810779251
88230000,88230000,1621530810879455
88230000,87419859,1621530810978281
100230000,100230000,1621530811079040
112230000,99172655,1621530811180581
124230000,104732068,1621530811280705
124230000,111019731,1621530811379725
124230000,111930581,1621530811478174
124230000,109864598,1621530811579513
119230000,107959231,1621530811678293
119230000,95149244,1621530811778306
95384000,95384000,1621530811882243
95384000,91291675,1621530811980566
107384000,81501983,1621530812078309
85907000,85907000,1621530812179192
85907000,81638501,1621530812278945
97907000,90480969,1621530812379085
97907000,84657548,1621530812478193
97907000,93340780,1621530812580108
97907000,95801232,1621530812680868
97907000,97907000,1621530812779542
97907000,97907000,1621530812879347
109907000,93681570,1621530812978287
121907000,91616624,1621530813080360
97525000,85587698,1621530813178316
97525000,96444071,1621530813278237
97525000,97525000,1621530813378180
97525000,85652192,1621530813479116
109525000,89736224,1621530813583096
109525000,87017151,1621530813680466
87620000,87620000,1621530813780222
87620000,87620000,1621530813878588
99620000,91878586,1621530813979730
111620000,97770071,1621530814078249
111620000,93991001,1621530814180177
111620000,93932724,1621530814278296
111620000,91745983,1621530814379078
106620000,87845698,1621530814478221
106620000,79472731,1621530814578310
85296000,84901391,1621530814679134
85296000,81553927,1621530814782193
85296000,85296000,1621530814878360
85296000,76716121,1621530814980663
97296000,74526666,1621530815078264
77836000,75959759,1621530815178285
77836000,77836000,1621530815278985
77836000,77836000,1621530815379141
89836000,73983573,1621530815478276
101836000,80332790,1621530815578195
81468000,81468000,1621530815678263
81468000,81468000,1621530815778219
93468000,92345410,1621530815878370
105468000,101806276,1621530815978281
105468000,95064340,1621530816079243
105468000,91988587,1621530816179709
105468000,85147849,1621530816280140
105468000,87903343,1621530816379232
100468000,90378935,1621530816479592
100468000,95073176,1621530816578982
100468000,100468000,1621530816678269
100468000,87390275,1621530816782190
100468000,68276297,1621530816879849
80374000,80374000,1621530816978591
80374000,75158308,1621530817080507
92374000,73176641,1621530817178544
73899000,73144107,1621530817279971
73899000,73899000,1621530817378385
73899000,73899000,1621530817478193
85899000,82459854,1621530817578334
97899000,82344446,1621530817679054
97899000,85717072,1621530817779195
97899000,89505309,1621530817879209
97899000,87963497,1621530817979363
97899000,95781678,1621530818080124
97899000,97899000,1621530818180611
97899000,97899000,1621530818279014
109899000,108049558,1621530818379083
121899000,101989649,1621530818482854
121899000,100514675,1621530818582777
121899000,98328474,1621530818678291
116899000,94529514,1621530818779124
116899000,94303711,1621530818878383
116899000,95057305,1621530818979419
111899000,87742339,1621530819079911
89519000,84347698,1621530819179947
89519000,89519000,1621530819278597
89519000,89519000,1621530819379393
101519000,94493643,1621530819480118
113519000,86357615,1621530819579571
90815000,88766351,1621530819678357
90815000,90815000,1621530819778988
90815000,90815000,1621530819880622
102815000,88733446,1621530819982172
114815000,92977136,1621530820079899
114815000,82601034,1621530820179272
91852000,89317545,1621530820282184
91852000,82036896,1621530820378972
91852000,91852000,1621530820479487
91852000,75884823,1621530820579665
91852000,85165370,1621530820678275
91852000,85660292,1621530820779022
91852000,89610859,1621530820879562
91852000,91852000,1621530820978318
103852000,90567201,1621530821078318
115852000,80885094,1621530821180006
92681000,82957849,1621530821278376
92681000,92681000,1621530821379179
92681000,86671141,1621530821478340
104681000,99953453,1621530821579184
104681000,86897831,1621530821679046
104681000,96758126,1621530821779179
104681000,99495930,1621530821878294
104681000,93724249,1621530821978389
104681000,97381662,1621530822079970
99681000,96983033,1621530822178282
99681000,98393276,1621530822278235
99681000,77665620,1621530822379170
79744000,79744000,1621530822478341
79744000,79744000,1621530822578295
91744000,75358575,1621530822679095
103744000,91220896,1621530822779216
103744000,78103167,1621530822879200
82995000,82995000,1621530822982344
82995000,82995000,1621530823078940
94995000,89743750,1621530823178292
106995000,90997402,1621530823279382
106995000,84771294,1621530823383429
85596000,75963688,1621530823479700
85596000,70792305,1621530823578548
85596000,83429727,1621530823678267
85596000,85596000,1621530823779184
85596000,80591361,1621530823880686
97596000,63429462,1621530823979533
78076000,74113780,1621530824078344
78076000,71183403,1621530824178354
78076000,74179416,1621530824279211
78076000,74889271,1621530824382405
78076000,78076000,1621530824479858
78076000,78076000,1621530824582384
90076000,76528024,1621530824682222
102076000,80299153,1621530824778375
81660000,81660000,1621530824878293
81660000,81660000,1621530824979050
93660000,81164211,1621530825078326
105660000,88712374,1621530825179539
105660000,88553811,1621530825280418
105660000,86826399,1621530825379075
100660000,98808757,1621530825483812
100660000,100660000,1621530825579260
100660000,100660000,1621530825679220
112660000,101641868,1621530825779335
124660000,107648075,1621530825879106
124660000,94060840,1621530825982115
99728000,83495382,1621530826079025
99728000,96741565,1621530826178411
99728000,91763654,1621530826279147
99728000,95347481,1621530826379327
99728000,93828064,1621530826479325
99728000,98971947,1621530826578213
99728000,99728000,1621530826678341
99728000,97572972,1621530826783223
111728000,98891108,1621530826879046
111728000,99812688,1621530826982567
111728000,99934582,1621530827082136
111728000,94048485,1621530827179794
106728000,76085036,1621530827284290
85382000,76452396,1621530827378154
85382000,77124605,1621530827479400
85382000,85382000,1621530827579251
85382000,85382000,1621530827679150
97382000,86184137,1621530827778448
109382000,92725171,1621530827878219
109382000,86782381,1621530827978990
87505000,87505000,1621530828079318
87505000,87505000,1621530828179862
99505000,94576462,1621530828278290
111505000,103284987,1621530828382955
111505000,104150590,1621530828482289
111505000,104038469,1621530828578326
111505000,88230012,1621530828679928
89204000,84578554,1621530828778289
89204000,89204000,1621530828878521
89204000,86705090,1621530828979083
101204000,95638548,1621530829082222
101204000,93186056,1621530829179078
101204000,98367295,1621530829279119
101204000,93676776,1621530829379613
101204000,93141865,1621530829479061
101204000,92419000,1621530829578297
101204000,95724765,1621530829679953
101204000,101204000,1621530829780178
101204000,92033798,1621530829879123
113204000,90655060,1621530829979283
113204000,99703957,1621530830078344
113204000,90918167,1621530830178939
108204000,91539942,1621530830278380
108204000,84106252,1621530830379220
86563000,79641242,1621530830478269
86563000,75324088,1621530830578297
86563000,85747537,1621530830679032
86563000,86563000,1621530830778306
86563000,83564899,1621530830880093
98563000,86152544,1621530830979304
98563000,82008250,1621530831083033
98563000,91936462,1621530831179052
98563000,92552553,1621530831279149
98563000,93873330,1621530831379628
98563000,90331985,1621530831478394
93563000,92375850,1621530831578236
93563000,93563000,1621530831679635
93563000,93563000,1621530831778285
105563000,104238849,1621530831878602
117563000,98159371,1621530831978293
117563000,82158666,1621530832080156
94050000,94050000,1621530832179279
94050000,92338846,1621530832280777
106050000,94196505,1621530832380279
106050000,100943612,1621530832479671
106050000,97028465,1621530832578881
106050000,102898124,1621530832679403
106050000,100471500,1621530832779165
106050000,106050000,1621530832878541
106050000,103075294,1621530832983833
118050000,114539066,1621530833078360
118050000,113485376,1621530833180169
118050000,92480161,1621530833280344
94440000,92993554,1621530833379096
94440000,79195503,1621530833478992
94440000,84060414,1621530833578337
94440000,84212025,1621530833679595
94440000,81360603,1621530833779890
89440000,88897465,1621530833879086
89440000,89440000,1621530833980427
89440000,89440000,1621530834079134
101440000,93395602,1621530834179067
113440000,67821202,1621530834280111
90752000,87481371,1621530834379123
90752000,80732548,1621530834479542
90752000,90752000,1621530834581315
90752000,90752000,1621530834679017
102752000,90367021,1621530834778346
114752000,98016153,1621530834879334
114752000,95152493,1621530834980106
114752000,70605325,1621530835079801
91801000,75687345,1621530835178390
91801000,76605050,1621530835279277
91801000,76638681,1621530835378308
91801000,86233554,1621530835482240
86801000,86801000,1621530835579798
86801000,85896863,1621530835678987
86801000,86801000,1621530835779755
86801000,86801000,1621530835878230
98801000,96224296,1621530835978209
110801000,96756581,1621530836078540
110801000,91145862,1621530836182373
110801000,92616407,1621530836279485
105801000,94522869,1621530836378458
105801000,103949754,1621530836479324
105801000,105801000,1621530836579063
105801000,102814974,1621530836679108
105801000,103666898,1621530836778380
117801000,104082930,1621530836878299
117801000,96530064,1621530836979093
117801000,92380290,1621530837079201
94240000,94240000,1621530837182430
94240000,93637855,1621530837278367
106240000,98378536,1621530837379049
106240000,90838327,1621530837479307
106240000,94991910,1621530837578275
106240000,88490010,1621530837679556
101240000,88309685,1621530837778191
101240000,87788991,1621530837882723
101240000,92004389,1621530837978556
101240000,96229704,1621530838078924
101240000,95487359,1621530838178639
101240000,87997861,1621530838280499
96240000,85104217,1621530838379296
96240000,84585214,1621530838480072
96240000,80837670,1621530838578637
96240000,74739062,1621530838679650
76992000,76992000,1621530838778380
76992000,73390906,1621530838882229
88992000,69871248,1621530838984716
71193000,71193000,1621530839079416
71193000,71193000,1621530839179108
83193000,76830211,1621530839278377
95193000,84511275,1621530839378449
95193000,84010534,1621530839479345
95193000,83583193,1621530839579269
95193000,84679598,1621530839678653
95193000,87095917,1621530839779144
90193000,89613485,1621530839878437
90193000,81648391,1621530839979121
90193000,89246988,1621530840080490
90193000,86573984,1621530840179319
90193000,86506938,1621530840279392
90193000,82907920,1621530840378443
90193000,90193000,1621530840478317
90193000,90193000,1621530840579433
102193000,79728391,1621530840678236
114193000,94971535,1621530840778326
114193000,96795657,1621530840878220
114193000,108446903,1621530840979593
114193000,98915711,1621530841079072
109193000,108990618,1621530841180316
109193000,109193000,1621530841279069
109193000,109193000,1621530841378344
121193000,119267767,1621530841479237
133193000,115342812,1621530841579872
133193000,126949565,1621530841679309
133193000,116491173,1621530841778347
133193000,99064926,1621530841879361
106554000,100219448,1621530841979109
106554000,95247697,1621530842079033
106554000,106317129,1621530842178329
106554000,102378727,1621530842279727
106554000,98175434,1621530842379220
106554000,97473363,1621530842478310
106554000,93938067,1621530842582224
101554000,86638143,1621530842678440
101554000,87500691,1621530842779406
101554000,101554000,1621530842878381
101554000,94708194,1621530842978218
113554000,99632700,1621530843079717
113554000,96444654,1621530843179805
113554000,95603638,1621530843278286
113554000,106610045,1621530843379718
108554000,100947434,1621530843478393
108554000,95750786,1621530843578481
108554000,101978241,1621530843678286
108554000,95393668,1621530843778449
108554000,87407912,1621530843880155
103554000,78558780,1621530843978259
82843000,82843000,1621530844078217
82843000,74589130,1621530844179671
94843000,88395302,1621530844279048
94843000,82229313,1621530844378632
94843000,85007143,1621530844479553
94843000,88538030,1621530844578443
94843000,88646737,1621530844678532
94843000,94843000,1621530844779904
94843000,90909012,1621530844879265
106843000,95642578,1621530844978259
106843000,84022865,1621530845079281
85474000,85317996,1621530845178296
85474000,85474000,1621530845278271
97474000,93186140,1621530845380654
109474000,93315003,1621530845479106
109474000,95597423,1621530845580349
109474000,106011762,1621530845679535
109474000,104933036,1621530845779267
109474000,108357046,1621530845879073
109474000,107995960,1621530845978391
121474000,93596020,1621530846079992
97179000,95155969,1621530846178273
97179000,95245229,1621530846280242
97179000,97179000,1621530846379658
97179000,97179000,1621530846482189
109179000,92637056,1621530846579537
121179000,77629422,1621530846679685
96943000,92028555,1621530846782272
96943000,73802229,1621530846879435
77554000,73070815,1621530846979330
77554000,71451134,1621530847078388
77554000,77554000,1621530847180391
77554000,77554000,1621530847279131
77554000,77554000,1621530847379879
89554000,81213994,1621530847478380
101554000,84970773,1621530847580099
101554000,91096233,1621530847679140
101554000,81377245,1621530847780322
101554000,99159166,1621530847878406
101554000,88419480,1621530847979063
96554000,96338128,1621530848079564
96554000,76333528,1621530848180660
77243000,77243000,1621530848278367
77243000,70502524,1621530848380037
89243000,85982079,1621530848478295
89243000,78587022,1621530848579234
89243000,89243000,1621530848679082
89243000,89243000,1621530848779015
101243000,94446050,1621530848879759
113243000,97153507,1621530848979843
113243000,93074045,1621530849078353
113243000,94036396,1621530849182350
108243000,98449919,1621530849278332
108243000,89504396,1621530849379092
108243000,100689918,1621530849478289
108243000,103021782,1621530849579083
108243000,102500040,1621530849679073
108243000,88508342,1621530849780118
103243000,94271641,1621530849878286
103243000,93587866,1621530849979884
103243000,88593857,1621530850078257
103243000,93915148,1621530850179183
103243000,95352132,1621530850279311
98243000,98243000,1621530850383170
98243000,98243000,1621530850478343
110243000,102556793,1621530850578254
122243000,97192069,1621530850678239
97794000,97794000,1621530850780388
97794000,97794000,1621530850878366
109794000,96738673,1621530850978248
121794000,89159674,1621530851080018
97435000,82313495,1621530851182286
97435000,89025619,1621530851278225
97435000,93692360,1621530851378288
97435000,94946979,1621530851479941
97435000,97435000,1621530851579607
97435000,97435000,1621530851680333
109435000,88580861,1621530851778409
109435000,86147209,1621530851879313
87548000,87548000,1621530851978337
87548000,87548000,1621530852079331
99548000,99548000,1621530852178606
111548000,98725641,1621530852279946
123548000,95960621,1621530852378424
98838000,94350680,1621530852478940
98838000,88004906,1621530852579271
98838000,84238107,1621530852678249
98838000,90530804,1621530852779067
98838000,96527760,1621530852879103
98838000,87663074,1621530852978885
93838000,90844292,1621530853080081
93838000,92331081,1621530853179504
93838000,93838000,1621530853279686
93838000,93838000,1621530853379772
105838000,77333283,1621530853480946
84670000,84670000,1621530853582242
84670000,83463370,1621530853679391
96670000,84489626,1621530853779519
96670000,74499358,1621530853879641
77336000,77336000,1621530853978367
77336000,77336000,1621530854079202
89336000,85413237,1621530854179456
101336000,64416103,1621530854279414
81068000,75807931,1621530854378475
81068000,67991038,1621530854479801
81068000,81068000,1621530854579170
81068000,80324938,1621530854678163
93068000,85061965,1621530854778205
93068000,78499584,1621530854879063
93068000,78701617,1621530854978274
93068000,79762120,1621530855078299
88068000,88068000,1621530855178481
88068000,86669736,1621530855280058
100068000,98117271,1621530855382353
100068000,92315809,1621530855479483
100068000,100068000,1621530855579564
100068000,100068000,1621530855684170
112068000,106390797,1621530855779031
124068000,100857419,1621530855878940
124068000,107039073,1621530855978274
124068000,88171763,1621530856082213
99254000,99254000,1621530856179100
99254000,94317498,1621530856278580
111254000,79713482,1621530856379627
89003000,77042505,1621530856479155
89003000,73425339,1621530856578338
89003000,79570278,1621530856678356
89003000,75311332,1621530856779076
84003000,84003000,1621530856879830
84003000,84003000,1621530856984639
96003000,84565902,1621530857079110
108003000,74781023,1621530857178398
86402000,80645847,1621530857278414
86402000,84276594,1621530857379994
86402000,86402000,1621530857478352
86402000,86402000,1621530857580601
98402000,86465331,1621530857679943
110402000,96686453,1621530857778249
110402000,101393038,1621530857879747
110402000,105712472,1621530857979250
110402000,110402000,1621530858079671
110402000,110402000,1621530858179205
122402000,122402000,1621530858279201
134402000,116045852,1621530858380322
146402000,91803157,1621530858478378
117121000,75306196,1621530858579337
93696000,82822974,1621530858679341
93696000,86591616,1621530858779822
93696000,83198535,1621530858879200
93696000,88492232,1621530858979702
93696000,93696000,1621530859083557
93696000,93305035,1621530859179610
105696000,99125675,1621530859278269
105696000,98974993,1621530859379233
105696000,104481799,1621530859480749
105696000,105696000,1621530859579019
105696000,105696000,1621530859678239
