0	100000	13:26:09
95213	100000	13:26:10
85993	100000	13:26:11
62349	100000	13:26:12
3302	100000	13:26:13
878	100000	13:26:14
3372	100000	13:26:15
361	100000	13:26:16
51372	100000	13:26:17
79821	100000	13:26:18
57713	100000	13:26:19
3135	100000	13:26:20
355	100000	13:26:21
395	100000	13:26:22
354	100000	13:26:23
378	100000	13:26:24
39	100000	13:26:25
53	100000	13:26:26
3521	100000	13:26:27
2680	100000	13:26:28
6050	100000	13:26:29
101278	100000	13:26:30
35657	100000	13:26:31
61139	100000	13:26:32
4913	100000	13:26:33
279	100000	13:26:34
305	100000	13:26:35
354	100000	13:26:36
3121	100000	13:26:37
20859	100000	13:26:38
103806	100000	13:26:39
70825	100000	13:26:40
6807	100000	13:26:41
41	100000	13:26:42
3081	100000	13:26:43
38	100000	13:26:44
50	100000	13:26:45
39	100000	13:26:46
45	100000	13:26:47
559	100000	13:26:48
3077	100000	13:26:49
1622	100000	13:26:50
98430	100000	13:26:51
37876	100000	13:26:52
64563	100000	13:26:53
38	100000	13:26:54
40	100000	13:26:55
1716	100000	13:26:56
36	100000	13:26:57
43	100000	13:26:58
51	100000	13:26:59
41	100000	13:27:00
1449	100000	13:27:01
1537	100000	13:27:02
46	100000	13:27:03
51	100000	13:27:04
45	100000	13:27:05
22860	100000	13:27:06
100172	100000	13:27:07
5893	100000	13:27:08
46	100000	13:27:09
8939	100000	13:27:10
53684	100000	13:27:11
42	100000	13:27:12
42	100000	13:27:13
896	100000	13:27:14
1897	100000	13:27:15
1411	100000	13:27:16
33	100000	13:27:17
51	100000	13:27:18
65	100000	13:27:19
45	100000	13:27:20
30	100000	13:27:21
43	100000	13:27:22
35	100000	13:27:23
84	100000	13:27:24
55	100000	13:27:25
48	100000	13:27:26
45	100000	13:27:27
51	100000	13:27:28
59	100000	13:27:29
51	100000	13:27:30
1692	100000	13:27:31
43	100000	13:27:32
45	100000	13:27:33
1229	100000	13:27:34
94838	100000	13:27:35
34717	100000	13:27:36
66849	100000	13:27:37
378	100000	13:27:38
60	100000	13:27:39
3151	100000	13:27:40
52	100000	13:27:41
46	100000	13:27:42
3434	100000	13:27:43
2613	100000	13:27:44
93782	100000	13:27:45
32120	100000	13:27:46
1391	100000	13:27:47
65195	100000	13:27:48
65	100000	13:27:49
43	100000	13:27:50
352	100000	13:27:51
41	100000	13:27:52
75	100000	13:27:53
54	100000	13:27:54
46	100000	13:27:55
2308	100000	13:27:56
40	100000	13:27:57
243	100000	13:27:58
55	100000	13:27:59
33	100000	13:28:00
529	100000	13:28:01
10	100000	13:28:02
26180	100000	13:28:03
97526	100000	13:28:04
1243	100000	13:28:05
73	100000	13:28:06
11369	100000	13:28:07
50656	100000	13:28:08
1601	100000	13:28:09
39	100000	13:28:10
1754	100000	13:28:11
80	100000	13:28:12
38	100000	13:28:13
28503	100000	13:28:14
99940	100000	13:28:15
6996	100000	13:28:16
40	100000	13:28:17
46405	100000	13:28:18
16069	100000	13:28:19
42	100000	13:28:20
41	100000	13:28:21
35	100000	13:28:22
41	100000	13:28:23
42	100000	13:28:24
42	100000	13:28:25
1965	100000	13:28:26
43	100000	13:28:27
38	100000	13:28:28
54	100000	13:28:29
0	100000	13:28:30
33	100000	13:28:31
0	100000	13:28:32
690	100000	13:28:33
46	100000	13:28:34
55	100000	13:28:35
48	100000	13:28:36
25	100000	13:28:37
60	100000	13:28:38
2671	100000	13:28:39
80637	100000	13:28:40
39702	100000	13:28:41
32369	100000	13:28:42
30097	100000	13:28:43
22	100000	13:28:44
41	100000	13:28:45
1517	100000	13:28:46
44	100000	13:28:47
60	100000	13:28:48
57	100000	13:28:49
50	100000	13:28:50
48	100000	13:28:51
2238	100000	13:28:52
77	100000	13:28:53
29	100000	13:28:54
63039	100000	13:28:55
68404	100000	13:28:56
352	100000	13:28:57
507	100000	13:28:58
36557	100000	13:28:59
22511	100000	13:29:00
215	100000	13:29:01
42	100000	13:29:02
36	100000	13:29:03
40	100000	13:29:04
1318	100000	13:29:05
70	100000	13:29:06
52	100000	13:29:07
50	100000	13:29:08
57	100000	13:29:09
2365	100000	13:29:10
33887	100000	13:29:11
87078	100000	13:29:12
3367	100000	13:29:13
13098	100000	13:29:14
52847	100000	13:29:15
79	100000	13:29:16
391	100000	13:29:17
26	100000	13:29:18
1745	100000	13:29:19
28	100000	13:29:20
50	100000	13:29:21
36	100000	13:29:22
46	100000	13:29:23
48	100000	13:29:24
48	100000	13:29:25
8	100000	13:29:26
226	100000	13:29:27
1543	100000	13:29:28
45	100000	13:29:29
18990	100000	13:29:30
104684	100000	13:29:31
3442	100000	13:29:32
89	100000	13:29:33
40	100000	13:29:34
2396	100000	13:29:35
62816	100000	13:29:36
33	100000	13:29:37
61	100000	13:29:38
1150	100000	13:29:39
41	100000	13:29:40
66	100000	13:29:41
993	100000	13:29:42
27	100000	13:29:43
49	100000	13:29:44
43	100000	13:29:45
39	100000	13:29:46
60	100000	13:29:47
56	100000	13:29:48
49	100000	13:29:49
54	100000	13:29:50
3016	100000	13:29:51
55021	100000	13:29:52
62436	100000	13:29:53
59635	100000	13:29:54
41	100000	13:29:55
1312	100000	13:29:56
481	100000	13:29:57
59	100000	13:29:58
1319	100000	13:29:59
41	100000	13:30:00
40	100000	13:30:01
286	100000	13:30:02
64262	100000	13:30:03
68234	100000	13:30:04
4396	100000	13:30:05
62407	100000	13:30:06
1095	100000	13:30:07
102	100000	13:30:08
1151	100000	13:30:09
8	100000	13:30:10
6	100000	13:30:11
8	100000	13:30:12
5	100000	13:30:13
1594	100000	13:30:14
28	100000	13:30:15
60067	100000	13:30:16
63422	100000	13:30:17
1491	100000	13:30:18
2968	100000	13:30:19
62310	100000	13:30:20
41	100000	13:30:21
848	100000	13:30:22
51	100000	13:30:23
50	100000	13:30:24
60	100000	13:30:25
1449	100000	13:30:26
1480	100000	13:30:27
51	100000	13:30:28
1065	100000	13:30:29
48	100000	13:30:30
64	100000	13:30:31
50	100000	13:30:32
46	100000	13:30:33
26	100000	13:30:34
60	100000	13:30:35
77	100000	13:30:36
49	100000	13:30:37
54	100000	13:30:38
27	100000	13:30:39
38	100000	13:30:40
445	100000	13:30:41
33	100000	13:30:42
47	100000	13:30:43
46	100000	13:30:44
56	100000	13:30:45
52	100000	13:30:46
35	100000	13:30:47
67	100000	13:30:48
45	100000	13:30:49
38	100000	13:30:50
37	100000	13:30:51
50	100000	13:30:52
45	100000	13:30:53
36	100000	13:30:54
6	100000	13:30:55
10	100000	13:30:56
7	100000	13:30:57
14	100000	13:30:58
4	100000	13:30:59
8	100000	13:31:00
7	100000	13:31:01
23400	100000	13:31:02
97393	100000	13:31:03
53042	100000	13:31:04
6088	100000	13:31:05
41	100000	13:31:06
86	100000	13:31:07
336	100000	13:31:08
34	100000	13:31:09
1026	100000	13:31:10
48	100000	13:31:11
36	100000	13:31:12
2466	100000	13:31:13
49243	100000	13:31:14
77728	100000	13:31:15
1361	100000	13:31:16
47	100000	13:31:17
299	100000	13:31:18
54393	100000	13:31:19
12457	100000	13:31:20
44	100000	13:31:21
47	100000	13:31:22
1680	100000	13:31:23
54	100000	13:31:24
46	100000	13:31:25
50	100000	13:31:26
41	100000	13:31:27
55	100000	13:31:28
65	100000	13:31:29
6	100000	13:31:30
7	100000	13:31:31
11	100000	13:31:32
6	100000	13:31:33
5	100000	13:31:34
10	100000	13:31:35
6	100000	13:31:36
5	100000	13:31:37
13	100000	13:31:38
6	100000	13:31:39
7	100000	13:31:40
5	100000	13:31:41
8	100000	13:31:42
5	100000	13:31:44
6	100000	13:31:45
8	100000	13:31:46
5	100000	13:31:47
8	100000	13:31:48
12	100000	13:31:49
5	100000	13:31:50
4	100000	13:31:51
6	100000	13:31:52
6	100000	13:31:53
6	100000	13:31:54
7	100000	13:31:55
9	100000	13:31:56
9	100000	13:31:57
8	100000	13:31:58
15	100000	13:31:59
8	100000	13:32:00
4	100000	13:32:01
4	100000	13:32:02
7	100000	13:32:03
5	100000	13:32:04
7	100000	13:32:05
4	100000	13:32:06
6	100000	13:32:07
6	100000	13:32:08
16	100000	13:32:09
5	100000	13:32:10
6	100000	13:32:11
3	100000	13:32:12
1686	100000	13:32:13
469	100000	13:32:14
46	100000	13:32:15
47	100000	13:32:16
46	100000	13:32:17
48	100000	13:32:18
52	100000	13:32:19
94	100000	13:32:20
49	100000	13:32:21
50	100000	13:32:22
47	100000	13:32:23
57	100000	13:32:24
56	100000	13:32:25
46	100000	13:32:26
7	100000	13:32:27
5	100000	13:32:28
13	100000	13:32:29
4	100000	13:32:30
5	100000	13:32:31
3	100000	13:32:32
5	100000	13:32:33
5	100000	13:32:34
5	100000	13:32:35
5	100000	13:32:36
6	100000	13:32:37
7	100000	13:32:38
16	100000	13:32:39
6	100000	13:32:40
7	100000	13:32:41
7	100000	13:32:42
6	100000	13:32:43
7	100000	13:32:44
6	100000	13:32:45
6	100000	13:32:46
8	100000	13:32:47
6	100000	13:32:48
14	100000	13:32:49
6	100000	13:32:50
6	100000	13:32:51
6	100000	13:32:52
6	100000	13:32:53
5	100000	13:32:54
3	100000	13:32:55
7	100000	13:32:56
5	100000	13:32:57
8	100000	13:32:58
13	100000	13:32:59
5	100000	13:33:00
7	100000	13:33:01
5	100000	13:33:02
5	100000	13:33:03
4	100000	13:33:04
7	100000	13:33:05
6	100000	13:33:06
6	100000	13:33:07
8	100000	13:33:08
13	100000	13:33:09
6	100000	13:33:10
6	100000	13:33:11
8	100000	13:33:12
5	100000	13:33:13
6	100000	13:33:14
4	100000	13:33:15
8	100000	13:33:16
5	100000	13:33:17
8	100000	13:33:18
14	100000	13:33:19
7	100000	13:33:20
4	100000	13:33:21
5	100000	13:33:22
6	100000	13:33:23
7	100000	13:33:24
6	100000	13:33:25
5	100000	13:33:26
6	100000	13:33:27
10	100000	13:33:28
14	100000	13:33:29
7	100000	13:33:30
7	100000	13:33:31
5	100000	13:33:32
5	100000	13:33:33
4	100000	13:33:34
6	100000	13:33:35
3	100000	13:33:36
7	100000	13:33:37
4	100000	13:33:38
16	100000	13:33:39
3	100000	13:33:40
4	100000	13:33:41
6	100000	13:33:42
6	100000	13:33:43
6	100000	13:33:44
5	100000	13:33:45
6	100000	13:33:46
5	100000	13:33:47
4	100000	13:33:48
19	100000	13:33:49
9	100000	13:33:50
6	100000	13:33:51
7	100000	13:33:52
6	100000	13:33:53
7	100000	13:33:54
6	100000	13:33:55
5	100000	13:33:56
9	100000	13:33:57
5	100000	13:33:58
13	100000	13:33:59
6	100000	13:34:00
7	100000	13:34:01
8	100000	13:34:02
7	100000	13:34:03
8	100000	13:34:04
8	100000	13:34:05
31	100000	13:34:06
8	100000	13:34:07
8	100000	13:34:08
13	100000	13:34:09
5	100000	13:34:10
3	100000	13:34:11
6	100000	13:34:12
11	100000	13:34:13
5	100000	13:34:14
7	100000	13:34:15
5	100000	13:34:16
7	100000	13:34:17
5	100000	13:34:18
8	100000	13:34:19
8	100000	13:34:20
3	100000	13:34:21
5	100000	13:34:22
6	100000	13:34:23
-1	-1	13:34:24
268	100000	13:34:25
293	100000	13:34:26
107363	100000	13:34:27
0	100000	13:34:28
0	100000	13:34:29
0	100000	13:34:30
0	100000	13:34:31
0	100000	13:34:32
0	100000	13:34:33
0	100000	13:34:34
106144	100000	13:34:35
0	100000	13:34:36
0	100000	13:34:37
0	100000	13:34:38
0	100000	13:34:39
0	100000	13:34:40
0	100000	13:34:41
66740	100000	13:34:42
108821	100000	13:34:43
0	100000	13:34:44
0	100000	13:34:45
0	100000	13:34:46
0	100000	13:34:47
0	100000	13:34:48
0	100000	13:34:49
0	100000	13:34:50
0	100000	13:34:51
0	100000	13:34:52
0	100000	13:34:53
0	100000	13:34:54
0	100000	13:34:55
0	100000	13:34:56
595	100000	13:34:57
0	100000	13:34:58
0	100000	13:34:59
0	100000	13:35:00
91505	100000	13:35:01
170629	100000	13:35:02
9862	100000	13:35:03
0	100000	13:35:04
0	100000	13:35:05
0	100000	13:35:06
0	100000	13:35:07
0	100000	13:35:08
0	100000	13:35:09
0	100000	13:35:10
103781	100000	13:35:11
0	100000	13:35:12
0	100000	13:35:13
0	100000	13:35:14
0	100000	13:35:15
0	100000	13:35:16
0	100000	13:35:17
0	100000	13:35:18
0	100000	13:35:19
113488	100000	13:35:20
0	100000	13:35:21
0	100000	13:35:22
79549	100000	13:35:23
0	100000	13:35:24
0	100000	13:35:25
0	100000	13:35:26
1235	100000	13:35:27
79894	100000	13:35:28
0	100000	13:35:29
0	100000	13:35:30
0	100000	13:35:31
0	100000	13:35:32
0	100000	13:35:33
0	100000	13:35:34
0	100000	13:35:35
0	100000	13:35:36
0	100000	13:35:37
0	100000	13:35:38
0	100000	13:35:39
0	100000	13:35:40
0	100000	13:35:41
0	100000	13:35:42
0	100000	13:35:43
102447	100000	13:35:44
0	100000	13:35:45
0	100000	13:35:46
0	100000	13:35:47
0	100000	13:35:48
0	100000	13:35:49
0	100000	13:35:50
493912	100000	13:35:51
104062	100000	13:35:52
0	100000	13:35:53
0	100000	13:35:54
106596	100000	13:35:55
77907	100000	13:35:56
7098	100000	13:35:57
0	100000	13:35:58
0	100000	13:35:59
0	100000	13:36:00
0	100000	13:36:01
247441	100000	13:36:02
0	100000	13:36:03
24395	100000	13:36:04
0	100000	13:36:05
0	100000	13:36:06
0	100000	13:36:07
0	100000	13:36:08
146614	100000	13:36:09
0	100000	13:36:10
131195	100000	13:36:11
0	100000	13:36:12
0	100000	13:36:13
0	100000	13:36:14
0	100000	13:36:15
0	100000	13:36:16
0	100000	13:36:17
0	100000	13:36:18
82985	100000	13:36:19
0	100000	13:36:20
0	100000	13:36:21
0	100000	13:36:22
0	100000	13:36:23
0	100000	13:36:24
82249	100000	13:36:25
0	100000	13:36:26
0	100000	13:36:27
0	100000	13:36:28
0	100000	13:36:29
0	100000	13:36:30
0	100000	13:36:31
0	100000	13:36:32
0	100000	13:36:33
0	100000	13:36:34
13191	100000	13:36:35
65207	100000	13:36:36
5045	100000	13:36:37
0	100000	13:36:38
0	100000	13:36:39
0	100000	13:36:40
0	100000	13:36:41
0	100000	13:36:42
0	100000	13:36:43
0	100000	13:36:44
0	100000	13:36:45
0	100000	13:36:46
0	100000	13:36:47
78913	100000	13:36:48
158417	100000	13:36:49
0	100000	13:36:50
0	100000	13:36:51
0	100000	13:36:52
0	100000	13:36:53
0	100000	13:36:54
0	100000	13:36:55
0	100000	13:36:56
100814	100000	13:36:57
0	100000	13:36:58
0	100000	13:36:59
0	100000	13:37:00
0	100000	13:37:01
298710	100000	13:37:02
0	100000	13:37:03
0	100000	13:37:04
0	100000	13:37:05
0	100000	13:37:06
0	100000	13:37:07
0	100000	13:37:08
0	100000	13:37:09
0	100000	13:37:10
0	100000	13:37:11
0	100000	13:37:12
0	100000	13:37:13
0	100000	13:37:14
54304	100000	13:37:15
20554	100000	13:37:16
0	100000	13:37:17
0	100000	13:37:18
0	100000	13:37:19
3655	100000	13:37:20
0	100000	13:37:21
0	100000	13:37:22
113973	100000	13:37:23
113557	100000	13:37:24
0	100000	13:37:25
0	100000	13:37:26
0	100000	13:37:27
0	100000	13:37:28
0	100000	13:37:29
111584	100000	13:37:30
0	100000	13:37:31
9270	100000	13:37:32
0	100000	13:37:33
6931	100000	13:37:34
0	100000	13:37:35
65049	100000	13:37:36
9658	100000	13:37:37
0	100000	13:37:38
0	100000	13:37:39
0	100000	13:37:40
124429	100000	13:37:41
0	100000	13:37:42
0	100000	13:37:43
0	100000	13:37:44
115022	100000	13:37:45
0	100000	13:37:46
115608	100000	13:37:47
0	100000	13:37:48
113421	100000	13:37:49
0	100000	13:37:50
0	100000	13:37:51
0	100000	13:37:52
0	100000	13:37:53
0	100000	13:37:54
0	100000	13:37:55
78201	100000	13:37:56
0	100000	13:37:57
0	100000	13:37:58
0	100000	13:37:59
0	100000	13:38:00
271310	100000	13:38:01
0	100000	13:38:02
0	100000	13:38:03
0	100000	13:38:04
0	100000	13:38:05
0	100000	13:38:06
0	100000	13:38:07
0	100000	13:38:08
0	100000	13:38:09
0	100000	13:38:10
127977	100000	13:38:11
0	100000	13:38:12
0	100000	13:38:13
0	100000	13:38:14
0	100000	13:38:15
0	100000	13:38:16
95538	100000	13:38:18
0	100000	13:38:19
0	100000	13:38:20
0	100000	13:38:21
0	100000	13:38:22
0	100000	13:38:23
0	100000	13:38:24
0	100000	13:38:25
100895	100000	13:38:26
0	100000	13:38:27
0	100000	13:38:28
0	100000	13:38:29
0	100000	13:38:30
0	100000	13:38:31
86763	100000	13:38:32
87175	100000	13:38:33
0	100000	13:38:34
0	100000	13:38:35
0	100000	13:38:36
0	100000	13:38:37
0	100000	13:38:38
0	100000	13:38:39
0	100000	13:38:40
8454	100000	13:38:41
178929	100000	13:38:42
0	100000	13:38:43
201671	100000	13:38:44
0	100000	13:38:45
0	100000	13:38:46
102205	100000	13:38:47
809	100000	13:38:48
799	100000	13:38:49
709	100000	13:38:50
739	100000	13:38:51
0	100000	13:38:52
0	100000	13:38:53
