1S LIMIT AGG (ns), 1S USAGE AGG (ns)
83072000.0,6817431.0
66457500.0,3380258.0
53166000.0,6924829.5
42532500.0,7833631.0
34026000.0,28367731.0
34026000.0,34026000.0
34026000.0,20861086.5
27220500.0,26787025.5
27220500.0,27220500.0
57220500.0,39005766.5
67972500.0,21906079.0
54378000.0,38300022.0
43502000.0,42473163.0
43502000.0,29250159.0
34801500.0,31286591.5
34801500.0,34486976.0
34801500.0,34801500.0
62144000.0,40667159.0
69588000.0,22876066.5
55670000.0,55670000.0
55670000.0,26456299.0
44536000.0,14363320.0
35628500.0,31496509.0
35628500.0,19228933.5
28502500.0,28502500.0
28502500.0,28502500.0
58502500.0,26098456.5
88502500.0,42376400.0
70802000.0,34900990.0
56641500.0,20526297.0
45313000.0,38320308.0
45313000.0,29720869.5
36250000.0,24481837.0
29000000.0,29000000.0
29000000.0,29000000.0
33714500.0,33714500.0
33714500.0,28751537.0
63714500.0,38979483.5
50971500.0,35736039.0
40777000.0,37822345.0
40777000.0,38870415.0
40777000.0,40777000.0
43565500.0,35144951.0
43565500.0,34736424.5
34852000.0,33680217.0
34852000.0,34852000.0
41179500.0,41179500.0
71179500.0,39886166.0
92584500.0,43456073.0
74067500.0,38001433.5
59254000.0,34103237.5
47403000.0,22138585.0
37922000.0,19265562.0
30337500.0,28694437.5
30337500.0,24444304.0
30337500.0,29665059.5
30337500.0,26607102.5
60337500.0,36054280.0
48270000.0,35059196.0
38616000.0,22664050.5
30892500.0,30892500.0
30892500.0,30892500.0
38921500.0,38921500.0
38921500.0,38921500.0
38921500.0,26695468.0
31137000.0,31137000.0
31137000.0,31137000.0
61137000.0,42316300.5
79744500.0,28566110.0
63795500.0,40246330.0
51036000.0,47420989.5
51036000.0,33767489.0
40828500.0,22778120.5
32662500.0,18539272.5
26130000.0,26130000.0
26130000.0,26130000.0
56130000.0,56130000.0
56130000.0,56130000.0
56130000.0,28915252.0
86441500.0,26122347.0
69153000.0,40525869.0
55322000.0,41614179.0
44257500.0,20072203.5
35406000.0,35406000.0
35406000.0,35406000.0
35406000.0,35406000.0
35406000.0,35406000.0
35406000.0,35208462.0
35406000.0,30539313.0
45168500.0,42997522.0
45168500.0,41900952.5
45168500.0,45044992.0
45168500.0,40966330.5
45168500.0,24356885.5
36134500.0,34369428.5
36134500.0,36134500.0
36134500.0,24723213.0
62645000.0,43590688.5
50116000.0,44519892.0
50116000.0,45107890.5
50116000.0,43783923.5
50116000.0,50116000.0
50116000.0,31884270.0
66178500.0,38661586.0
52942500.0,26988755.0
42354000.0,35726325.5
42354000.0,42354000.0
42354000.0,40653375.5
42354000.0,39905791.5
42354000.0,38145727.0
42354000.0,35286260.5
42354000.0,42354000.0
42354000.0,41921300.0
42354000.0,38211490.5
39854000.0,34501984.5
39854000.0,19378767.5
31883000.0,31883000.0
31883000.0,27277968.5
52601500.0,38417275.5
42081000.0,42081000.0
42081000.0,41743068.5
57692500.0,40415818.5
74213000.0,32377152.5
59370000.0,39404208.0
47496000.0,47043387.5
47496000.0,38937608.5
47496000.0,38287067.0
47496000.0,26407498.5
37996500.0,37996500.0
37996500.0,37996500.0
67996500.0,33771838.0
54397000.0,42026860.0
43517500.0,41007067.5
43517500.0,42078721.5
43517500.0,43517500.0
43517500.0,39105418.5
43517500.0,19962101.0
34814000.0,34814000.0
34814000.0,34814000.0
62061000.0,35961523.5
49648500.0,42244384.0
49648500.0,12307180.5
39718500.0,39718500.0
