1S LIMIT AGG (ns), 1S USAGE AGG (ns)
27660000.0,6016774.0
22128000.0,6855895.0
17702000.0,17702000.0
17702000.0,17702000.0
47702000.0,29229727.5
77702000.0,34815227.5
62161500.0,62161500.0
62161500.0,28234174.5
92161500.0,6206411.0
73729000.0,39521527.5
58983000.0,33962034.0
47186000.0,41970024.0
47186000.0,24054880.0
77186000.0,35651953.0
61748500.0,22081580.5
49398500.0,8866687.5
39518500.0,2631882.0
31614500.0,31614500.0
31614500.0,8446067.0
61614500.0,50712610.0
61614500.0,8330485.5
49291500.0,34397568.5
39433000.0,7374224.5
31546000.0,12172558.0
25236500.0,9364767.0
20189000.0,8424181.5
16151000.0,16151000.0
16151000.0,16151000.0
46151000.0,12358059.0
76151000.0,18894921.0
60920500.0,58121752.0
60920500.0,10988825.5
48736000.0,9447829.5
38988500.0,22716561.0
31190500.0,31190500.0
31190500.0,30848385.5
61190500.0,16520252.5
91190500.0,18563678.0
72952000.0,8911603.5
58361500.0,36222377.0
46689000.0,34779793.0
37351000.0,24375160.5
29880500.0,29880500.0
29880500.0,10880329.0
59880500.0,18342948.0
47904000.0,41272977.5
47904000.0,44941139.0
47904000.0,8982732.5
38323000.0,10453226.0
30658000.0,28435989.0
30658000.0,30658000.0
30658000.0,16610539.0
60658000.0,12087595.0
48526000.0,48526000.0
48526000.0,8428337.5
78526000.0,64330147.0
78526000.0,59912405.5
62820500.0,18966547.0
50256000.0,34711453.5
40204500.0,8365348.5
32163500.0,32163500.0
32163500.0,12905842.5
62163500.0,49154517.5
49730500.0,35762040.5
39784000.0,19285709.5
31827000.0,30703060.5
31827000.0,9379940.0
25461500.0,24084767.0
25461500.0,25461500.0
25461500.0,9498254.0
55461500.0,20461460.5
44369000.0,31808116.5
35495000.0,9420501.0
28396000.0,28396000.0
28396000.0,28396000.0
28396000.0,28396000.0
58396000.0,18427107.0
88396000.0,45330090.0
70716500.0,51958748.0
56573000.0,37848951.0
45258000.0,45258000.0
45258000.0,11088287.5
75258000.0,8347237.5
60206000.0,9965142.0
48164500.0,9966441.5
38531500.0,10952848.0
30825000.0,30825000.0
30825000.0,29539399.5
60825000.0,38063875.0
48660000.0,48660000.0
48660000.0,42633575.0
78660000.0,13886430.0
62928000.0,36736436.5
50342000.0,50342000.0
50342000.0,41747848.0
80342000.0,64947034.0
80342000.0,43038520.5
64273500.0,22860799.5
51418500.0,22517169.5
41134500.0,9329973.0
32907500.0,24557077.5
26326000.0,25614102.0
26326000.0,26326000.0
56326000.0,56326000.0
86326000.0,47340338.0
116326000.0,40578214.0
93060500.0,14655009.5
74448000.0,41832957.5
59558000.0,22448668.0
47646000.0,47646000.0
47646000.0,21091078.0
77646000.0,38597164.0
62116500.0,41782335.0
49693000.0,14974583.5
39754000.0,38381488.0
39754000.0,39754000.0
39754000.0,17393342.5
69754000.0,69218244.0
69754000.0,14814470.5
55803000.0,51367126.5
55803000.0,15058930.0
44642000.0,30953991.5
35713500.0,5836205.5
28570500.0,27802131.0
28570500.0,28570500.0
58570500.0,16402980.0
88570500.0,7278636.0
70856000.0,58440953.0
70856000.0,18225396.5
56684500.0,9454197.0
45347500.0,10521993.0
36278000.0,18531531.5
29022000.0,29022000.0
29022000.0,8810318.0
59022000.0,24761180.5
47217500.0,38238720.0
47217500.0,6717651.0
37774000.0,9475098.0
30219000.0,30219000.0
30219000.0,30133421.0
60219000.0,9839374.0
90219000.0,8360296.5
72175000.0,28553771.0
57740000.0,52708558.0
57740000.0,41413642.0
46192000.0,9902866.5
36953500.0,9555311.5
29562500.0,29562500.0
29562500.0,11572462.5
59562500.0,44011567.5
47650000.0,8935667.5
38120000.0,9445631.5
30496000.0,10061100.0
24396500.0,24396500.0
24396500.0,24396500.0
54396500.0,19315477.5
84396500.0,34435919.0
67517000.0,21669405.0
54013500.0,40281228.0
43210500.0,17882879.0
34568000.0,8363096.0
27654000.0,27654000.0
27654000.0,18693971.5
57654000.0,8427974.5
46123000.0,41390849.0
46123000.0,18868495.0
36898000.0,31624058.5
36898000.0,36898000.0
66898000.0,34403075.5
96898000.0,67734755.0
77518000.0,48936902.5
62014000.0,51730075.0
62014000.0,51559221.0
62014000.0,9431842.5
49611000.0,7805978.0
39688500.0,39688500.0
39688500.0,39688500.0
69688500.0,49627198.0
99688500.0,49346363.5
79750500.0,66622475.0
79750500.0,79750500.0
79750500.0,79750500.0
109750500.0,109750500.0
139750500.0,139750500.0
169750500.0,169750500.0
199750500.0,190300183.0
229750500.0,229750500.0
229750500.0,229750500.0
229750500.0,229750500.0
247908500.0,247908500.0
247908500.0,138313061.5
