start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643317852330, 1643317856743, 241, 0, 181, 2399, 52
1643317853125, 1643317860380, 2573, 0, 127, 2587, 114
1643317853940, 1643317859291, 675, 0, 192, 2814, 74
1643317854733, 1643317859151, 420, 0, 448, 1999, 91
1643317855528, 1643317861150, 1511, 0, 148, 1903, 60
1643317856328, 1643317866410, 1792, 0, 924, 5544, 94
1643317857133, 1643317861301, 239, 0, 340, 1989, 98
1643317857933, 1643317865419, 126, 0, 572, 5117, 33
1643317858736, 1643317865125, 773, 0, 125, 3959, 13
1643317859543, 1643317868589, 1251, 0, 320, 5708, 76
1643317860344, 1643317870847, 1119, 0, 315, 5947, 1495
1643317861145, 1643317869258, 292, 0, 413, 5879, 23
1643317861951, 1643317871543, 3661, 0, 185, 3877, 67
1643317862760, 1643317870229, 2911, 0, 158, 2843, 10
1643317863552, 1643317871542, 2117, 0, 290, 3905, 67
1643317864351, 1643317871542, 1305, 0, 327, 3918, 67
1643317865146, 1643317871635, 471, 0, 265, 3742, 157
1643317865950, 1643317871543, 1717, 0, 169, 2120, 69
1643317866747, 1643317871543, 172, 0, 228, 2542, 68
1643317867564, 1643317873929, 1531, 0, 150, 2676, 45
1643317868372, 1643317871635, 326, 0, 275, 977, 65
1643317869161, 1643317872183, 98, 0, 130, 1332, 13
1643317869978, 1643317874187, 202, 0, 172, 2072, 35
1643317870757, 1643317875676, 234, 0, 184, 2923, 11
1643317871558, 1643317876646, 265, 0, 1037, 1859, 84
1643317872361, 1643317877177, 60, 0, 525, 1020, 1668
1643317873161, 1643317877847, 920, 0, 474, 1589, 12
1643317873959, 1643317878461, 212, 0, 431, 2391, 11
1643317874768, 1643317878671, 185, 0, 478, 1728, 12
1643317875559, 1643317881633, 1712, 0, 237, 1239, 1383
1643317876369, 1643317879223, 706, 0, 212, 472, 63
1643317877180, 1643317883658, 734, 0, 123, 4058, 24
1643317877962, 1643317881239, 154, 0, 124, 1472, 42
1643317878776, 1643317882597, 139, 0, 138, 1851, 11
1643317879571, 1643317883392, 103, 0, 285, 1731, 153
1643317880369, 1643317886297, 1503, 0, 288, 2421, 177
1643317881179, 1643317884514, 360, 0, 245, 1147, 12
1643317881997, 1643317887651, 383, 0, 127, 1815, 1749
1643317882770, 1643317886297, 215, 0, 134, 1466, 177
1643317883586, 1643317888280, 187, 0, 141, 2807, 112
1643317884391, 1643317888278, 565, 0, 195, 1292, 206
1643317885174, 1643317894274, 1262, 0, 202, 3996, 2061
1643317885984, 1643317890917, 583, 0, 232, 2531, 78
1643317886782, 1643317890313, 477, 0, 202, 1266, 83
1643317887582, 1643317892678, 1682, 0, 121, 1782, 86
1643317888390, 1643317893044, 252, 0, 188, 2529, 168
1643317889198, 1643317894706, 300, 0, 114, 3535, 13
1643317890493, 1643317897960, 2323, 0, 237, 3118, 101
1643317890789, 1643317896366, 615, 0, 341, 2957, 14
1643317891594, 1643317897861, 2201, 0, 145, 2408, 25
1643317892394, 1643317901890, 2134, 0, 118, 4031, 1594
1643317893194, 1643317899107, 509, 0, 151, 2919, 150
1643317893999, 1643317899249, 1748, 0, 171, 1668, 141
1643317894794, 1643317899200, 284, 0, 224, 2182, 93
1643317895618, 1643317904411, 1859, 0, 291, 4911, 153
1643317896406, 1643317903516, 753, 0, 165, 4694, 17
1643317897204, 1643317901698, 166, 0, 536, 2215, 15
1643317898004, 1643317906455, 665, 0, 522, 5735, 10
1643317898801, 1643317906182, 1134, 0, 681, 4005, 70
1643317899602, 1643317905346, 455, 0, 538, 3000, 9
1643317900409, 1643317905669, 1662, 0, 340, 1726, 13
1643317901210, 1643317907081, 534, 0, 781, 2595, 36
1643317902009, 1643317908160, 2326, 0, 136, 2124, 11
1643317902808, 1643317909855, 1527, 0, 167, 2003, 1846
1643317903617, 1643317908750, 1053, 0, 418, 2106, 57
1643317904420, 1643317909427, 247, 0, 135, 2736, 36
1643317905217, 1643317910656, 213, 0, 249, 3270, 191
1643317906021, 1643317912405, 563, 0, 281, 3690, 67
1643317906824, 1643317912796, 692, 0, 255, 2914, 490
1643317907623, 1643317918569, 2004, 0, 421, 5577, 1322
1643317908419, 1643317914531, 1038, 0, 148, 3102, 14
1643317909223, 1643317917195, 523, 0, 373, 5579, 14
1643317910028, 1643317917975, 1914, 0, 236, 4149, 15
1643317910818, 1643317917285, 674, 0, 138, 4084, 36
1643317911637, 1643317918339, 1740, 0, 364, 2924, 10
1643317912429, 1643317918536, 182, 0, 164, 4025, 25
1643317913227, 1643317921001, 3019, 0, 325, 2502, 390
1643317914029, 1643317920392, 2619, 0, 229, 2053, 28
1643317914836, 1643317919393, 1411, 0, 180, 1448, 11
1643317915633, 1643317920780, 1524, 0, 151, 1679, 10
1643317916429, 1643317920432, 108, 0, 126, 1717, 66
1643317917236, 1643317920326, 261, 0, 204, 577, 37
1643317918028, 1643317920290, 98, 0, 250, 420, 31
1643317918840, 1643317922417, 912, 0, 230, 658, 43
1643317919648, 1643317922489, 183, 0, 148, 867, 39
1643317920441, 1643317923479, 317, 0, 108, 910, 259
1643317921247, 1643317925084, 86, 0, 116, 1919, 15
1643317922045, 1643317924927, 175, 0, 168, 948, 16
1643317922841, 1643317926024, 759, 0, 185, 689, 32
1643317923648, 1643317926260, 161, 0, 126, 739, 11
1643317924447, 1643317926903, 167, 0, 121, 431, 24
1643317925249, 1643317927452, 121, 0, 108, 522, 39
1643317926050, 1643317928291, 145, 0, 126, 561, 9
1643317926847, 1643317929084, 248, 0, 87, 378, 9
1643317927661, 1643317929660, 56, 0, 110, 456, 16
1643317928452, 1643317930517, 46, 0, 135, 480, 29
1643317929255, 1643317931574, 52, 0, 177, 599, 12
1643317930067, 1643317932023, 51, 0, 77, 344, 10
1643317930855, 1643317932948, 53, 0, 67, 488, 40
1643317931649, 1643317933891, 53, 0, 154, 563, 15
1643317932466, 1643317934997, 54, 0, 100, 856, 10
1643317933258, 1643317935637, 54, 0, 259, 560, 14
1643317934061, 1643317936718, 62, 0, 174, 955, 42
1643317934866, 1643317937824, 234, 0, 107, 759, 11
1643317935663, 1643317938368, 125, 0, 110, 1083, 13
1643317936461, 1643317939451, 755, 0, 112, 500, 34
1643317937280, 1643317939750, 138, 0, 92, 718, 9
1643317938065, 1643317940698, 483, 0, 82, 503, 12
1643317938872, 1643317941192, 60, 0, 56, 769, 14
1643317939677, 1643317941810, 55, 0, 88, 511, 12
1643317940472, 1643317942617, 177, 0, 68, 357, 16
1643317941269, 1643317943431, 58, 0, 130, 489, 12
1643317942080, 1643317944334, 139, 0, 102, 480, 14
1643317942877, 1643317945227, 50, 0, 312, 498, 12
1643317943681, 1643317946183, 54, 0, 83, 851, 26
1643317944478, 1643317946504, 124, 0, 62, 400, 11
1643317945271, 1643317947438, 214, 0, 82, 425, 11
1643317946092, 1643317948501, 157, 0, 74, 521, 14
1643317946898, 1643317949009, 115, 0, 82, 445, 13
1643317947682, 1643317949911, 141, 0, 113, 428, 10
1643317948491, 1643317950993, 128, 0, 180, 685, 24
1643317949289, 1643317951318, 52, 0, 77, 365, 15
1643317950591, 1643317952943, 132, 0, 75, 634, 13
1643317950896, 1643317953541, 247, 0, 111, 488, 13
1643317951688, 1643317953902, 49, 0, 73, 559, 15
1643317952482, 1643317954758, 164, 0, 130, 460, 12
1643317953286, 1643317955532, 343, 0, 100, 356, 9
1643317954090, 1643317956582, 50, 0, 154, 652, 33
1643317954889, 1643317957089, 53, 0, 123, 666, 11
1643317955694, 1643317958467, 64, 0, 75, 1062, 60
1643317956494, 1643317959264, 203, 0, 67, 1004, 12
1643317957302, 1643317960597, 160, 0, 129, 1456, 11
1643317958104, 1643317961558, 1143, 0, 173, 626, 12
1643317958912, 1643317962946, 1294, 0, 170, 919, 14
1643317959698, 1643317962158, 69, 0, 69, 632, 69
1643317960501, 1643317963294, 282, 0, 128, 643, 12
1643317961300, 1643317963970, 405, 0, 90, 504, 12
1643317962106, 1643317964493, 279, 0, 66, 623, 9
1643317962909, 1643317965848, 268, 0, 195, 979, 12
1643317963702, 1643317966597, 91, 0, 120, 1279, 13
1643317964511, 1643317966956, 60, 0, 166, 674, 12
1643317965315, 1643317967892, 667, 0, 67, 308, 15
1643317966107, 1643317968383, 372, 0, 76, 421, 12
1643317966925, 1643317968992, 172, 0, 61, 524, 13
1643317967714, 1643317969849, 88, 0, 86, 484, 13
1643317968515, 1643317970737, 46, 0, 79, 609, 12
1643317969320, 1643317971651, 135, 0, 107, 529, 33
1643317970115, 1643317972514, 57, 0, 224, 578, 11
1643317970918, 1643317973056, 52, 0, 60, 489, 13
1643317971714, 1643317973973, 121, 0, 117, 465, 14
1643317972518, 1643317974948, 134, 0, 66, 400, 10
1643317973327, 1643317975481, 53, 0, 72, 625, 9
1643317974128, 1643317976363, 56, 0, 149, 437, 30
1643317974932, 1643317977338, 54, 0, 180, 594, 10
1643317975729, 1643317977675, 51, 0, 129, 365, 13
1643317976539, 1643317978404, 49, 0, 72, 344, 14
1643317977334, 1643317979852, 151, 0, 66, 479, 34
1643317978124, 1643317980914, 139, 0, 141, 919, 13
1643317978932, 1643317981422, 123, 0, 68, 809, 50
1643317979737, 1643317982017, 233, 0, 112, 478, 42
1643317980525, 1643317982928, 243, 0, 134, 561, 16
1643317981345, 1643317984015, 134, 0, 137, 935, 10
1643317982136, 1643317984693, 97, 0, 66, 817, 111
1643317982929, 1643317985300, 59, 0, 95, 675, 14
1643317983740, 1643317986416, 72, 0, 263, 682, 9
1643317984540, 1643317987217, 225, 0, 70, 944, 13
1643317985344, 1643317987790, 71, 0, 267, 641, 42
1643317986148, 1643317989138, 702, 0, 309, 506, 11
1643317986946, 1643317990137, 566, 0, 207, 489, 13
1643317987754, 1643317990363, 166, 0, 239, 673, 13
1643317988547, 1643317990860, 53, 0, 134, 452, 33
1643317989345, 1643317991786, 52, 0, 261, 640, 26
1643317990150, 1643317992893, 245, 0, 123, 657, 12
1643317990947, 1643317993357, 258, 0, 79, 538, 66
1643317991746, 1643317994730, 240, 0, 138, 1030, 13
1643317992567, 1643317996516, 522, 0, 109, 1799, 10
1643317993349, 1643317996276, 214, 0, 273, 691, 12
1643317994153, 1643317997112, 906, 0, 139, 413, 60
1643317994965, 1643317997403, 134, 0, 98, 705, 9
1643317995752, 1643317998156, 399, 0, 84, 475, 12
1643317996551, 1643317998907, 50, 0, 72, 842, 12
1643317997355, 1643317999889, 129, 0, 126, 653, 51
1643317998164, 1643318000664, 199, 0, 74, 687, 12
1643317998963, 1643318001923, 61, 0, 142, 1240, 11
1643317999773, 1643318003162, 324, 0, 63, 1518, 95
1643318000563, 1643318003916, 444, 0, 180, 1184, 28
1643318001386, 1643318006001, 165, 0, 158, 1895, 813
1643318002176, 1643318006001, 54, 0, 239, 1558, 345
1643318002976, 1643318005788, 509, 0, 126, 715, 84
1643318003768, 1643318006957, 310, 0, 233, 819, 46
1643318004570, 1643318007613, 53, 0, 391, 968, 14
1643318005375, 1643318009701, 965, 0, 82, 1429, 15
1643318006175, 1643318010358, 231, 0, 143, 2087, 13
1643318006977, 1643318011743, 167, 0, 149, 2334, 569
1643318007777, 1643318012181, 291, 0, 104, 2425, 11
1643318008583, 1643318011550, 136, 0, 117, 924, 158
1643318009379, 1643318012723, 474, 0, 130, 1104, 15
1643318010690, 1643318014804, 1265, 0, 213, 1084, 9
1643318010976, 1643318015296, 959, 0, 251, 1480, 43
1643318011793, 1643318014739, 69, 0, 292, 956, 12
1643318012578, 1643318016373, 436, 0, 101, 1647, 46
1643318013379, 1643318016559, 67, 0, 161, 1197, 35
1643318014191, 1643318017182, 562, 0, 107, 886, 14
1643318014987, 1643318017835, 110, 0, 218, 970, 91
1643318015781, 1643318018393, 148, 0, 132, 760, 106
1643318016589, 1643318019260, 225, 0, 108, 820, 12
1643318017382, 1643318019989, 659, 0, 165, 356, 11
1643318018185, 1643318020624, 380, 0, 105, 485, 37
1643318018991, 1643318022213, 553, 0, 101, 1101, 17
1643318019787, 1643318022397, 68, 0, 90, 936, 9
1643318020597, 1643318023148, 367, 0, 120, 502, 34
1643318021399, 1643318023666, 52, 0, 88, 693, 12
1643318022191, 1643318024354, 240, 0, 150, 330, 12
1643318023002, 1643318025985, 394, 0, 78, 630, 13
1643318023808, 1643318026184, 51, 0, 95, 675, 11
1643318024602, 1643318027303, 136, 0, 114, 814, 12
1643318025414, 1643318028555, 60, 0, 265, 1236, 14
1643318026214, 1643318028507, 50, 0, 118, 694, 15
1643318027001, 1643318029623, 664, 0, 76, 452, 15
1643318027805, 1643318030192, 205, 0, 77, 807, 50
1643318028626, 1643318031113, 133, 0, 207, 528, 51
1643318029409, 1643318032237, 234, 0, 87, 667, 14
1643318030216, 1643318032302, 124, 0, 86, 492, 11
1643318031007, 1643318033524, 165, 0, 66, 671, 10
1643318031814, 1643318034544, 227, 0, 191, 577, 41
1643318032611, 1643318034894, 172, 0, 70, 520, 15
1643318033414, 1643318035756, 457, 0, 79, 406, 9
1643318034224, 1643318036945, 147, 0, 118, 969, 12
1643318035029, 1643318037904, 53, 0, 74, 1159, 106
1643318035814, 1643318038431, 106, 0, 209, 785, 9
1643318036624, 1643318039683, 658, 0, 206, 600, 15
1643318037425, 1643318040097, 755, 0, 49, 340, 12
1643318038226, 1643318041984, 1121, 0, 121, 847, 13
1643318039026, 1643318041312, 233, 0, 69, 429, 17
1643318039831, 1643318042235, 66, 0, 111, 835, 15
1643318040626, 1643318042591, 51, 0, 138, 354, 10
1643318041440, 1643318044090, 681, 0, 68, 417, 13
1643318042238, 1643318044910, 43, 0, 66, 870, 11
1643318043039, 1643318045935, 131, 0, 182, 1003, 102
1643318043830, 1643318046777, 949, 0, 191, 397, 10
1643318044638, 1643318047565, 926, 0, 152, 408, 13
1643318045442, 1643318047939, 290, 0, 84, 423, 16
1643318046240, 1643318048483, 127, 0, 140, 507, 10
1643318047039, 1643318049789, 133, 0, 90, 1081, 12
1643318047848, 1643318050680, 230, 0, 101, 917, 25
1643318048646, 1643318051218, 140, 0, 102, 735, 67
1643318049447, 1643318052444, 525, 0, 132, 874, 10
1643318050255, 1643318052605, 53, 0, 109, 770, 12
1643318051040, 1643318053610, 485, 0, 94, 428, 31
1643318052079, 1643318054536, 183, 0, 156, 525, 59
1643318052649, 1643318055021, 139, 0, 86, 610, 41
1643318053452, 1643318055850, 260, 0, 133, 540, 10
1643318054255, 1643318057782, 533, 0, 101, 1314, 10
1643318055068, 1643318057518, 260, 0, 76, 653, 14
1643318055858, 1643318058433, 574, 0, 90, 444, 11
1643318056661, 1643318059409, 333, 0, 71, 841, 11
1643318057472, 1643318059833, 150, 0, 117, 397, 15
1643318058269, 1643318060799, 156, 0, 110, 760, 14
1643318059062, 1643318061724, 503, 0, 103, 497, 12
1643318059876, 1643318062242, 79, 0, 85, 734, 59
1643318060670, 1643318063499, 313, 0, 219, 679, 12
1643318061461, 1643318064114, 60, 0, 76, 585, 10
1643318062262, 1643318064563, 333, 0, 97, 328, 50
1643318063084, 1643318065373, 183, 0, 94, 518, 50
1643318063872, 1643318066400, 144, 0, 154, 635, 58
1643318064678, 1643318066894, 155, 0, 107, 478, 50
1643318065486, 1643318068281, 108, 0, 193, 944, 60
1643318066276, 1643318069927, 283, 0, 123, 1727, 11
1643318067081, 1643318069662, 142, 0, 111, 787, 46
1643318067883, 1643318070576, 546, 0, 120, 550, 13
1643318068679, 1643318072048, 1048, 0, 138, 611, 33
1643318069481, 1643318071966, 253, 0, 119, 538, 35
1643318070794, 1643318072826, 50, 0, 95, 450, 18
1643318071087, 1643318073163, 96, 0, 61, 514, 11
1643318071893, 1643318074147, 304, 0, 65, 392, 11
1643318072684, 1643318075079, 315, 0, 115, 543, 10
1643318073494, 1643318075802, 93, 0, 110, 545, 13
1643318074296, 1643318076382, 61, 0, 64, 435, 101
1643318075088, 1643318077328, 132, 0, 206, 390, 9
1643318075887, 1643318077746, 50, 0, 63, 416, 10
1643318076692, 1643318078683, 46, 0, 60, 325, 12
1643318077483, 1643318080046, 436, 0, 76, 557, 16
1643318078294, 1643318080967, 140, 0, 75, 837, 83
1643318079102, 1643318082280, 60, 0, 131, 1335, 13
1643318079895, 1643318082933, 329, 0, 101, 1048, 10
1643318080693, 1643318083459, 405, 0, 202, 685, 11
1643318081501, 1643318084193, 156, 0, 128, 1014, 13
1643318082291, 1643318085031, 419, 0, 170, 380, 14
1643318083098, 1643318085492, 267, 0, 118, 435, 50
1643318083907, 1643318086842, 154, 0, 229, 1025, 14
1643318084707, 1643318087415, 107, 0, 73, 1050, 12
1643318085505, 1643318088281, 78, 0, 244, 962, 49
1643318086304, 1643318088783, 263, 0, 142, 653, 11
1643318087098, 1643318090283, 533, 0, 131, 1050, 17
1643318087909, 1643318092184, 403, 0, 135, 1787, 9
1643318088709, 1643318091206, 307, 0, 142, 521, 25
1643318089510, 1643318091966, 59, 0, 73, 906, 9
1643318090308, 1643318092736, 323, 0, 114, 504, 10
1643318091112, 1643318093712, 273, 0, 65, 510, 64
1643318091909, 1643318094015, 149, 0, 59, 469, 10
1643318092720, 1643318095056, 307, 0, 76, 455, 67
1643318093512, 1643318096013, 261, 0, 143, 601, 87
1643318094320, 1643318096317, 47, 0, 80, 463, 16
1643318095114, 1643318097100, 82, 0, 60, 339, 14
1643318095920, 1643318098014, 76, 0, 63, 476, 10
1643318096726, 1643318099232, 52, 0, 95, 753, 51
1643318097518, 1643318099622, 55, 0, 81, 466, 14
1643318098318, 1643318100602, 201, 0, 91, 434, 9
1643318099127, 1643318101370, 346, 0, 101, 381, 9
1643318099929, 1643318102245, 52, 0, 97, 658, 14
1643318100728, 1643318103309, 236, 0, 100, 650, 34
1643318101536, 1643318104196, 55, 0, 81, 1084, 11
1643318102331, 1643318106120, 125, 0, 178, 1497, 13
1643318103130, 1643318106291, 1037, 0, 79, 618, 9
1643318103940, 1643318107177, 905, 0, 191, 630, 10
1643318104733, 1643318107054, 108, 0, 190, 520, 11
1643318105542, 1643318107966, 52, 0, 207, 548, 12
1643318106334, 1643318109045, 93, 0, 127, 978, 11
1643318107142, 1643318109676, 57, 0, 116, 856, 9
1643318107943, 1643318110212, 63, 0, 97, 714, 16
1643318108738, 1643318112178, 1164, 0, 90, 523, 13
1643318109554, 1643318111822, 163, 0, 104, 392, 12
1643318110346, 1643318112547, 127, 0, 183, 375, 14
1643318111156, 1643318113340, 44, 0, 103, 448, 12
1643318111942, 1643318114563, 77, 0, 159, 951, 42
1643318112756, 1643318115340, 480, 0, 174, 453, 42
1643318113550, 1643318115783, 175, 0, 119, 404, 59
1643318114344, 1643318116542, 261, 0, 65, 391, 13
1643318115152, 1643318117327, 225, 0, 118, 392, 41
1643318115955, 1643318118310, 47, 0, 143, 631, 14
1643318116747, 1643318119174, 54, 0, 132, 742, 10
1643318117555, 1643318120378, 178, 0, 98, 950, 15
1643318118350, 1643318120678, 48, 0, 76, 704, 14
1643318119156, 1643318121245, 79, 0, 99, 434, 8
1643318119956, 1643318122455, 538, 0, 81, 355, 51
1643318120766, 1643318122900, 166, 0, 83, 433, 10
1643318121563, 1643318123870, 49, 0, 65, 517, 12
1643318122366, 1643318124859, 350, 0, 71, 423, 66
1643318123161, 1643318125260, 54, 0, 74, 513, 14
1643318123973, 1643318126040, 52, 0, 129, 358, 11
1643318124774, 1643318127017, 219, 0, 78, 393, 59
1643318125573, 1643318128478, 52, 0, 175, 1161, 14
1643318126368, 1643318129762, 355, 0, 127, 1157, 93
1643318127165, 1643318129344, 53, 0, 129, 470, 11
1643318127972, 1643318131681, 799, 0, 108, 998, 12
1643318128767, 1643318131157, 68, 0, 158, 681, 14
1643318129567, 1643318132115, 358, 0, 138, 568, 13
1643318130876, 1643318133767, 718, 0, 139, 519, 11
1643318131177, 1643318134889, 208, 0, 120, 1585, 12
1643318131982, 1643318135606, 570, 0, 130, 1471, 10
1643318132773, 1643318136395, 119, 0, 341, 1566, 50
1643318133577, 1643318136517, 284, 0, 146, 943, 46
1643318134384, 1643318137915, 948, 0, 173, 900, 11
1643318135178, 1643318137464, 156, 0, 143, 518, 12
1643318135989, 1643318138974, 831, 0, 261, 328, 49
1643318136783, 1643318139905, 56, 0, 145, 1412, 12
1643318137595, 1643318141980, 579, 0, 117, 2170, 11
1643318138383, 1643318141226, 66, 0, 166, 1098, 10
1643318139186, 1643318142806, 1124, 0, 125, 520, 11
1643318139986, 1643318142488, 407, 0, 226, 407, 43
