30000000,0
30000000,7180500
30000000,24786000
30000000,24703500
30000000,27763700
30000000,24857100
30000000,25392300
30000000,25783400
30000000,20267700
30000000,17131900
30000000,9984700
30000000,7995000
30000000,4163200
30000000,3878600
30000000,2617700
30000000,2006600
30000000,1930800
30000000,814200
30000000,788300
30000000,603900
30000000,2073400
30000000,836100
30000000,600100
30000000,1042400
30000000,628100
30000000,572200
30000000,642400
30000000,584900
30000000,605000
30000000,2137000
30000000,570500
30000000,617100
30000000,558900
30000000,612300
30000000,638400
30000000,639100
30000000,647000
30000000,723400
30000000,2165800
30000000,623000
30000000,656700
30000000,574300
30000000,631600
30000000,591100
30000000,593200
30000000,923700
30000000,2382000
30000000,790200
30000000,705600
30000000,714800
30000000,581200
30000000,677400
30000000,1038400
30000000,616200
30000000,573300
30000000,1903300
30000000,593800
30000000,544500
30000000,569500
30000000,620100
30000000,1028600
30000000,591200
30000000,632700
30000000,572300
30000000,1777600
30000000,561800
30000000,663000
30000000,1034100
30000000,556900
30000000,555700
30000000,578600
30000000,944100
30000000,2062500
30000000,685200
30000000,646500
30000000,610600
30000000,546300
30000000,604000
30000000,1001300
30000000,628200
30000000,689500
30000000,1854200
30000000,570500
30000000,641900
30000000,597200
30000000,1044900
30000000,670900
30000000,569500
30000000,578100
30000000,593200
30000000,2130700
30000000,675700
30000000,1065300
30000000,573600
30000000,622800
30000000,543100
30000000,583700
30000000,598300
30000000,1858300
30000000,1474800
30000000,1000100
30000000,630000
30000000,708800
30000000,783300
30000000,557500
30000000,635400
30000000,730700
30000000,767100
30000000,1677400
30000000,619900
30000000,704800
30000000,676500
30000000,611900
30000000,556000
30000000,604300
30000000,599600
30000000,1786000
30000000,797900
30000000,662200
30000000,691200
30000000,702100
30000000,731200
30000000,552400
30000000,584600
30000000,975000
30000000,1388100
30000000,606000
30000000,610300
30000000,607200
30000000,606700
30000000,613300
30000000,612700
30000000,963800
30000000,591600
30000000,1330900
30000000,660400
30000000,610500
30000000,594800
30000000,690500
30000000,585900
