start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643144059594, 1643144096708, 6515, 0, 574, 25652, 57
1643144053817, 1643144084937, 384, 0, 1166, 23560, 3651
1643144054316, 1643144094269, 309, 0, 576, 23411, 12171
1643144054824, 1643144107552, 11091, 0, 340, 34030, 3293
1643144059526, 1643144102415, 6809, 0, 861, 26846, 4950
1643144056965, 1643144102411, 9031, 0, 1249, 26516, 4948
1643144064732, 1643144102411, 1652, 0, 964, 26349, 4949
1643144064735, 1643144102415, 1631, 0, 776, 26797, 4950
1643144064741, 1643144096495, 1633, 0, 886, 25746, 32
1643144064741, 1643144102413, 1054, 0, 1260, 26525, 4951
1643144065623, 1643144096409, 786, 0, 1242, 25739, 302
1643144065783, 1643144083199, 6810, 0, 502, 7506, 98
1643144065783, 1643144096541, 6598, 0, 597, 20617, 37
1643144065784, 1643144102411, 7340, 0, 210, 21535, 4950
1643144065787, 1643144083787, 7336, 0, 309, 7596, 110
1643144065791, 1643144095588, 6592, 0, 521, 19971, 21
1643144065792, 1643144102415, 7330, 0, 209, 18324, 8058
1643144065811, 1643144102412, 7312, 0, 432, 18057, 8060
1643144065964, 1643144102414, 6385, 0, 597, 21201, 4949
1643144066660, 1643144107554, 568, 0, 589, 32746, 3294
1643144066828, 1643144102410, 438, 0, 589, 26420, 4948
1643144066954, 1643144102415, 6168, 0, 427, 18099, 8058
1643144066958, 1643144102413, 6163, 0, 413, 18349, 8059
1643144066960, 1643144083039, 5422, 0, 617, 7295, 125
1643144071959, 1643144107552, 2607, 0, 2267, 24824, 3291
1643144071959, 1643144107552, 2607, 0, 2276, 24768, 3291
1643144071964, 1643144095581, 2560, 0, 1390, 17125, 14
1643144071963, 1643144107552, 2663, 0, 2150, 24820, 3292
1643144071969, 1643144107552, 2649, 0, 2166, 24597, 3292
1643144071977, 1643144102412, 2593, 0, 1388, 15894, 8059
1643144071977, 1643144107552, 2640, 0, 2142, 24283, 3291
1643144071982, 1643144107552, 2635, 0, 2152, 24358, 3291
1643144071982, 1643144104202, 2645, 0, 2145, 23892, 103
1643144075836, 1643144107552, 556, 0, 903, 23966, 3292
1643144076072, 1643144107552, 1168, 0, 155, 23887, 3292
1643144076683, 1643144107552, 1116, 0, 1905, 21471, 3293
1643144077991, 1643144107552, 607, 0, 1046, 21989, 3291
1643144083051, 1643144107510, 3520, 0, 1651, 16514, 83
1643144083211, 1643144097288, 3401, 0, 1681, 6504, 13
1643144083213, 1643144126162, 1435, 0, 2958, 30315, 5153
1643144083802, 1643144107491, 985, 0, 3358, 16494, 65
1643144083899, 1643144107535, 926, 0, 3356, 16480, 109
1643144084951, 1643144126162, 9472, 0, 556, 23829, 5152
1643144094279, 1643144126158, 8471, 0, 283, 15498, 4734
1643144094281, 1643144126160, 8663, 0, 735, 14649, 4406
1643144094285, 1643144110016, 8663, 0, 532, 3021, 33
1643144094289, 1643144126158, 8650, 0, 534, 14773, 4405
1643144094289, 1643144110017, 8651, 0, 934, 3273, 33
1643144094289, 1643144110018, 8651, 0, 402, 2660, 33
1643144094293, 1643144110017, 8652, 0, 824, 3103, 34
1643144094294, 1643144110016, 8458, 0, 295, 4196, 32
1643144094295, 1643144126162, 8644, 0, 1118, 14563, 4733
1643144095592, 1643144126159, 202, 0, 221, 22342, 5153
1643144095596, 1643144112708, 140, 0, 220, 14050, 26
1643144096465, 1643144126162, 833, 0, 659, 20582, 5153
1643144096504, 1643144126159, 3024, 0, 1095, 17704, 5152
1643144096552, 1643144126157, 6718, 0, 515, 14622, 4733
1643144096553, 1643144126158, 159, 0, 1127, 20565, 5151
1643144096604, 1643144126157, 358, 0, 970, 20142, 4925
1643144096730, 1643144126160, 296, 0, 762, 20812, 4406
1643144097299, 1643144132951, 318, 0, 463, 26061, 6450
1643144102690, 1643144126159, 681, 0, 517, 14269, 4405
1643144102690, 1643144126157, 683, 0, 520, 14370, 4407
1643144102692, 1643144126157, 843, 0, 600, 14301, 4405
1643144102693, 1643144126158, 479, 0, 432, 14755, 4405
1643144102693, 1643144126157, 478, 0, 529, 14778, 4404
1643144102737, 1643144126159, 435, 0, 426, 14727, 4407
1643144102738, 1643144126156, 632, 0, 413, 14067, 4404
1643144102738, 1643144110017, 798, 0, 258, 3113, 32
1643144102738, 1643144132952, 435, 0, 1254, 18390, 6449
1643144102743, 1643144110016, 794, 0, 420, 2960, 33
1643144102743, 1643144126159, 795, 0, 520, 14063, 5153
1643144102745, 1643144110019, 428, 0, 621, 3132, 35
1643144102747, 1643144126157, 633, 0, 660, 14317, 4405
1643144102751, 1643144110015, 787, 0, 481, 2728, 31
1643144102755, 1643144126177, 626, 0, 1254, 18017, 64
1643144102755, 1643144132954, 783, 0, 1141, 18264, 6662
1643144102756, 1643144126157, 625, 0, 696, 14377, 4406
1643144102756, 1643144132952, 625, 0, 1059, 18371, 6446
1643144104213, 1643144129702, 4388, 0, 2453, 10627, 5351
1643144098745, 1643144126156, 3385, 0, 859, 14108, 4404
1643144100083, 1643144110017, 1903, 0, 1032, 3222, 33
1643144104327, 1643144132951, 4569, 0, 1850, 18444, 243
1643144107512, 1643144141931, 10010, 0, 712, 15258, 5895
1643144107522, 1643144141930, 9996, 0, 620, 15254, 5893
1643144107546, 1643144129701, 2664, 0, 1725, 9667, 5355
1643144107561, 1643144129702, 1235, 0, 2242, 10257, 5353
1643144107564, 1643144129701, 1337, 0, 1964, 10600, 5353
1643144107564, 1643144132809, 1336, 0, 1682, 19058, 101
1643144107564, 1643144129700, 1233, 0, 2165, 10336, 5354
1643144107565, 1643144129701, 1231, 0, 2236, 10277, 5353
1643144107568, 1643144129702, 1229, 0, 2442, 10254, 5352
1643144107570, 1643144132557, 1331, 0, 2068, 18720, 109
1643144107570, 1643144126159, 1334, 0, 838, 10398, 3372
1643144107571, 1643144132809, 1330, 0, 2182, 19017, 102
1643144107572, 1643144132808, 1332, 0, 1962, 18984, 101
1643144107574, 1643144129700, 1224, 0, 2154, 10357, 5390
1643144107576, 1643144129483, 1330, 0, 1730, 10078, 5135
1643144107581, 1643144132809, 846, 0, 280, 21457, 100
1643144110026, 1643144132810, 235, 0, 1848, 18444, 100
1643144110028, 1643144132809, 215, 0, 1742, 18393, 101
1643144110028, 1643144132808, 217, 0, 1465, 18212, 101
1643144110029, 1643144132809, 213, 0, 1664, 18276, 102
1643144110030, 1643144129701, 242, 0, 1525, 10114, 5353
1643144110035, 1643144132809, 215, 0, 1559, 18317, 101
1643144110036, 1643144132811, 213, 0, 1756, 18376, 102
1643144110036, 1643144129700, 592, 0, 1515, 9756, 5352
1643144110434, 1643144129701, 1012, 0, 529, 9720, 5351
1643144112796, 1643144126160, 1034, 0, 323, 9066, 459
1643144126168, 1643144164689, 1613, 0, 280, 24887, 9230
1643144126170, 1643144141928, 1612, 0, 937, 4866, 5850
1643144126170, 1643144164690, 1616, 0, 373, 23985, 10061
1643144126171, 1643144164689, 732, 0, 978, 24459, 9229
1643144126173, 1643144164690, 1457, 0, 377, 23245, 10065
1643144126174, 1643144144125, 1458, 0, 943, 12651, 15
1643144126175, 1643144164689, 1604, 0, 189, 24856, 9228
1643144126177, 1643144164691, 1162, 0, 2454, 21205, 10065
1643144126177, 1643144141929, 1604, 0, 945, 4823, 5851
1643144126179, 1643144164690, 1603, 0, 385, 23637, 10063
1643144126180, 1643144164691, 923, 0, 721, 23887, 10066
1643144126181, 1643144164690, 939, 0, 389, 23784, 10062
1643144126183, 1643144164689, 1577, 0, 277, 24860, 9229
1643144126188, 1643144164692, 1473, 0, 189, 23894, 10067
1643144126188, 1643144134269, 912, 0, 928, 2625, 81
1643144126189, 1643144141787, 1160, 0, 832, 10097, 106
1643144126197, 1643144164692, 708, 0, 982, 23989, 10066
1643144126197, 1643144164689, 1582, 0, 183, 24842, 9230
1643144126197, 1643144164691, 1465, 0, 380, 23767, 10063
1643144126197, 1643144164689, 923, 0, 576, 24762, 9229
1643144126197, 1643144164691, 706, 0, 902, 24169, 10064
1643144126205, 1643144141928, 1480, 0, 933, 4893, 5567
1643144126212, 1643144164690, 1148, 0, 561, 24105, 10060
1643144126212, 1643144164690, 1475, 0, 282, 23815, 10061
1643144126216, 1643144164690, 1145, 0, 476, 23404, 10061
1643144126217, 1643144164690, 1143, 0, 365, 23436, 10064
1643144129494, 1643144173745, 5214, 0, 1294, 25793, 9115
1643144129710, 1643144173747, 4783, 0, 435, 26857, 9116
1643144129711, 1643144164689, 4009, 0, 829, 18424, 9230
1643144129713, 1643144173746, 4994, 0, 511, 26860, 9113
1643144129713, 1643144173747, 4780, 0, 1271, 25971, 9115
1643144129716, 1643144173749, 4989, 0, 1179, 25334, 9116
1643144129718, 1643144164691, 4004, 0, 767, 17754, 10065
1643144129719, 1643144173749, 4987, 0, 1158, 25267, 9115
1643144129722, 1643144173748, 4771, 0, 1270, 25718, 9115
1643144129723, 1643144173748, 4772, 0, 1174, 25846, 9114
1643144129723, 1643144173747, 4771, 0, 1276, 25800, 9115
1643144129977, 1643144173747, 5425, 0, 1070, 25628, 9113
1643144132573, 1643144164689, 642, 0, 342, 18404, 10064
1643144132817, 1643144173745, 1679, 0, 1288, 25693, 9113
1643144132820, 1643144173746, 1888, 0, 1283, 25736, 9111
1643144132821, 1643144173747, 1676, 0, 1274, 25619, 9115
1643144132821, 1643144173747, 1676, 0, 1273, 25450, 9113
1643144132975, 1643144173748, 1538, 0, 337, 26567, 9114
1643144133981, 1643144173748, 573, 0, 423, 26796, 9112
1643144133982, 1643144173748, 676, 0, 517, 26970, 9116
1643144134484, 1643144173747, 7677, 0, 836, 18880, 8838
1643144134983, 1643144173749, 7052, 0, 150, 19798, 9114
1643144135483, 1643144161567, 6677, 0, 410, 16130, 31
1643144135990, 1643144171829, 6189, 0, 205, 26993, 17
1643144136493, 1643144177035, 7780, 0, 1609, 26836, 1441
1643144136994, 1643144177035, 7288, 0, 1814, 26840, 1441
1643144137492, 1643144177035, 6781, 0, 844, 27820, 1441
1643144137984, 1643144173278, 6235, 0, 849, 25506, 12
1643144138492, 1643144195973, 25821, 0, 475, 27823, 22
1643144141802, 1643144160948, 473, 0, 485, 15613, 115
1643144141939, 1643144161567, 1666, 0, 616, 14806, 31
1643144141942, 1643144173746, 1135, 0, 1111, 18113, 8837
1643144141942, 1643144161566, 355, 0, 529, 16233, 30
1643144141943, 1643144173747, 251, 0, 376, 19637, 9114
1643144141943, 1643144177035, 253, 0, 263, 30589, 1442
1643144144136, 1643144177035, 326, 0, 1699, 26858, 1442
1643144160963, 1643144175452, 342, 0, 747, 10956, 13
1643144161577, 1643144180756, 2210, 0, 1019, 13461, 38
1643144161580, 1643144196075, 2077, 0, 855, 15231, 13033
1643144161580, 1643144178639, 2170, 0, 770, 11659, 22
1643144164701, 1643144201735, 10299, 0, 211, 18171, 5516
1643144164708, 1643144192926, 10293, 0, 248, 14213, 47
1643144164707, 1643144192926, 9940, 0, 201, 13858, 48
1643144164710, 1643144193918, 9938, 0, 263, 15284, 41
1643144164710, 1643144192926, 9937, 0, 304, 14156, 47
1643144164713, 1643144192925, 9801, 0, 257, 14261, 47
1643144164715, 1643144193918, 10285, 0, 235, 14697, 40
1643144164716, 1643144196434, 10283, 0, 138, 18604, 21
1643144164717, 1643144193908, 10283, 0, 200, 14786, 31
1643144164719, 1643144193912, 10281, 0, 332, 14655, 34
1643144164720, 1643144193928, 10279, 0, 243, 14635, 48
1643144164721, 1643144193915, 9927, 0, 230, 15012, 34
1643144164723, 1643144193920, 10276, 0, 254, 15700, 37
1643144164723, 1643144193921, 10276, 0, 219, 14235, 38
1643144164725, 1643144193912, 9788, 0, 325, 14912, 35
1643144164727, 1643144201735, 9787, 0, 494, 18753, 5517
1643144164728, 1643144193913, 10269, 0, 211, 14716, 31
1643144164729, 1643144193930, 9919, 0, 281, 14787, 53
1643144164730, 1643144201735, 9784, 0, 234, 18059, 5517
1643144164736, 1643144192925, 10264, 0, 259, 14221, 47
1643144164736, 1643144193916, 9778, 0, 222, 15546, 37
1643144164736, 1643144193914, 9912, 0, 386, 14665, 36
1643144164736, 1643144193918, 9911, 0, 395, 16153, 37
1643144171840, 1643144176957, 189, 0, 258, 2150, 63
1643144173322, 1643144190101, 1071, 0, 182, 11760, 88
1643144173758, 1643144193912, 781, 0, 250, 14704, 36
1643144173759, 1643144193913, 780, 0, 252, 14866, 35
1643144173761, 1643144196434, 688, 0, 608, 18917, 22
1643144173761, 1643144193913, 913, 0, 107, 16252, 36
1643144173761, 1643144201117, 686, 0, 514, 18485, 5166
1643144173767, 1643144193913, 905, 0, 236, 14992, 36
1643144173767, 1643144193915, 1686, 0, 284, 14711, 38
1643144173773, 1643144193914, 790, 0, 262, 15587, 37
1643144173772, 1643144193921, 1245, 0, 320, 15072, 39
1643144173773, 1643144193920, 1245, 0, 454, 14397, 42
1643144173778, 1643144193907, 1239, 0, 437, 14996, 30
1643144173780, 1643144193940, 893, 0, 325, 14663, 63
1643144173779, 1643144201734, 1237, 0, 128, 18444, 5515
1643144173780, 1643144193917, 781, 0, 417, 16068, 32
1643144173785, 1643144181753, 777, 0, 259, 3848, 31
1643144173786, 1643144193921, 1231, 0, 286, 14840, 42
1643144173787, 1643144193912, 1229, 0, 276, 15288, 35
1643144173788, 1643144193087, 1230, 0, 226, 13792, 206
1643144173792, 1643144193921, 1228, 0, 280, 14770, 42
1643144173792, 1643144193918, 1226, 0, 233, 14249, 40
1643144173792, 1643144193928, 770, 0, 177, 15213, 49
1643144175463, 1643144193918, 304, 0, 207, 14777, 40
1643144176968, 1643144189537, 3072, 0, 1065, 5906, 19
1643144177045, 1643144189566, 1714, 0, 322, 7755, 46
1643144177049, 1643144205479, 1616, 0, 212, 16785, 6878
1643144177049, 1643144191243, 2972, 0, 940, 7525, 22
1643144177050, 1643144191239, 2993, 0, 947, 7615, 21
1643144177050, 1643144189565, 2913, 0, 1042, 5876, 47
1643144178651, 1643144189413, 1156, 0, 687, 6402, 125
1643144180768, 1643144211513, 1474, 0, 2305, 24361, 72
1643144181766, 1643144221530, 1260, 0, 1672, 30912, 3676
1643144189427, 1643144212361, 366, 0, 1126, 18337, 689
1643144189548, 1643144212360, 663, 0, 846, 18084, 689
1643144189573, 1643144200177, 495, 0, 703, 6765, 32
1643144189580, 1643144221529, 629, 0, 935, 24136, 3675
1643144190112, 1643144221527, 369, 0, 789, 24193, 3676
1643144191249, 1643144205775, 738, 0, 1686, 9330, 28
1643144191254, 1643144217868, 739, 0, 1841, 9192, 12111
1643144192940, 1643144205781, 631, 0, 357, 9183, 35
1643144192953, 1643144217854, 620, 0, 260, 8773, 12549
1643144192954, 1643144217854, 618, 0, 269, 9264, 12108
1643144192955, 1643144221528, 1132, 0, 164, 20922, 3674
1643144192955, 1643144221528, 1131, 0, 204, 21079, 3675
1643144193099, 1643144221528, 4951, 0, 618, 16481, 3671
1643144193918, 1643144212470, 3073, 0, 474, 12168, 120
1643144193922, 1643144221528, 3078, 0, 497, 16977, 3668
1643144193923, 1643144221527, 3073, 0, 630, 17200, 3670
1643144193925, 1643144221528, 3072, 0, 326, 17064, 3670
1643144193928, 1643144221529, 2776, 0, 710, 17066, 3671
1643144193929, 1643144221528, 3070, 0, 332, 17181, 3670
1643144193933, 1643144221529, 2773, 0, 629, 17084, 3668
1643144193933, 1643144221528, 3067, 0, 619, 16620, 3672
1643144193935, 1643144221528, 2774, 0, 537, 17233, 3671
1643144193936, 1643144221529, 3064, 0, 624, 17717, 3673
1643144193938, 1643144212469, 2769, 0, 712, 12151, 118
1643144193940, 1643144221529, 3064, 0, 711, 16594, 3669
1643144193940, 1643144221529, 2771, 0, 681, 16406, 3669
1643144193947, 1643144221529, 2764, 0, 593, 18063, 3676
1643144193947, 1643144221528, 2765, 0, 613, 16852, 3674
1643144193947, 1643144221528, 2763, 0, 556, 17682, 3671
1643144193952, 1643144221528, 3046, 0, 299, 17866, 3667
1643144193952, 1643144221529, 3049, 0, 529, 17560, 3677
1643144193954, 1643144221529, 2757, 0, 401, 16585, 3673
1643144193955, 1643144217869
1643144193964, 1643144212360, 3036, 0, 284, 12125, 687
1643144193964, 1643144221529, 3037, 0, 321, 15986, 3673
1643144193964, 1643144221528, 3037, 0, 528, 16415, 3672
1643144193965, 1643144221528, 3034, 0, 626, 16410, 3672
1643144193968, 1643144217909
1643144193971, 1643144221529, 2742, 0, 707, 16823, 3672
1643144193971, 1643144221529, 3029, 0, 392, 16011, 3674
1643144193972, 1643144221528, 3028, 0, 518, 17016, 3667
1643144193973, 1643144221529, 3031, 0, 400, 16434, 3670
1643144194106, 1643144221529, 2894, 0, 495, 16440, 3669
1643144194107, 1643144221528, 2894, 0, 786, 16496, 3672
1643144195984, 1643144217864
1643144196088, 1643144217919
1643144196446, 1643144217869
1643144196448, 1643144217868
1643144200187, 1643144217865
1643144201129, 1643144217907
1643144201746, 1643144217910
1643144201748, 1643144217864
1643144201748, 1643144217864
1643144201752, 1643144217924
1643144205495, 1643144217912
1643144205785, 1643144217864
1643144205789, 1643144237196, 169, 0, 1760, 17746, 9386
1643144211524, 1643144219417, 1205, 0, 190, 4087, 23
1643144212371, 1643144237604, 261, 0, 279, 21854, 83
1643144212374, 1643144229243, 346, 0, 259, 14036, 88
1643144212374, 1643144223649, 258, 0, 303, 3496, 5228
1643144212482, 1643144237605, 310, 0, 264, 22090, 83
1643144212484, 1643144237605, 484, 0, 349, 21441, 83
1643144217900, 1643144226666, 4033, 0, 337, 2060, 14
1643144217909, 1643144237198, 3820, 0, 405, 3259, 9246
1643144217915, 1643144245984, 3911, 0, 318, 18160, 3103
1643144217923, 1643144242492, 6220, 0, 533, 10644, 4653
1643144217923, 1643144242490, 6220, 0, 825, 10034, 4652
1643144217928, 1643144243634, 6115, 0, 629, 15954, 42
1643144217928, 1643144242491, 6505, 0, 724, 10060, 4649
1643144217931, 1643144242492, 6210, 0, 529, 10158, 4651
1643144217932, 1643144242492, 6501, 0, 400, 9950, 4651
1643144217936, 1643144240986, 6207, 0, 613, 13180, 28
1643144217938, 1643144242491, 6104, 0, 505, 10733, 4650
1643144217940, 1643144242491, 6102, 0, 702, 9927, 4646
1643144217941, 1643144241404, 6101, 0, 754, 13344, 65
1643144217946, 1643144240991, 6095, 0, 427, 13303, 34
1643144217947, 1643144242491, 6487, 0, 611, 9982, 4645
1643144217947, 1643144242491, 6193, 0, 788, 10310, 4645
1643144217947, 1643144242492, 6195, 0, 513, 10233, 4651
1643144219426, 1643144241579, 768, 0, 1619, 7915, 9457
1643144221541, 1643144242491, 2328, 0, 235, 11187, 4652
1643144221544, 1643144240988, 298, 0, 276, 16143, 30
1643144221544, 1643144237605, 207, 0, 279, 12838, 82
1643144221544, 1643144242492, 2334, 0, 831, 10165, 4646
1643144221550, 1643144242491, 2335, 0, 635, 10268, 4646
1643144221550, 1643144242491, 2333, 0, 779, 10452, 4652
1643144221550, 1643144242492, 2361, 0, 824, 10222, 4652
1643144221553, 1643144242492, 2334, 0, 901, 9972, 4652
1643144221553, 1643144245984, 321, 0, 284, 17902, 3230
1643144221559, 1643144240338, 323, 0, 367, 15787, 40
1643144221566, 1643144242492, 2336, 0, 437, 10907, 4651
1643144221568, 1643144241316, 2335, 0, 553, 13294, 46
1643144221569, 1643144242030, 2363, 0, 754, 14016, 39
1643144221570, 1643144242492, 2363, 0, 597, 10176, 4651
1643144221571, 1643144240153, 326, 0, 194, 15729, 99
1643144221574, 1643144240333, 324, 0, 400, 15404, 34
1643144221575, 1643144242490, 2359, 0, 692, 10461, 4650
1643144221663, 1643144245984, 328, 0, 360, 18030, 3230
1643144222159, 1643144237605, 206, 0, 200, 12520, 84
1643144222659, 1643144230005, 936, 0, 824, 1696, 446
1643144223166, 1643144242491, 435, 0, 215, 11285, 4651
1643144223665, 1643144241043, 781, 0, 684, 13146, 85
1643144224170, 1643144240992, 522, 0, 677, 12657, 31
1643144224662, 1643144241453, 200, 0, 505, 13076, 47
1643144225166, 1643144245738, 2598, 0, 209, 15083, 72
1643144225683, 1643144243766, 1255, 0, 329, 13595, 19
1643144226174, 1643144245788, 765, 0, 403, 15411, 120
1643144226669, 1643144243749, 498, 0, 195, 14013, 38
1643144227172, 1643144245737, 1049, 0, 294, 14817, 72
1643144227674, 1643144245787, 9595, 0, 1134, 5046, 121
1643144228168, 1643144255559, 9109, 0, 1251, 12009, 2639
1643144228682, 1643144246841, 1707, 0, 306, 13444, 54
1643144229184, 1643144271586, 1416, 0, 650, 22602, 15032
1643144229672, 1643144246843, 791, 0, 283, 13812, 55
1643144230177, 1643144271577, 286, 0, 213, 24133, 14181
1643144230683, 1643144250736, 628, 0, 985, 15703, 44
1643144237208, 1643144255558, 5440, 0, 243, 7588, 2432
1643144237211, 1643144255441, 5351, 0, 212, 10124, 31
1643144237616, 1643144245614, 386, 0, 375, 4375, 102
1643144237626, 1643144255559, 457, 0, 340, 11479, 3084
1643144237626, 1643144244782, 448, 0, 285, 2779, 204
1643144237626, 1643144245792, 448, 0, 540, 4724, 125
1643144237626, 1643144271576, 376, 0, 187, 15787, 14180
1643144240165, 1643144259167, 2156, 0, 165, 14187, 115
1643144240344, 1643144259252, 4316, 0, 459, 7304, 4247
1643144240349, 1643144255793, 2072, 0, 196, 9760, 601
1643144240998, 1643144259167, 1265, 0, 288, 13928, 114
1643144241002, 1643144251918, 3651, 0, 357, 4296, 39
1643144241005, 1643144255793, 3707, 0, 371, 7758, 602
1643144241008, 1643144259252, 3715, 0, 232, 7382, 4206
1643144241059, 1643144255559, 1205, 0, 605, 7425, 2256
1643144241331, 1643144255559, 1100, 0, 603, 7296, 2431
1643144241423, 1643144255501, 937, 0, 198, 10091, 84
1643144241466, 1643144262576, 5398, 0, 827, 5712, 6434
1643144241588, 1643144262576, 5318, 0, 490, 6053, 6434
1643144242079, 1643144255500, 1164, 0, 746, 9012, 86
1643144242503, 1643144262576, 2419, 0, 241, 7668, 6433
1643144242507, 1643144255439, 2414, 0, 418, 7467, 28
1643144242509, 1643144262576, 2535, 0, 205, 7584, 6431
1643144242705, 1643144255492, 3428, 0, 350, 6244, 80
1643144243202, 1643144255492, 2974, 0, 175, 6489, 81
1643144243713, 1643144259839, 4953, 0, 174, 8243, 117
1643144244214, 1643144272484, 9203, 0, 390, 15925, 280
1643144244704, 1643144272347, 4376, 0, 210, 20171, 144
1643144245219, 1643144259838, 3515, 0, 220, 8092, 117
1643144245716, 1643144272348, 3465, 0, 358, 20320, 145
1643144246220, 1643144259839, 3249, 0, 224, 7642, 116
1643144246711, 1643144259838, 2672, 0, 311, 7557, 117
1643144247209, 1643144259946, 2185, 0, 352, 7602, 225
1643144247720, 1643144259838, 1905, 0, 233, 7490, 117
1643144248220, 1643144272346, 2606, 0, 424, 18284, 143
1643144248712, 1643144272346, 4207, 0, 693, 15973, 144
1643144249219, 1643144259167, 830, 0, 170, 6376, 115
1643144249711, 1643144272347, 1998, 0, 227, 17822, 143
1643144250216, 1643144279684, 2710, 0, 521, 22791, 958
1643144250729, 1643144272347, 2645, 0, 389, 15878, 143
1643144251221, 1643144280160, 1348, 0, 944, 15961, 8356
1643144251719, 1643144272484, 1109, 0, 848, 15957, 279
1643144252217, 1643144281954, 3611, 0, 234, 22732, 171
