30000000,0
30000000,19800
30000000,16000
30000000,14800
30000000,19200
30000000,15700
30000000,25700
30000000,21400
30000000,15900
30000000,16600
30000000,24900
30000000,23300
30000000,16800
30000000,24000
30000000,17100
30000000,29400
30000000,19000
30000000,19100
30000000,15300
30000000,15300
30000000,16000
30000000,38000
30000000,19400
30000000,16800
30000000,16300
30000000,23000
30000000,17600
30000000,16200
30000000,18300
30000000,37700
30000000,16000
30000000,20200
30000000,22000
30000000,20200
30000000,17200
30000000,16400
30000000,20300
30000000,39200
30000000,20300
30000000,17200
30000000,22300
30000000,28900
30000000,16500
30000000,19100
30000000,19500
30000000,31800
30000000,18900
30000000,18000
30000000,24000
30000000,19000
30000000,16300
30000000,16500
30000000,29000
30000000,19600
30000000,22400
30000000,25000
30000000,23100
30000000,17200
30000000,16700
30000000,22200
30000000,31500
30000000,15900
30000000,24500
30000000,17400
30000000,22100
30000000,18200
30000000,20400
30000000,31800
30000000,16500
30000000,16500
30000000,22400
30000000,18000
30000000,19000
30000000,22800
30000000,25300
30000000,27600
30000000,14700
30000000,17500
30000000,27900
30000000,15900
30000000,14700
30000000,17000
30000000,19900
30000000,26500
30000000,14100
30000000,15300
30000000,18800
30000000,17100
30000000,17200
30000000,15300
30000000,27400
30000000,16100
30000000,15800
30000000,21000
30000000,15800
30000000,16800
30000000,15700
30000000,26800
30000000,17800
30000000,15900
30000000,20800
30000000,18400
30000000,15000
30000000,14500
30000000,22700
30000000,23700
30000000,15300
30000000,20600
30000000,16500
30000000,16100
30000000,17800
30000000,29900
30000000,17800
30000000,18000
30000000,22500
30000000,21900
30000000,16400
30000000,16100
30000000,14700
30000000,29400
30000000,15700
30000000,16900
30000000,17500
30000000,25800
30000000,16800
30000000,16400
30000000,19800
30000000,28400
30000000,16500
30000000,17700
30000000,16200
30000000,16900
30000000,21300
30000000,17100
30000000,18100
30000000,24500
30000000,29000
30000000,15800
30000000,16500
30000000,22500
