1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,1580118.5
15000000.0,1059446.5
15000000.0,1073993.5
15000000.0,2133138.5
15000000.0,1065509.0
15000000.0,2738834.5
15000000.0,2186154.0
15000000.0,5067527.5
15000000.0,2114139.5
15000000.0,1067382.0
15000000.0,1590149.0
15000000.0,1057668.5
15000000.0,1077708.5
15000000.0,2103489.5
15000000.0,1062724.5
15000000.0,2728205.5
15000000.0,1596762.5
15000000.0,5144168.0
15000000.0,2110687.0
15000000.0,1061622.5
15000000.0,1594278.0
15000000.0,1081968.0
15000000.0,1064988.0
15000000.0,2116980.5
15000000.0,1091739.5
15000000.0,3240161.5
15000000.0,1072122.0
15000000.0,5131456.0
15000000.0,2107195.5
15000000.0,1068256.5
15000000.0,1599790.5
15000000.0,1065766.0
15000000.0,1069596.5
15000000.0,2112862.5
15000000.0,1064845.5
15000000.0,2733674.0
15000000.0,2303701.0
15000000.0,5127464.0
15000000.0,1602352.5
15000000.0,1070599.0
15000000.0,1604658.5
15000000.0,2110962.5
15000000.0,1073434.5
15000000.0,2111208.0
15000000.0,1069008.5
15000000.0,2765482.5
15000000.0,1067936.5
15000000.0,4885665.5
15000000.0,2131396.5
15000000.0,1068581.0
15000000.0,1634790.0
15000000.0,1071726.0
15000000.0,1070932.5
15000000.0,2116485.5
15000000.0,1090461.0
15000000.0,2730627.5
15000000.0,2753637.0
15000000.0,8957247.5
15000000.0,2109884.5
15000000.0,1070003.0
15000000.0,1647496.0
15000000.0,1096461.0
15000000.0,1071233.0
15000000.0,2109728.5
15000000.0,1044385.0
15000000.0,2739118.0
15000000.0,1062048.5
15000000.0,4728482.5
15000000.0,2111355.0
15000000.0,1072795.5
15000000.0,1672157.5
15000000.0,1061940.0
15000000.0,1066083.0
15000000.0,2110229.5
15000000.0,1067034.5
15000000.0,2794625.5
15000000.0,1063385.0
15000000.0,5128072.0
15000000.0,2112238.0
15000000.0,1065696.5
15000000.0,1624124.0
15000000.0,1068109.0
15000000.0,1070686.5
15000000.0,2117946.5
15000000.0,1063054.0
15000000.0,2742111.0
15000000.0,1071414.5
15000000.0,4622357.0
15000000.0,2135523.0
15000000.0,1076370.5
15000000.0,1606435.5
15000000.0,1072653.5
15000000.0,1071596.0
15000000.0,2121703.5
15000000.0,1067082.5
15000000.0,2748813.0
15000000.0,1609879.0
15000000.0,5073629.5
15000000.0,2099347.5
15000000.0,1083823.5
15000000.0,1593863.5
15000000.0,1061932.0
15000000.0,1073660.0
15000000.0,2113416.5
15000000.0,1062865.5
15000000.0,2739595.0
15000000.0,2195060.5
15000000.0,6569529.0
15000000.0,2106603.0
15000000.0,1087605.5
15000000.0,1604513.5
15000000.0,1074345.0
15000000.0,1067535.5
15000000.0,2120470.0
15000000.0,1079431.0
15000000.0,2760507.0
15000000.0,1072718.5
15000000.0,5986511.5
15000000.0,2132148.5
15000000.0,1071266.5
15000000.0,1604488.5
15000000.0,1062809.5
15000000.0,1065676.5
15000000.0,2134467.0
15000000.0,1066478.0
15000000.0,2735721.0
15000000.0,1066924.0
15000000.0,6067815.0
15000000.0,2206750.0
15000000.0,1062308.5
15000000.0,1599986.0
15000000.0,1061914.0
15000000.0,1070949.5
15000000.0,2108401.5
15000000.0,1065974.0
15000000.0,2734802.0
15000000.0,2790951.0
15000000.0,6044649.5
15000000.0,2111605.5
15000000.0,1079047.0
15000000.0,1601409.0
15000000.0,2620669.5
15000000.0,1067399.5
15000000.0,2114813.0
15000000.0,1069640.5
15000000.0,2758411.0
15000000.0,1065373.5
15000000.0,6140304.0
15000000.0,2107877.0
15000000.0,1072861.0
15000000.0,1604629.0
15000000.0,1093989.5
15000000.0,1069700.0
15000000.0,2149845.0
15000000.0,1070852.0
15000000.0,2725086.5
15000000.0,2738370.5
15000000.0,10504015.5
15000000.0,2109046.0
15000000.0,1065809.0
15000000.0,1604541.0
15000000.0,1091126.0
15000000.0,1083828.0
15000000.0,2118495.5
15000000.0,1068152.5
15000000.0,2757132.5
15000000.0,1059996.5
15000000.0,6054619.5
15000000.0,2106514.0
15000000.0,1080886.5
15000000.0,1605165.5
15000000.0,1073311.5
15000000.0,1065355.0
15000000.0,2114301.5
15000000.0,1076245.0
15000000.0,2723646.0
15000000.0,1611429.0
15000000.0,5983462.5
15000000.0,2095829.5
15000000.0,1058816.5
15000000.0,1606085.5
15000000.0,1074801.0
15000000.0,1093602.5
15000000.0,2122082.0
15000000.0,1055072.5
15000000.0,2721181.5
15000000.0,1063742.5
15000000.0,5998645.0
15000000.0,2128534.0
15000000.0,1067967.0
15000000.0,1601460.0
15000000.0,1074221.5
15000000.0,1075014.5
15000000.0,2121838.0
15000000.0,1066371.5
15000000.0,2151704.5
15000000.0,1058684.0
15000000.0,5998609.0
15000000.0,2100333.5
15000000.0,1068563.5
15000000.0,1602883.0
15000000.0,1082190.0
15000000.0,1085494.0
15000000.0,2125632.0
15000000.0,1074130.0
15000000.0,2737738.5
15000000.0,2202085.5
15000000.0,5984803.5
15000000.0,2105527.0
15000000.0,1078129.5
15000000.0,1622530.5
15000000.0,1080035.5
15000000.0,1070941.0
15000000.0,2113209.0
15000000.0,1096079.5
15000000.0,3268392.0
15000000.0,1626864.0
15000000.0,6110003.0
15000000.0,2110284.5
15000000.0,1064731.0
15000000.0,1604593.5
15000000.0,1078491.0
15000000.0,1072996.5
15000000.0,2129795.0
15000000.0,1065059.0
15000000.0,2744688.0
15000000.0,1068039.0
15000000.0,6009232.0
15000000.0,2126416.0
15000000.0,1062474.0
15000000.0,1605065.5
15000000.0,1066145.0
15000000.0,1077813.0
15000000.0,2120307.0
15000000.0,1077179.0
15000000.0,2745748.5
15000000.0,2255088.0
15000000.0,6022660.0
15000000.0,2108438.0
15000000.0,1069272.0
15000000.0,1595579.0
15000000.0,2642363.5
15000000.0,1074970.0
15000000.0,2114163.5
15000000.0,1069522.0
15000000.0,2818526.5
15000000.0,1074259.0
15000000.0,6528746.0
15000000.0,1636568.5
15000000.0,1067936.0
15000000.0,1596147.0
15000000.0,1068459.5
15000000.0,1067403.0
15000000.0,2111942.5
15000000.0,1059872.0
15000000.0,2737258.5
15000000.0,2743897.0
15000000.0,9436936.5
15000000.0,2109839.0
15000000.0,1071824.0
15000000.0,1601943.5
15000000.0,1076219.0
15000000.0,1071367.0
15000000.0,2110611.0
15000000.0,1066924.0
15000000.0,2734201.0
15000000.0,1073558.0
15000000.0,5127881.5
15000000.0,2099854.0
15000000.0,1070862.0
15000000.0,1597715.0
15000000.0,1065980.0
15000000.0,1084500.0
15000000.0,2119078.0
15000000.0,1069453.0
