1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,4757759.0
15000000.0,514556.5
15000000.0,2165065.0
15000000.0,1639771.5
15000000.0,521201.0
15000000.0,14126358.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,11785704.0
75000000.0,519153.0
60000000.0,4184258.5
48000000.0,541439.5
38400000.0,1629924.0
30720000.0,1111991.5
24576000.0,514659.5
19660500.0,1623340.0
15728000.0,514761.0
15000000.0,1079449.0
15000000.0,2766913.5
15000000.0,520671.5
15000000.0,15000000.0
15000000.0,11969322.0
45000000.0,1066950.5
36000000.0,1104092.5
28800000.0,520718.0
23040000.0,1615375.5
18432000.0,516871.0
15000000.0,1077680.0
15000000.0,3323072.5
15000000.0,523250.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,42989339.0
75000000.0,1792074.0
60000000.0,520382.5
48000000.0,1739759.0
38400000.0,543456.5
30720000.0,2183174.5
24576000.0,2013962.5
19660500.0,518311.0
15728000.0,3447126.5
15000000.0,1059802.0
15000000.0,1627922.5
15000000.0,4550396.5
15000000.0,510970.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,27604588.5
75000000.0,3590381.0
60000000.0,522430.5
48000000.0,3270264.0
38400000.0,524963.5
30720000.0,1624085.0
24576000.0,2202273.5
19660500.0,520756.5
15728000.0,15728000.0
15728000.0,15728000.0
45728000.0,39755985.0
75728000.0,2156924.5
60582000.0,521616.5
48465500.0,4644033.5
38772000.0,520134.5
31017500.0,20268084.0
24814000.0,12375420.5
19851000.0,19851000.0
19851000.0,19851000.0
49851000.0,49851000.0
79851000.0,79851000.0
109851000.0,109851000.0
139851000.0,139851000.0
169851000.0,169851000.0
199851000.0,199851000.0
229851000.0,158868670.5
259851000.0,29513270.0
207880500.0,518359.5
166304000.0,519270.0
133043000.0,1400245.5
106434000.0,1111534.0
85147000.0,2760954.0
68117500.0,523435.0
54494000.0,31650709.5
43595000.0,43595000.0
43595000.0,43595000.0
73595000.0,73595000.0
103595000.0,103595000.0
133595000.0,133595000.0
163595000.0,107252314.0
193595000.0,97007519.5
154876000.0,90314851.0
123900500.0,71891448.0
99120000.0,63186991.5
79296000.0,52952750.0
63436500.0,63436500.0
63436500.0,63436500.0
93436500.0,93436500.0
123436500.0,123436500.0
153436500.0,139138095.0
183436500.0,103189777.0
146749000.0,144619039.5
146749000.0,137170547.5
146749000.0,8116196.5
117399000.0,99414422.0
117399000.0,114912755.0
117399000.0,117399000.0
117399000.0,87019834.0
147399000.0,92985308.5
117919000.0,29838002.5
94335000.0,8671559.0
75468000.0,2180291.5
60374000.0,1062566.0
48299000.0,5532104.5
38639000.0,1047284.5
30911000.0,1614952.0
24728500.0,1107641.5
19782500.0,1069705.0
15826000.0,15826000.0
15826000.0,15826000.0
45826000.0,45826000.0
75826000.0,75826000.0
105826000.0,70162902.5
135826000.0,135826000.0
135826000.0,123308040.0
165826000.0,137793824.0
163326000.0,128208372.0
130660500.0,129457381.5
