30000000,0
30000000,14800
30000000,13800
30000000,14200
30000000,16000
30000000,28200
30000000,15400
30000000,16400
30000000,18400
30000000,15300
30000000,18200
30000000,15700
30000000,34200
30000000,14000
30000000,14600
30000000,15700
30000000,15800
30000000,17300
30000000,18200
30000000,18400
30000000,26800
30000000,14200
30000000,13900
30000000,15200
30000000,17200
30000000,14900
30000000,29600
30000000,18400
30000000,14300
30000000,14800
30000000,14900
30000000,16700
30000000,15300
30000000,18900
30000000,25600
30000000,13400
30000000,21700
30000000,13600
30000000,16800
30000000,15200
30000000,21300
30000000,25800
30000000,13900
30000000,13600
30000000,20700
30000000,15300
30000000,34000
30000000,15600
30000000,15600
30000000,16400
30000000,15200
30000000,15200
30000000,15100
30000000,17400
30000000,14200
30000000,30800
30000000,13600
30000000,13900
30000000,15700
30000000,15200
30000000,17500
30000000,14900
30000000,16700
30000000,31200
30000000,15700
30000000,16400
30000000,15900
30000000,18800
30000000,14600
30000000,15000
30000000,15200
30000000,24600
30000000,24600
30000000,20400
30000000,22700
30000000,23900
30000000,15500
30000000,15500
30000000,14400
30000000,15500
30000000,33000
30000000,13800
30000000,14100
30000000,16000
30000000,15100
30000000,14000
30000000,14800
30000000,13700
30000000,25800
30000000,15400
30000000,15400
30000000,18300
30000000,14500
30000000,17700
30000000,14100
30000000,30800
30000000,14800
30000000,14700
30000000,15000
30000000,14900
30000000,16000
30000000,15400
30000000,23300
30000000,23800
30000000,13900
30000000,17900
30000000,14900
30000000,15000
30000000,14500
30000000,17400
30000000,29400
30000000,16300
30000000,13400
30000000,13200
30000000,14000
30000000,14200
30000000,13900
30000000,29700
30000000,16100
30000000,16800
30000000,16000
30000000,14500
30000000,17000
30000000,14900
30000000,31800
30000000,18800
30000000,16500
30000000,18000
30000000,15700
30000000,16100
30000000,22800
30000000,35200
30000000,14200
30000000,15500
30000000,14600
30000000,19900
30000000,16400
30000000,20600
30000000,15100
30000000,17800
