1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,2195325.0
15000000.0,1649857.0
15000000.0,1612068.0
15000000.0,4087238.5
15000000.0,7155843.0
15000000.0,6814770.0
15000000.0,6421709.0
15000000.0,4243379.0
15000000.0,5632920.0
15000000.0,8479498.0
15000000.0,9196696.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,36245084.5
75000000.0,19444812.5
60000000.0,30905580.5
48000000.0,25023503.5
38400000.0,25902987.0
30720000.0,30720000.0
30720000.0,30720000.0
30720000.0,30720000.0
60720000.0,40337916.0
90720000.0,31758351.5
72576000.0,39637266.5
58060500.0,40522956.5
46448000.0,41472057.0
46448000.0,46448000.0
46448000.0,44015892.0
76448000.0,45653259.0
61158000.0,46881469.0
48926000.0,44379174.5
48926000.0,48062528.5
48926000.0,47756409.5
48926000.0,45383131.0
48926000.0,40780239.0
48926000.0,39030133.5
39140500.0,39140500.0
39140500.0,39140500.0
69140500.0,40953768.0
99140500.0,40086082.5
79312000.0,48912715.0
63449500.0,41493514.0
50759500.0,46726474.5
50759500.0,45726861.0
50759500.0,42028776.5
50759500.0,38438685.0
40607500.0,40607500.0
40607500.0,40607500.0
40607500.0,37840018.0
70607500.0,39471976.0
56486000.0,37104447.0
45188500.0,39720538.0
45188500.0,36792514.0
45188500.0,44246398.0
45188500.0,35115245.0
36150500.0,36150500.0
36150500.0,36150500.0
66150500.0,41145793.0
96150500.0,40679726.5
76920000.0,41037589.0
61536000.0,37406220.5
49228500.0,35626648.5
39382500.0,39382500.0
39382500.0,39382500.0
39382500.0,39382500.0
69382500.0,41344743.5
99382500.0,37883608.5
79506000.0,38250452.5
63604500.0,40914967.5
50883500.0,41113354.0
50883500.0,37547393.0
40706500.0,35340206.0
40706500.0,39771741.0
40706500.0,40706500.0
40706500.0,35215179.5
70706500.0,36425358.5
56565000.0,37694200.5
45252000.0,38393322.5
45252000.0,41724842.0
45252000.0,37940969.0
45252000.0,37230429.0
42752000.0,36881602.0
42752000.0,38482724.0
42752000.0,42554804.0
42752000.0,37989483.0
42752000.0,41072351.0
42752000.0,38757194.5
42752000.0,40188509.0
42752000.0,38675112.5
40252000.0,39361744.0
40252000.0,40205375.0
70252000.0,36969348.5
100252000.0,39898273.0
80201500.0,46915214.5
64161000.0,37683923.0
51328500.0,37222578.0
41062500.0,40376405.5
41062500.0,41062500.0
41062500.0,32943165.5
41062500.0,38081382.5
41062500.0,39031829.5
41062500.0,40757812.5
41062500.0,35752174.0
41062500.0,41062500.0
41062500.0,41062500.0
71062500.0,41325719.5
101062500.0,41644138.0
80850000.0,41729411.0
64680000.0,36208772.5
51744000.0,39051166.0
41395000.0,37899423.0
41395000.0,37807754.0
41395000.0,38850379.0
41395000.0,41071779.5
41395000.0,38982429.0
41395000.0,37337637.5
41395000.0,38221974.0
41395000.0,35865696.5
38895000.0,38895000.0
38895000.0,38895000.0
68895000.0,40048830.5
98895000.0,40089480.0
79116000.0,41177010.0
63292500.0,41932144.0
50634000.0,40881446.0
50634000.0,40420156.0
40507000.0,36714282.0
40507000.0,37033337.5
40507000.0,38524016.5
40507000.0,36377124.0
40507000.0,34828293.5
40507000.0,38496074.5
40507000.0,37472228.5
40507000.0,40507000.0
40507000.0,40507000.0
70507000.0,41077189.5
100507000.0,40203257.0
80405500.0,40502787.0
64324000.0,37278577.5
51459000.0,38431824.0
41167000.0,40995252.5
41167000.0,41127916.5
41167000.0,39529937.5
41167000.0,40278664.0
71167000.0,38506578.5
56933500.0,38060748.5
45546500.0,40183308.5
45546500.0,39161120.0
45546500.0,42273698.5
45546500.0,37863793.5
45546500.0,45029820.0
45546500.0,41046597.0
43046500.0,40864509.0
43046500.0,40888939.5
43046500.0,37775261.5
43046500.0,41809448.0
43046500.0,39394085.5
43046500.0,40820106.0
43046500.0,40535608.5
43046500.0,35875450.0
40546500.0,37279333.5
40546500.0,35980106.5
40546500.0,39812912.5
40546500.0,40200582.5
40546500.0,35687256.5
40546500.0,38110693.5
40546500.0,40546500.0
40546500.0,38946359.5
40546500.0,36822905.5
40546500.0,38871891.5
40546500.0,36973605.5
40546500.0,38910859.5
40546500.0,37279291.0
40546500.0,40546500.0
40546500.0,40173315.5
70546500.0,37818414.5
100546500.0,41279655.0
80437000.0,38954230.5
64349500.0,39171886.5
51479500.0,34089788.0
41183500.0,40778952.5
41183500.0,35402121.0
41183500.0,41183500.0
41183500.0,41183500.0
71183500.0,40154693.5
101183500.0,39517168.0
80946500.0,35789969.0
64757000.0,39237693.5
51805500.0,36307535.0
41444000.0,39172558.0
41444000.0,37100948.5
41444000.0,38279188.5
41444000.0,41423766.5
41444000.0,41444000.0
71444000.0,40815232.0
101444000.0,39917219.5
81155000.0,40773214.0
64924000.0,39677004.5
51939000.0,37654659.0
41551000.0,38964928.5
41551000.0,37668342.0
41551000.0,41551000.0
41551000.0,39515377.0
71551000.0,40431071.0
57240500.0,38293799.5
45792000.0,41428687.5
45792000.0,37627999.0
45792000.0,39523060.5
45792000.0,36151446.5
36633500.0,35900676.5
36633500.0,36633500.0
36633500.0,36633500.0
36633500.0,36633500.0
66633500.0,42670868.0
96633500.0,37863873.5
77306500.0,36736677.5
61845000.0,39839437.5
49476000.0,40543139.0
49476000.0,41647743.5
49476000.0,36611347.0
39580500.0,37147899.5
39580500.0,38106007.0
39580500.0,39580500.0
39580500.0,39580500.0
69580500.0,40641111.0
99580500.0,41016183.5
79664000.0,38817665.5
63731000.0,37860310.0
50984500.0,36001190.5
40787500.0,38654521.5
40787500.0,36595734.5
40787500.0,40468293.5
40787500.0,38749267.0
40787500.0,40787500.0
40787500.0,40653927.0
70787500.0,39211729.0
56630000.0,37531452.5
45304000.0,38879291.5
45304000.0,37883922.0
45304000.0,41281409.0
45304000.0,41589933.0
45304000.0,38206979.0
42804000.0,38797132.5
42804000.0,40893167.0
42804000.0,41360583.5
72804000.0,40620979.5
58243000.0,40192931.5
46594000.0,37478519.0
46594000.0,37766878.5
46594000.0,36714863.0
37275000.0,37275000.0
37275000.0,37275000.0
67275000.0,40560769.5
97275000.0,40746613.5
77820000.0,36853062.5
62256000.0,41499715.0
49804500.0,39883696.0
49804500.0,38211216.5
39843500.0,38309415.5
39843500.0,38763812.0
39843500.0,39843500.0
39843500.0,39843500.0
39843500.0,39843500.0
39843500.0,39843500.0
69843500.0,37691967.5
99843500.0,41084641.5
79874500.0,40308193.5
63899500.0,36880794.5
51119500.0,42887688.5
51119500.0,42757374.5
51119500.0,40335440.5
40895500.0,39270674.5
40895500.0,40602423.5
40895500.0,39759806.0
70895500.0,37918509.0
56716000.0,39082232.5
45372500.0,41040218.0
45372500.0,37951796.5
45372500.0,43283339.5
45372500.0,37535523.5
45372500.0,35715928.0
36298000.0,36298000.0
36298000.0,36298000.0
66298000.0,44974310.5
96298000.0,38775405.5
77038000.0,38661932.5
61630000.0,39703375.5
