135180288	268435456	14:22:23
136261632	268435456	14:22:24
150200320	268435456	14:22:25
39886848	268435456	14:22:26
39886848	268435456	14:22:27
39903232	94556160	14:22:28
39907328	94556160	14:22:29
42299392	94556160	14:22:30
39981056	94556160	14:22:31
39981056	94556160	14:22:32
39833600	94556160	14:22:33
37621760	94556160	14:22:34
37605376	90050560	14:22:35
115871744	131010560	14:22:36
39931904	151490560	14:22:37
41603072	151490560	14:22:38
39628800	151490560	14:22:39
40071168	151490560	14:22:40
149106688	151490560	14:22:41
40677376	151490560	14:22:42
40677376	151490560	14:22:43
40677376	93106176	14:22:44
40677376	93106176	14:22:45
40673280	93106176	14:22:46
40673280	93106176	14:22:47
40673280	93106176	14:22:48
40689664	93106176	14:22:49
40689664	93106176	14:22:50
40689664	93106176	14:22:51
40689664	93106176	14:22:52
40689664	93106176	14:22:53
40689664	93106176	14:22:54
40689664	93106176	14:22:55
40689664	93106176	14:22:56
40689664	93106176	14:22:57
40689664	93106176	14:22:58
40673280	93106176	14:22:59
40673280	93106176	14:23:00
40673280	93106176	14:23:01
40673280	93106176	14:23:02
40673280	93106176	14:23:03
40120320	93106176	14:23:04
92422144	113586176	14:23:05
41558016	154546176	14:23:06
39378944	154546176	14:23:07
39378944	91815936	14:23:08
39362560	91815936	14:23:09
39395328	91815936	14:23:10
148729856	153255936	14:23:11
40497152	153255936	14:23:12
40574976	153255936	14:23:13
40607744	153255936	14:23:14
40607744	153255936	14:23:15
40591360	93036544	14:23:16
40591360	93036544	14:23:17
40591360	93036544	14:23:18
40591360	93036544	14:23:19
40591360	93036544	14:23:20
40591360	93036544	14:23:21
40714240	93036544	14:23:22
40714240	93036544	14:23:23
40714240	93036544	14:23:24
40714240	93036544	14:23:25
42868736	93036544	14:23:26
41766912	93036544	14:23:27
41766912	93036544	14:23:28
43872256	93036544	14:23:29
41771008	93036544	14:23:30
41771008	93036544	14:23:31
41603072	93036544	14:23:32
41603072	93036544	14:23:33
41603072	93036544	14:23:34
41635840	93036544	14:23:35
41635840	93036544	14:23:36
41635840	93036544	14:23:37
41635840	93036544	14:23:38
41635840	93036544	14:23:39
41635840	93036544	14:23:40
143409152	154476544	14:23:41
42692608	154476544	14:23:42
42586112	154476544	14:23:43
42586112	154476544	14:23:44
42586112	95014912	14:23:45
42569728	95014912	14:23:46
42569728	95014912	14:23:47
76771328	95014912	14:23:48
43106304	156454912	14:23:49
43106304	156454912	14:23:50
43106304	156454912	14:23:51
43106304	156454912	14:23:52
43089920	156454912	14:23:53
43089920	156454912	14:23:54
43089920	95518720	14:23:55
43089920	95518720	14:23:56
43089920	95518720	14:23:57
43122688	95518720	14:23:58
43122688	95518720	14:23:59
43155456	95518720	14:24:00
43155456	95518720	14:24:01
43155456	95518720	14:24:02
43159552	95518720	14:24:03
43159552	95518720	14:24:04
43159552	95518720	14:24:05
43192320	95518720	14:24:06
43192320	95518720	14:24:07
43192320	95518720	14:24:08
43192320	95518720	14:24:09
43175936	95518720	14:24:10
43175936	95518720	14:24:11
43175936	95518720	14:24:12
43175936	95518720	14:24:13
43175936	95518720	14:24:14
43175936	95518720	14:24:15
43175936	95518720	14:24:16
43175936	95518720	14:24:17
43175936	95518720	14:24:18
43175936	95518720	14:24:19
43175936	95518720	14:24:20
43175936	95518720	14:24:21
43175936	95518720	14:24:22
43175936	95518720	14:24:23
43175936	95518720	14:24:24
43175936	95518720	14:24:25
43175936	95518720	14:24:26
43175936	95518720	14:24:27
43175936	95518720	14:24:28
43184128	95518720	14:24:29
43184128	95518720	14:24:30
43184128	95518720	14:24:31
43184128	95518720	14:24:32
43184128	95518720	14:24:33
43184128	95518720	14:24:34
43184128	95518720	14:24:35
43184128	95518720	14:24:36
43184128	95518720	14:24:37
43184128	95518720	14:24:38
43184128	95518720	14:24:39
43184128	95518720	14:24:40
43184128	95518720	14:24:41
43184128	95518720	14:24:42
43184128	95518720	14:24:43
43184128	95518720	14:24:44
43184128	95518720	14:24:45
43184128	95518720	14:24:46
43184128	95518720	14:24:47
43184128	95518720	14:24:48
43167744	95518720	14:24:49
43167744	95518720	14:24:50
43167744	95518720	14:24:51
43167744	95518720	14:24:52
43167744	95518720	14:24:53
43167744	95518720	14:24:54
43167744	95518720	14:24:55
43167744	95518720	14:24:56
43167744	95518720	14:24:57
43167744	95518720	14:24:58
43167744	95518720	14:24:59
43167744	95518720	14:25:00
43167744	95518720	14:25:01
43167744	95518720	14:25:02
43167744	95518720	14:25:03
43167744	95518720	14:25:04
43167744	95518720	14:25:05
43167744	95518720	14:25:06
43167744	95518720	14:25:07
43167744	95518720	14:25:08
43167744	95518720	14:25:09
43167744	95518720	14:25:10
43167744	95518720	14:25:11
43167744	95518720	14:25:12
43167744	95518720	14:25:13
43167744	95518720	14:25:14
43294720	95518720	14:25:15
43167744	95518720	14:25:16
43167744	95518720	14:25:17
43167744	95518720	14:25:18
43167744	95518720	14:25:19
43167744	95518720	14:25:20
43167744	95518720	14:25:21
43167744	95518720	14:25:22
43167744	95518720	14:25:23
43167744	95518720	14:25:24
43167744	95518720	14:25:25
