start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643163895699, 1643163912803, 621, 0, 195, 3809, 10190
1643163896291, 1643163919061, 1589, 0, 189, 16538, 1744
1643163896903, 1643163919545, 224, 0, 650, 19381, 60
1643163897519, 1643163919893, 786, 0, 302, 15273, 3640
1643163898095, 1643163919892, 176, 0, 195, 16210, 2930
1643163898704, 1643163919666, 383, 0, 363, 17624, 69
1643163899300, 1643163921758, 936, 0, 826, 17329, 121
1643163899899, 1643163919664, 1007, 0, 386, 15311, 68
1643163905758, 1643163919668, 3613, 0, 897, 6301, 70
1643163901110, 1643163919665, 927, 0, 684, 14073, 68
1643163901710, 1643163936116, 10995, 0, 179, 11016, 9084
1643163902319, 1643163932375, 10625, 0, 552, 11015, 5338
1643163902915, 1643163936117, 10445, 0, 541, 10177, 9085
1643163903515, 1643163936116, 9964, 0, 212, 10098, 9267
1643163904117, 1643163927607, 9365, 0, 237, 10799, 38
1643163904723, 1643163927702, 8637, 0, 213, 11259, 132
1643163911508, 1643163921758, 516, 0, 675, 5870, 221
1643163910097, 1643163936120, 1960, 0, 501, 11184, 9085
1643163911742, 1643163921854, 2746, 0, 259, 3718, 95
1643163913395, 1643163922247, 1529, 0, 1146, 2362, 312
1643163913949, 1643163921809, 1241, 0, 1141, 2126, 91
1643163918622, 1643163941703, 413, 0, 348, 11897, 7498
1643163916214, 1643163950652, 2204, 0, 732, 27122, 170
1643163909536, 1643163919664, 1307, 0, 242, 5398, 68
1643163916321, 1643163945525, 2169, 0, 441, 13356, 9412
1643163918031, 1643163927606, 482, 0, 218, 5622, 38
1643163919581, 1643163954067, 996, 0, 398, 21270, 8330
1643163918115, 1643163936122, 314, 0, 187, 5464, 9087
1643163920814, 1643163945524, 1166, 0, 165, 10759, 9406
1643163913136, 1643163941704, 6437, 0, 191, 11694, 7499
1643163913723, 1643163936116, 2002, 0, 1064, 7612, 9083
1643163914342, 1643163927952, 1229, 0, 1039, 8568, 134
1643163914933, 1643163960174, 5595, 0, 679, 31322, 4511
1643163915550, 1643163954064, 5139, 0, 695, 21328, 8328
1643163916140, 1643163954066, 4641, 0, 678, 21381, 8329
1643163916742, 1643163951596, 3947, 0, 896, 27281, 105
1643163917343, 1643163945523, 1953, 0, 687, 13526, 8830
1643163917942, 1643163941704, 1354, 0, 273, 11701, 7498
1643163918549, 1643163941703, 748, 0, 208, 11882, 7499
1643163919142, 1643163951594, 1419, 0, 901, 27338, 104
1643163919749, 1643163954065, 1032, 0, 673, 21409, 8328
1643163920348, 1643163951590, 851, 0, 497, 27186, 100
1643163920940, 1643163965072, 186, 0, 574, 32184, 8580
1643163921549, 1643163945387, 611, 0, 397, 11225, 9270
1643163922140, 1643163965072, 5115, 0, 2583, 24656, 8088
1643163922753, 1643163960176, 11123, 0, 685, 16880, 5666
1643163923349, 1643163960176, 11169, 0, 559, 16259, 5665
1643163923957, 1643163936130
1643163924551, 1643163954066, 1213, 0, 192, 17356, 8438
1643163925160, 1643163945523, 690, 0, 189, 9511, 7560
1643163925761, 1643163936128
1643163926362, 1643163936128
1643163926961, 1643163936128
1643163927554, 1643163960652, 1474, 0, 967, 27828, 121
1643163928154, 1643163976339, 248, 0, 1451, 41290, 2478
1643163928754, 1643163951598, 592, 0, 555, 18899, 107
1643163929361, 1643163960176, 1068, 0, 500, 21141, 5458
1643163929964, 1643163954065, 465, 0, 693, 12170, 8436
1643163930570, 1643163964649, 11329, 0, 584, 19161, 245
1643163931166, 1643163964650, 10939, 0, 395, 19076, 244
1643163931766, 1643163964649, 10227, 0, 354, 19435, 245
1643163932370, 1643163960176, 905, 0, 1057, 16889, 5666
1643163932964, 1643163960174, 301, 0, 1386, 17455, 5665
1643163933571, 1643163960177, 1681, 0, 2291, 14353, 5666
1643163934164, 1643163965637, 7940, 0, 298, 19947, 81
1643163934774, 1643163964649, 8041, 0, 874, 17970, 245
1643163935377, 1643163964649, 7437, 0, 813, 18090, 245
1643163935976, 1643163965072, 9737, 0, 271, 8001, 8257
1643163936578, 1643163965072, 9246, 0, 777, 7703, 8326
1643163937179, 1643163965072, 8625, 0, 564, 8363, 8014
1643163937776, 1643163981116, 8048, 0, 682, 17416, 14250
1643163938374, 1643163980806, 3522, 0, 523, 21122, 13943
1643163938976, 1643163965639, 4561, 0, 253, 18992, 81
1643163939577, 1643163965637, 4027, 0, 257, 18685, 82
1643163940192, 1643163965637, 4181, 0, 144, 18004, 81
1643163940783, 1643163965664, 1317, 0, 295, 19961, 107
1643163941386, 1643163965659, 1204, 0, 411, 19848, 103
1643163941986, 1643163981798, 13458, 0, 1609, 9227, 12477
1643163942581, 1643163964650, 652, 0, 744, 18041, 245
1643163943188, 1643163964649, 981, 0, 207, 17683, 245
1643163943787, 1643163981798, 11643, 0, 2382, 7316, 13641
1643163944383, 1643163981799, 10956, 0, 2263, 7219, 13592
1643163951202, 1643163981799, 890, 0, 157, 12607, 13592
1643163945587, 1643163981799, 9753, 0, 2369, 7691, 12998
1643163946195, 1643163962421, 9238, 0, 2385, 1369, 184
1643163946792, 1643163981797, 8653, 0, 942, 10249, 12284
1643163947394, 1643163981799, 8052, 0, 2164, 8842, 12049
1643163947999, 1643163960042, 2932, 0, 240, 6535, 146
1643163954846, 1643163992094, 5045, 0, 483, 27604, 173
1643163954375, 1643163992014, 5592, 0, 530, 27972, 95
1643163955994, 1643164010806, 8609, 0, 771, 31250, 10408
1643163956599, 1643163975784, 3304, 0, 616, 11192, 203
1643163950996, 1643163981116, 663, 0, 475, 12272, 14249
1643163958796, 1643163992014, 1287, 0, 503, 28155, 94
1643163952206, 1643163962420, 626, 0, 189, 6724, 185
1643163952800, 1643163981797, 1099, 0, 249, 12903, 12049
1643163953400, 1643163992013, 499, 0, 471, 34204, 94
1643163954008, 1643163993984, 6659, 0, 267, 25561, 5038
1643163954602, 1643163992014, 6065, 0, 237, 28430, 96
1643163955203, 1643163991666, 5463, 0, 531, 25302, 2767
1643163955809, 1643163994168, 4916, 0, 398, 25385, 5223
1643163956410, 1643164010806, 7390, 0, 242, 32775, 11463
1643163957008, 1643164010806, 8107, 0, 315, 32128, 10408
1643163957613, 1643163992012, 3053, 0, 570, 27319, 94
1643163964472, 1643164010807, 1240, 0, 1299, 29961, 10409
1643163965045, 1643164025832
1643163966625, 1643164026507, 14520, 0, 588, 25151, 15948
1643163965223, 1643164025710
1643163960611, 1643163996302, 256, 0, 325, 27659, 4381
1643163961225, 1643163974280, 316, 0, 250, 9993, 18
1643163961821, 1643163998808, 4781, 0, 1200, 28199, 128
1643163962431, 1643163992013, 439, 0, 358, 26328, 93
1643163963026, 1643164023085
1643163963624, 1643163996301, 297, 0, 189, 25395, 3906
1643163964230, 1643163996301, 151, 0, 375, 25035, 3903
1643163964832, 1643164010807, 392, 0, 244, 32132, 10406
1643163965427, 1643163984992, 1000, 0, 1111, 14150, 208
1643163966022, 1643164007464, 10507, 0, 2998, 19964, 5349
1643163966627, 1643164007464, 14538, 0, 585, 17601, 5525
1643163967225, 1643164007290, 14775, 0, 580, 16377, 5352
1643163967828, 1643164026505, 14178, 0, 579, 26640, 14470
1643163968433, 1643164007464, 13613, 0, 490, 16453, 5526
1643163969033, 1643164007465, 12972, 0, 681, 16240, 5526
1643163970135, 1643164026507, 11869, 0, 968, 26681, 14472
1643163970225, 1643164026508, 18432, 0, 1116, 18430, 15952
1643163970842, 1643164026507, 17815, 0, 840, 18378, 15950
1643163971434, 1643164007465, 17306, 0, 831, 9944, 5525
1643163972031, 1643164026505, 16709, 0, 842, 18528, 15948
1643163972638, 1643164007464, 16101, 0, 844, 9721, 5526
1643163973240, 1643164007464, 15417, 0, 928, 9817, 5525
1643163973844, 1643164007464, 2200, 0, 3223, 20231, 5349
1643163974437, 1643164026508, 1582, 0, 3313, 29524, 14473
1643163975049, 1643164007464, 967, 0, 3379, 20008, 5348
1643163975641, 1643164026504, 417, 0, 3499, 29607, 14470
1643163976247, 1643164026506, 17106, 0, 834, 13332, 15949
1643163976845, 1643164026507, 16271, 0, 824, 13538, 15950
1643163977449, 1643164026505, 15421, 0, 858, 15654, 14468
1643163978052, 1643164026510, 14820, 0, 558, 13815, 15951
1643163978653, 1643164026507, 14473, 0, 673, 13602, 15950
1643163979247, 1643164026505, 14103, 0, 735, 13316, 15948
1643163979854, 1643164026507, 13498, 0, 781, 13608, 15950
1643163980460, 1643164026507, 12667, 0, 745, 13565, 15949
1643163981051, 1643164026511, 11818, 0, 737, 15754, 14475
1643163981658, 1643164026508, 11213, 0, 655, 15767, 14471
1643163982259, 1643164010807, 857, 0, 542, 14086, 10409
1643163982851, 1643164010806, 882, 0, 652, 13722, 10410
1643163983454, 1643163995474, 1751, 0, 857, 6736, 361
1643163984055, 1643164026506, 9560, 0, 483, 13151, 15949
1643163984664, 1643164026510, 1975, 0, 302, 22465, 14474
1643163985270, 1643164008148, 1276, 0, 250, 13707, 5063
1643163985856, 1643164026510, 782, 0, 389, 22272, 14476
1643163986465, 1643164007464, 1355, 0, 1607, 9922, 5525
1643163987071, 1643164007468, 818, 0, 1692, 10135, 5528
1643163987685, 1643164026507, 226, 0, 1507, 18558, 15950
1643163988260, 1643164026506, 5090, 0, 800, 15294, 14471
1643163994210, 1643164033748, 2817, 0, 705, 31940, 693
1643163996700, 1643164033103, 814, 0, 661, 31699, 48
1643163997311, 1643164033105, 896, 0, 367, 31010, 51
1643163996913, 1643164033103, 1205, 0, 549, 31214, 48
1643163999471, 1643164060160
1643163991885, 1643164026508, 1490, 0, 889, 15310, 14472
1643163992472, 1643164033104, 5596, 0, 618, 31928, 49
1643163993079, 1643164033103, 4451, 0, 706, 31711, 49
1643164000910, 1643164057246, 5803, 0, 893, 43996, 431
1643163994281, 1643164028663, 7479, 0, 1510, 23039, 16
1643164001061, 1643164032873, 5780, 0, 969, 21477, 115
1643164001670, 1643164033104, 5116, 0, 856, 22055, 50
1643164003448, 1643164040034, 12855, 0, 431, 10154, 9866
1643163996676, 1643164056737
1643163997283, 1643164033105, 71, 0, 881, 31592, 51
1643163997889, 1643164033104, 1055, 0, 380, 31165, 50
1643164004674, 1643164036723, 5608, 0, 894, 22228, 58
1643164004282, 1643164062062, 2856, 0, 494, 32503, 17773
1643164006954, 1643164057246, 595, 0, 412, 44117, 431
1643164005525, 1643164055728, 4449, 0, 653, 39068, 1970
1643164007094, 1643164057247, 426, 0, 372, 44174, 432
1643164007809, 1643164055729, 1578, 0, 198, 39984, 1970
1643164008265, 1643164062062, 1106, 0, 1066, 28405, 17772
1643164007970, 1643164055729, 1872, 0, 541, 38803, 1970
1643164009519, 1643164062684, 17254, 0, 409, 31368, 22
1643164010126, 1643164063063, 16554, 0, 537, 30895, 984
1643164009668, 1643164062707, 17386, 0, 999, 29194, 23
1643164010249, 1643164070834
1643164010916, 1643164063063, 15848, 0, 533, 31327, 663
1643164006308, 1643164057243, 4443, 0, 659, 41105, 429
1643164006912, 1643164062062, 4102, 0, 492, 31000, 16156
1643164007501, 1643164033102, 225, 0, 706, 21905, 48
1643164008104, 1643164062062, 259, 0, 313, 34074, 16158
1643164008699, 1643164062064, 1692, 0, 552, 31030, 16744
1643164009310, 1643164062061, 1253, 0, 560, 31725, 16156
1643164009908, 1643164054431, 863, 0, 760, 36934, 3435
1643164010508, 1643164062682, 17254, 0, 371, 30378, 21
1643164011113, 1643164071133
1643164011710, 1643164063063, 16049, 0, 197, 30822, 981
1643164012307, 1643164063063, 15185, 0, 325, 31186, 984
1643164012916, 1643164063063, 14575, 0, 494, 30808, 983
1643164013508, 1643164062691, 13979, 0, 375, 30546, 28
1643164014116, 1643164062682, 13523, 0, 325, 31477, 23
1643164014719, 1643164055731, 13040, 0, 375, 21641, 1969
1643164015312, 1643164062061, 12447, 0, 620, 13187, 16156
1643164015917, 1643164031351, 3748, 0, 381, 8844, 63
1643164016512, 1643164031303, 3081, 0, 400, 8824, 16
1643164017122, 1643164031351, 2658, 0, 382, 8640, 62
1643164017728, 1643164038805, 2341, 0, 603, 14809, 185
1643164023554, 1643164062699, 10677, 0, 329, 25008, 23
1643164018925, 1643164062064, 1404, 0, 984, 22406, 16159
1643164019517, 1643164038803, 426, 0, 829, 14545, 184
1643164020126, 1643164038806, 1111, 0, 215, 14574, 187
1643164020723, 1643164039357, 548, 0, 316, 14705, 735
1643164027577, 1643164062816, 633, 0, 272, 30484, 153
1643164028112, 1643164089002
1643164022532, 1643164038805, 579, 0, 605, 12262, 185
1643164023140, 1643164063063, 11662, 0, 1859, 22039, 988
1643164023733, 1643164063063, 11127, 0, 1850, 22072, 991
1643164032597, 1643164062687, 1020, 0, 726, 24915, 25
1643164032136, 1643164062903, 542, 0, 725, 26357, 242
1643164025529, 1643164054431, 9332, 0, 245, 13080, 3631
1643164026138, 1643164062064, 310, 0, 728, 16436, 16158
1643164026733, 1643164063063, 1230, 0, 218, 30580, 990
1643164027329, 1643164062691, 540, 0, 269, 31376, 22
1643164027936, 1643164062708, 103, 0, 418, 30623, 24
1643164028545, 1643164062064, 518, 0, 633, 13037, 16159
1643164029142, 1643164089208
1643164030240, 1643164090275
1643164030341, 1643164090403
1643164030939, 1643164053929, 1828, 0, 574, 14700, 3226
1643164031539, 1643164091541
1643164032152, 1643164062684, 616, 0, 592, 26735, 24
1643164032746, 1643164092804
1643164033342, 1643164054431, 1028, 0, 689, 13281, 3630
1643164033954, 1643164074657, 3581, 0, 807, 32478, 17
1643164034549, 1643164094610
1643164035150, 1643164095210
1643164035751, 1643164095810
1643164036347, 1643164096359
1643164036957, 1643164095360, 9334, 0, 596, 27284, 18922
1643164037562, 1643164097622
1643164038154, 1643164097014, 818, 0, 1941, 33347, 19408
1643164038769, 1643164097014, 955, 0, 1708, 33630, 19407
1643164039371, 1643164097300, 1179, 0, 483, 34092, 19691
1643164039958, 1643164100017
1643164040564, 1643164100606
1643164041152, 1643164101212
1643164041769, 1643164101796
1643164042370, 1643164102380
1643164042973, 1643164103034
1643164043563, 1643164067760, 624, 0, 359, 19792, 27
1643164044161, 1643164104163
1643164044780, 1643164104841
1643164045366, 1643164105425
1643164045976, 1643164096178, 16513, 0, 1885, 27759, 781
1643164046580, 1643164106641
1643164047173, 1643164107233
1643164047774, 1643164107833
1643164048375, 1643164108437
1643164048982, 1643164082023, 13505, 0, 294, 16841, 58
1643164049575, 1643164100922, 12372, 0, 279, 17339, 18780
1643164050178, 1643164096044, 12306, 0, 1401, 27705, 243
1643164050787, 1643164095360, 4131, 0, 1030, 17838, 18923
1643164051390, 1643164062682, 3242, 0, 539, 4573, 23
1643164051978, 1643164097014, 13093, 0, 974, 9121, 19408
1643164052592, 1643164111658, 12857, 0, 466, 37639, 5486
1643164053183, 1643164095360, 2958, 0, 430, 17520, 18957
1643164053785, 1643164074170, 2358, 0, 638, 15060, 142
1643164054399, 1643164095360, 140, 0, 700, 18563, 18923
1643164054988, 1643164095360, 995, 0, 841, 17555, 18923
1643164059818, 1643164100885, 14875, 0, 980, 21097, 104
1643164056196, 1643164111658, 472, 0, 273, 46540, 5481
1643164056799, 1643164108773, 632, 0, 2240, 34131, 12397
1643164057394, 1643164108773, 612, 0, 1494, 33635, 12403
1643164057988, 1643164108773, 289, 0, 1824, 33342, 12401
1643164058593, 1643164108776, 5083, 0, 1687, 27863, 12405
1643164059199, 1643164108772, 12570, 0, 264, 22911, 11280
1643164059800, 1643164085814, 15407, 0, 1520, 6366, 39
1643164060392, 1643164085814, 14743, 0, 1191, 6295, 37
1643164069249, 1643164100885, 1861, 0, 274, 25869, 103
1643164061607, 1643164100884, 13860, 0, 1119, 21266, 104
1643164062196, 1643164108770, 1488, 0, 1285, 32698, 8110
1643164062845, 1643164108771, 626, 0, 1102, 28153, 12401
1643164063398, 1643164106200, 2032, 0, 614, 37685, 30
1643164064005, 1643164124064
1643164064598, 1643164100888, 10874, 0, 475, 21658, 106
1643164065208, 1643164087184, 9924, 0, 990, 7758, 371
1643164065805, 1643164085806, 9296, 0, 1469, 6749, 32
1643164066408, 1643164100887, 8695, 0, 1305, 21369, 104
1643164067011, 1643164100885, 8127, 0, 1186, 21794, 102
1643164067611, 1643164108775, 4212, 0, 275, 22416, 11535
1643164068219, 1643164108771, 3604, 0, 368, 21492, 12400
1643164068811, 1643164108773, 2948, 0, 369, 21337, 12403
1643164069412, 1643164100888, 2410, 0, 213, 26039, 106
1643164070010, 1643164108770, 1751, 0, 372, 22900, 11281
1643164070623, 1643164108773, 1136, 0, 269, 22984, 11341
1643164071213, 1643164108773, 616, 0, 367, 21483, 12400
1643164071810, 1643164100887, 8825, 0, 302, 17638, 105
1643164072416, 1643164100885, 8266, 0, 803, 16642, 103
1643164073018, 1643164108773, 7664, 0, 818, 13359, 11283
1643164073621, 1643164100886, 7013, 0, 803, 16709, 106
1643164074222, 1643164134235
1643164074820, 1643164087192, 504, 0, 1412, 7322, 380
1643164075431, 1643164085807, 255, 0, 1921, 5095, 31
1643164076024, 1643164086377, 4625, 0, 208, 2650, 600
1643164076625, 1643164117995, 18892, 0, 214, 19396, 19
1643164077234, 1643164137295
1643164077821, 1643164122287, 19831, 0, 917, 20628, 202
1643164078428, 1643164102495, 2971, 0, 366, 18087, 45
1643164079039, 1643164117659, 2555, 0, 421, 27240, 5800
1643164079637, 1643164111633, 1686, 0, 251, 26589, 64
1643164086566, 1643164117658, 814, 0, 268, 17936, 8978
1643164087053, 1643164122288, 13308, 0, 612, 16892, 201
1643164087665, 1643164148381
1643164082040, 1643164117996, 19109, 0, 598, 13658, 21
1643164082638, 1643164102018, 1327, 0, 1180, 14239, 17
1643164087513, 1643164122287, 13250, 0, 587, 17601, 201
1643164083843, 1643164143854
1643164084442, 1643164100888, 3481, 0, 372, 10383, 106
1643164085039, 1643164117658, 3326, 0, 184, 17787, 8978
1643164085946, 1643164117658, 671, 0, 1120, 18416, 8979
1643164086242, 1643164117658, 680, 0, 914, 18413, 8979
1643164087195, 1643164117657, 848, 0, 304, 18037, 8978
1643164087442, 1643164108634, 602, 0, 263, 17941, 89
1643164088050, 1643164122288, 13007, 0, 2380, 15435, 204
1643164088646, 1643164131101, 7387, 0, 1246, 22629, 8386
1643164096510, 1643164110514
1643164099816, 1643164149204, 10024, 0, 599, 26609, 9162
1643164090494, 1643164139877, 278, 0, 235, 36606, 9902
1643164091058, 1643164117998, 5059, 0, 598, 18310, 22
1643164099839, 1643164139876, 561, 0, 244, 26450, 9902
1643164092254, 1643164122598, 4211, 0, 626, 22411, 151
1643164101105, 1643164113623
1643164100695, 1643164149205, 329, 0, 377, 35734, 9166
1643164102405, 1643164113659
1643164104166, 1643164113724
1643164104532, 1643164113325
1643164095869, 1643164117995, 519, 0, 474, 18667, 20
1643164096453, 1643164122285, 13771, 0, 342, 8315, 201
1643164097068, 1643164149205, 13162, 0, 592, 26695, 9166
1643164097657, 1643164139877, 12563, 0, 217, 15370, 11610
1643164098269, 1643164149205, 11953, 0, 436, 26527, 9166
1643164106174, 1643164149204, 6376, 0, 538, 23334, 9164
1643164099472, 1643164122285, 10750, 0, 382, 8362, 200
1643164106297, 1643164149204, 6521, 0, 334, 23644, 9162
1643164100664, 1643164122284, 9558, 0, 282, 8424, 199
1643164101273, 1643164149204, 167, 0, 585, 35770, 9163
1643164101874, 1643164122286, 238, 0, 2078, 14671, 202
1643164102471, 1643164149204, 5875, 0, 1834, 27250, 9165
1643164103072, 1643164122287, 248, 0, 805, 15219, 202
1643164103668, 1643164149204, 9183, 0, 844, 23682, 9164
1643164104277, 1643164149204, 8572, 0, 629, 23533, 9165
1643164104879, 1643164149205, 7966, 0, 526, 23478, 9165
1643164105480, 1643164149206, 7852, 0, 445, 23569, 9166
1643164106073, 1643164148894, 6778, 0, 951, 22110, 10043
1643164106674, 1643164149204, 6684, 0, 432, 23530, 9164
1643164107280, 1643164159110, 6108, 0, 436, 32360, 9526
1643164107878, 1643164122284, 227, 0, 1772, 9528, 200
1643164108473, 1643164163177, 9308, 0, 610, 32814, 9484
1643164109084, 1643164149206, 4248, 0, 434, 23471, 9167
1643164109678, 1643164149204, 3018, 0, 917, 23557, 9165
1643164110276, 1643164149204, 3032, 0, 339, 23547, 9165
1643164110889, 1643164149204, 2474, 0, 156, 23263, 9164
1643164111484, 1643164159110, 1896, 0, 343, 32267, 9526
1643164112087, 1643164159110, 5775, 0, 392, 28769, 9526
1643164112691, 1643164163177, 816, 0, 350, 36175, 9486
