0.0	1000.0
1801.0	1000.0
1361.0	2000.0
2727.0	2000.0
1368.0	3000.0
1281.0	3000.0
6687.0	3000.0
1906.0	7000.0
4399.0	7000.0
1419.0	7000.0
1359.0	7000.0
1323.0	7000.0
1365.0	7000.0
2373.0	7000.0
1290.0	7000.0
2970.0	7000.0
1349.0	7000.0
1309.0	7000.0
1993.0	7000.0
3281.0	7000.0
2742.0	7000.0
1720.0	7000.0
3275.0	7000.0
1469.0	7000.0
1435.0	7000.0
3317.0	7000.0
5434.0	7000.0
1282.0	7000.0
2829.0	7000.0
5770.0	7000.0
6413.0	7000.0
1526.0	7000.0
1753.0	7000.0
1280.0	7000.0
1400.0	7000.0
7424.0	7000.0
2044.0	8000.0
1492.0	8000.0
1318.0	8000.0
1325.0	8000.0
1827.0	8000.0
1354.0	8000.0
2569.0	8000.0
2363.0	8000.0
2834.0	8000.0
6764.0	8000.0
1357.0	8000.0
1501.0	8000.0
2339.0	8000.0
1423.0	8000.0
1304.0	8000.0
7260.0	8000.0
49809.0	8000.0
58695.0	50000.0
407831.0	59000.0
535848.0	59000.0
548291.0	59000.0
537707.0	59000.0
234108.0	59000.0
170937.0	235000.0
2972.0	235000.0
830835.0	235000.0
940683.0	235000.0
903342.0	235000.0
586153.0	423000.0
465382.0	423000.0
3120.0	423000.0
679438.0	423000.0
2695190.0	423000.0
2240000.0	423000.0
1146435.0	423000.0
396569.0	423000.0
387189.0	714600.0
1864.0	714600.0
3731.0	714600.0
14550.0	714600.0
68446.0	714600.0
553367.0	714600.0
214388.0	714600.0
484227.0	714600.0
163536.0	714600.0
1012714.0	714600.0
451060.0	714600.0
87620.0	714600.0
1304.0	714600.0
3655.0	714600.0
2306.0	714600.0
1198.0	714600.0
1301.0	714600.0
1174.0	714600.0
1921.0	714600.0
173307.0	714600.0
192233.0	714600.0
1405.0	714600.0
1172.0	714600.0
2084.0	714600.0
1435.0	714600.0
1456.0	714600.0
1445.0	714600.0
1182.0	714600.0
1179.0	714600.0
2217.0	714600.0
1900.0	714600.0
1274.0	714600.0
1206.0	714600.0
2250.0	714600.0
1146.0	714600.0
1767.0	714600.0
1213.0	714600.0
1109.0	714600.0
1172.0	714600.0
183023.0	714600.0
