30000000,0
30000000,6222100
30000000,6287700
30000000,6439700
30000000,5782000
30000000,5828800
30000000,6656800
30000000,7113800
30000000,4322400
30000000,3827300
30000000,2441200
30000000,2128300
30000000,1656400
30000000,702300
30000000,1057900
30000000,1124600
30000000,2062100
30000000,718500
30000000,1366500
30000000,828800
30000000,737600
30000000,871300
30000000,794100
30000000,691400
30000000,996900
30000000,2149900
30000000,1227100
30000000,1087100
30000000,909800
30000000,893200
30000000,801300
30000000,831800
30000000,956200
30000000,732600
30000000,2027100
30000000,1196500
30000000,1122800
30000000,770800
30000000,887600
30000000,733600
30000000,756000
30000000,920300
30000000,2346700
30000000,871400
30000000,821400
30000000,993700
30000000,1009000
30000000,666300
30000000,685100
30000000,1254000
30000000,1123300
30000000,2117400
30000000,557200
30000000,991400
30000000,1054900
30000000,1221300
30000000,929800
30000000,1134500
30000000,970600
30000000,878500
30000000,2403900
30000000,904100
30000000,866200
30000000,1121200
30000000,1011600
30000000,758300
30000000,956500
30000000,772900
30000000,849700
30000000,2115600
30000000,926100
30000000,1390100
30000000,1115800
30000000,1234100
30000000,801400
30000000,840000
30000000,496400
30000000,755800
30000000,2275300
30000000,916900
30000000,1005600
30000000,755900
30000000,731900
30000000,922900
30000000,754700
30000000,1461300
30000000,2264800
30000000,739300
30000000,876000
30000000,806400
30000000,931100
30000000,1194800
30000000,742500
30000000,786900
30000000,683900
30000000,2274600
30000000,762300
30000000,939200
30000000,706300
30000000,1157900
30000000,655900
30000000,2507800
30000000,801700
30000000,2650800
30000000,572300
30000000,544400
30000000,886400
30000000,494300
30000000,548700
30000000,536900
30000000,533500
30000000,568400
30000000,618200
30000000,1668100
30000000,968300
30000000,877200
30000000,837700
30000000,898700
30000000,781500
30000000,978800
30000000,1377200
30000000,1545100
30000000,737500
30000000,1122600
30000000,896100
30000000,1075900
30000000,632600
30000000,1313500
30000000,724200
30000000,867000
30000000,1828100
30000000,779400
30000000,1232700
30000000,857300
30000000,1198200
30000000,1486800
30000000,658000
30000000,896100
30000000,1070000
30000000,1522700
