1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,520694.5
75000000.0,2775257.5
60000000.0,1077406.0
48000000.0,516353.0
38400000.0,540026.5
30720000.0,1655307.5
24576000.0,8231234.5
19660500.0,517664.5
15728000.0,15728000.0
15728000.0,15728000.0
45728000.0,7867056.5
75728000.0,5183311.5
60582000.0,1060801.5
48465500.0,522312.5
38772000.0,519255.5
31017500.0,1645598.5
24814000.0,4373511.5
19851000.0,516541.0
15880500.0,1047362.5
15000000.0,1058555.5
15000000.0,1045018.0
15000000.0,3236284.5
15000000.0,1059320.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,29936874.0
75000000.0,4439964.0
60000000.0,524372.5
48000000.0,525213.0
38400000.0,522558.5
30720000.0,538622.5
24576000.0,3239459.0
19660500.0,1082585.5
15728000.0,15304676.5
15728000.0,15728000.0
45728000.0,26638826.5
75728000.0,3814660.5
60582000.0,520311.5
48465500.0,518150.5
38772000.0,517017.0
31017500.0,518515.5
24814000.0,3254922.5
19851000.0,1059118.0
15880500.0,1196225.0
15000000.0,519301.5
15000000.0,1637553.0
15000000.0,7442139.0
15000000.0,518318.0
15000000.0,15000000.0
15000000.0,6474265.5
45000000.0,2127128.0
36000000.0,3270544.5
28800000.0,1071673.5
23040000.0,1133942.5
18432000.0,525598.0
15000000.0,1070888.0
15000000.0,3773988.0
15000000.0,519000.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,27435767.5
105000000.0,1357202.5
84000000.0,517498.0
67200000.0,523698.5
53760000.0,1882051.0
43008000.0,4556269.0
34406000.0,519184.5
27524500.0,516298.5
22019500.0,520940.0
17615500.0,2803499.5
15000000.0,3492977.5
15000000.0,1612471.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,20256110.0
75000000.0,2151585.5
60000000.0,514896.5
48000000.0,518833.0
38400000.0,518459.5
30720000.0,2826981.5
24576000.0,13302727.5
19660500.0,19660500.0
19660500.0,19660500.0
49660500.0,49660500.0
79660500.0,79660500.0
109660500.0,94141479.0
139660500.0,7289057.0
111728000.0,4567931.5
89382000.0,517492.0
71505500.0,31657374.5
57204000.0,2750552.0
45763000.0,517276.5
36610000.0,34928464.5
36610000.0,24139861.0
29288000.0,1634052.0
23430000.0,3757545.5
18744000.0,10626596.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,51166381.5
105000000.0,53021786.5
84000000.0,25175767.0
67200000.0,40279282.0
53760000.0,1651790.5
43008000.0,12657236.5
34406000.0,517278.0
27524500.0,27524500.0
27524500.0,27524500.0
57524500.0,57524500.0
87524500.0,2203265.0
117524500.0,518795.5
94019500.0,520949.5
75215500.0,11630208.5
60172000.0,1063550.0
48137500.0,16613158.0
38510000.0,9418420.0
30808000.0,30808000.0
30808000.0,25892653.5
60808000.0,2607202.0
48646000.0,13310970.0
38916500.0,515249.0
31133000.0,28276179.0
31133000.0,31133000.0
31133000.0,31133000.0
61133000.0,59253027.5
91133000.0,71175565.5
72906000.0,49008049.5
58324500.0,56376899.5
58324500.0,55835041.5
58324500.0,52669816.5
58324500.0,58324500.0
58324500.0,58324500.0
58324500.0,58324500.0
88324500.0,64937493.5
118324500.0,35801816.5
94659500.0,7359827.5
75727500.0,12522946.5
60582000.0,2749089.0
48465500.0,13973001.5
38772000.0,7545695.5
31017500.0,25773823.5
31017500.0,520187.5
24814000.0,17409505.5
19851000.0,1612142.5
15880500.0,3729174.0
15000000.0,12927162.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,17337633.0
75000000.0,35728350.5
60000000.0,45646472.0
48000000.0,20368310.0
38400000.0,519102.5
30720000.0,16643465.0
24576000.0,20637213.5
24576000.0,522022.0
19660500.0,19660500.0
19660500.0,19660500.0
49660500.0,49660500.0
79660500.0,31108829.0
109660500.0,14202484.0
87728000.0,20903400.0
70182000.0,516331.0
56145500.0,1610391.5
44916000.0,3225963.5
35932500.0,514597.0
28746000.0,13495529.0
22996500.0,1633794.0
18397000.0,3043899.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,32522377.0
75000000.0,520044.0
60000000.0,1637948.0
48000000.0,11300940.5
38400000.0,9718415.0
30720000.0,10334952.5
24576000.0,23310725.0
24576000.0,22597853.5
24576000.0,24576000.0
54576000.0,13013872.0
84576000.0,48400309.0
