1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,1585708.5
15000000.0,3323385.0
15000000.0,8795953.0
15000000.0,2174184.5
15000000.0,1059311.5
15000000.0,3227456.0
15000000.0,8423427.5
15000000.0,5037915.0
15000000.0,6299995.5
15000000.0,5755353.5
15000000.0,4922751.0
15000000.0,3595372.0
15000000.0,5080266.5
15000000.0,3647807.5
15000000.0,4298856.5
15000000.0,8722899.5
15000000.0,7219113.5
15000000.0,8583074.5
15000000.0,6963943.0
15000000.0,7737761.5
15000000.0,8820929.5
15000000.0,7961070.0
15000000.0,9294375.5
15000000.0,14154051.0
15000000.0,9812148.0
21000000.0,10665046.5
16800000.0,14787051.0
16800000.0,14136552.5
16800000.0,12836430.0
15000000.0,14871961.5
15000000.0,15000000.0
21000000.0,12899000.0
27000000.0,18579893.0
21600000.0,14861860.5
17280000.0,16925879.5
17280000.0,17280000.0
23280000.0,23011485.0
29280000.0,19146914.0
35280000.0,23754600.5
28224000.0,22116832.0
22579000.0,22579000.0
22579000.0,22579000.0
28579000.0,26349808.0
34579000.0,27696447.5
34579000.0,27394757.0
27663000.0,27663000.0
27663000.0,27663000.0
33663000.0,33663000.0
39663000.0,32291448.5
39663000.0,37447418.5
39663000.0,30882562.0
31730000.0,31730000.0
31730000.0,31730000.0
37730000.0,37730000.0
43730000.0,38079518.0
49730000.0,36764141.0
39784000.0,39166808.0
39784000.0,27106147.0
31827000.0,30490365.5
31827000.0,29442640.0
31827000.0,31827000.0
31827000.0,31827000.0
37827000.0,33135872.0
43827000.0,32409173.5
35061500.0,31627916.0
35061500.0,25717707.0
28049000.0,25236523.5
28049000.0,25260922.0
28049000.0,26248273.5
28049000.0,27205855.0
28049000.0,22183484.5
22439000.0,22439000.0
22439000.0,22439000.0
28439000.0,28439000.0
34439000.0,32275058.5
40439000.0,34075528.0
40439000.0,37334174.5
40439000.0,32657900.0
40439000.0,35489139.0
40439000.0,36876484.5
37939000.0,32199418.0
37939000.0,37422088.5
37939000.0,34495493.0
43939000.0,36584455.0
43939000.0,43939000.0
43939000.0,38018823.0
49939000.0,44042623.0
49939000.0,35981064.0
39951000.0,33037721.0
39951000.0,31095936.5
31960500.0,31960500.0
31960500.0,31960500.0
37960500.0,35511738.5
43960500.0,32875904.0
35168000.0,32727777.0
35168000.0,33323361.5
35168000.0,34413786.5
35168000.0,28725245.5
35168000.0,25486595.0
28134000.0,28134000.0
28134000.0,28134000.0
34134000.0,27703435.0
40134000.0,30380408.0
32107000.0,27861230.5
32107000.0,32107000.0
32107000.0,32107000.0
38107000.0,37313183.5
44107000.0,36741998.0
44107000.0,37211599.0
44107000.0,38507854.5
44107000.0,42278115.0
44107000.0,38670450.0
41607000.0,36889657.0
41607000.0,28038777.5
33285500.0,28745123.5
33285500.0,29301926.0
33285500.0,33285500.0
33285500.0,33285500.0
39285500.0,28521824.0
45285500.0,41260575.0
45285500.0,35195949.5
36228000.0,31543141.0
36228000.0,35866699.0
36228000.0,36228000.0
36228000.0,36228000.0
42228000.0,36818271.0
48228000.0,36335132.0
38582000.0,26097126.5
30865500.0,24398114.5
24692000.0,24692000.0
24692000.0,20769100.5
30692000.0,21918151.0
24553500.0,24553500.0
24553500.0,21561717.0
24553500.0,24553500.0
24553500.0,24496532.0
30553500.0,27629157.5
30553500.0,23278336.0
24442500.0,23251009.0
24442500.0,24442500.0
30442500.0,29184411.0
36442500.0,24142404.0
29154000.0,24925298.0
29154000.0,27045100.5
29154000.0,27996918.0
29154000.0,23328502.0
29154000.0,29154000.0
29154000.0,26656039.5
35154000.0,26493556.5
28123000.0,21626265.5
22498000.0,22498000.0
22498000.0,22498000.0
28498000.0,28192580.5
34498000.0,24234245.5
27598000.0,27598000.0
27598000.0,27598000.0
33598000.0,32753333.0
39598000.0,26724892.5
31678000.0,30739202.5
31678000.0,28028091.5
31678000.0,31678000.0
31678000.0,31678000.0
37678000.0,35061789.5
43678000.0,33387172.0
34942000.0,34942000.0
34942000.0,34942000.0
40942000.0,38662080.5
46942000.0,32021626.0
37553500.0,37553500.0
37553500.0,37553500.0
43553500.0,40672860.0
49553500.0,44219989.0
49553500.0,42039328.5
49553500.0,41430172.5
