1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,15000000.0
15000000.0,8270123.0
21000000.0,2975255.5
16800000.0,7735380.5
15000000.0,9635758.5
15000000.0,12490791.5
15000000.0,4666158.5
15000000.0,13777582.5
15000000.0,3485683.0
15000000.0,12719612.0
15000000.0,2979799.5
15000000.0,11644733.0
15000000.0,5955234.0
15000000.0,13961207.0
15000000.0,3256947.0
21000000.0,9113481.5
16800000.0,6238807.5
15000000.0,11561179.5
15000000.0,2858584.5
15000000.0,6720139.5
15000000.0,10593620.0
15000000.0,4783035.0
15000000.0,13706551.5
15000000.0,10825801.5
15000000.0,6765808.5
15000000.0,15000000.0
15000000.0,4173421.5
21000000.0,14073348.0
16800000.0,5252898.5
15000000.0,15000000.0
15000000.0,1568562.0
21000000.0,14893267.5
16800000.0,15177459.5
16800000.0,2376179.5
15000000.0,14772086.5
15000000.0,10001204.5
15000000.0,7923970.0
15000000.0,10924920.0
15000000.0,5470491.5
15000000.0,4043589.5
15000000.0,10232531.0
15000000.0,6198971.0
15000000.0,13103166.5
15000000.0,1571880.5
21000000.0,5861270.0
16800000.0,13455310.0
16800000.0,7682854.0
15000000.0,11100837.0
15000000.0,10501958.0
15000000.0,6553663.5
15000000.0,6740523.5
15000000.0,10057906.0
15000000.0,14136396.5
15000000.0,5636084.0
15000000.0,7634475.5
15000000.0,10961275.0
15000000.0,9242629.0
15000000.0,9398633.5
15000000.0,13573499.0
15000000.0,3530888.0
15000000.0,11555555.0
15000000.0,10291485.5
15000000.0,14590480.5
15000000.0,14947406.0
15000000.0,6441003.5
21000000.0,14530657.5
16800000.0,0.0
15000000.0,8967932.5
15000000.0,9481551.0
15000000.0,13801197.5
15000000.0,9527224.5
15000000.0,8812176.0
15000000.0,14988847.5
15000000.0,3456274.0
15000000.0,11658615.5
15000000.0,2892429.0
15000000.0,5886547.5
15000000.0,13642421.0
15000000.0,15000000.0
15000000.0,14057259.0
15000000.0,2825380.5
21000000.0,8955682.5
