337200000,15217000
337200000,283368000
337200000,300370000
337200000,276433000
337200000,332488000
337200000,253051000
337200000,249584000
337200000,293151000
337200000,253515000
337200000,276030000
337200000,233599000
337200000,279657000
337200000,263481000
337200000,269416000
337200000,256756000
337200000,241445000
337200000,278218000
337200000,279863000
337200000,302144000
337200000,279339000
337200000,269641000
337200000,255839000
337200000,258115000
337200000,230889000
337200000,273773000
337200000,274850000
337200000,252962000
337200000,236910000
337200000,316547000
337200000,272723000
337200000,280918000
337200000,224611000
337200000,304580000
337200000,279452000
337200000,238688000
337200000,261973000
337200000,269498000
337200000,282765000
337200000,283190000
337200000,278895000
337200000,237178000
337200000,254611000
337200000,244280000
337200000,305134000
337200000,279447000
337200000,254940000
337200000,295173000
337200000,245591000
337200000,268441000
337200000,276973000
337200000,275203000
337200000,242021000
337200000,266528000
337200000,267090000
337200000,239534000
337200000,266349000
337200000,253520000
337200000,262550000
337200000,293452000
337200000,310557000
337200000,266485000
337200000,271976000
337200000,280484000
337200000,246284000
337200000,241018000
337200000,269161000
337200000,298558000
337200000,305747000
337200000,244665000
337200000,262591000
337200000,305556000
337200000,308392000
337200000,262654000
337200000,219793000
337200000,238414000
337200000,283127000
337200000,250138000
337200000,278719000
337200000,243570000
337200000,231179000
337200000,256369000
337200000,253306000
337200000,228530000
337200000,276981000
337200000,313507000
337200000,245590000
337200000,263537000
337200000,235595000
337200000,249181000
337200000,285545000
337200000,296253000
337200000,290657000
337200000,308972000
337200000,270074000
337200000,251267000
337200000,259331000
337200000,305257000
337200000,267603000
337200000,274360000
337200000,258240000
337200000,278463000
337200000,252869000
337200000,221205000
337200000,291963000
337200000,276783000
337200000,270684000
337200000,263780000
337200000,253521000
337200000,261324000
337200000,295422000
337200000,309403000
337200000,266282000
337200000,272832000
337200000,248445000
337200000,274439000
337200000,281960000
337200000,265494000
337200000,308936000
337200000,268993000
337200000,257469000
337200000,298460000
337200000,295222000
337200000,248160000
337200000,261478000
337200000,316660000
337200000,266146000
337200000,282331000
337200000,288052000
337200000,296513000
337200000,281758000
337200000,250184000
337200000,256372000
337200000,214107000
337200000,244067000
337200000,288009000
337200000,271799000
337200000,254712000
337200000,231076000
337200000,280478000
337200000,272485000
