1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,7462277.0
15000000.0,9173846.5
15000000.0,8457997.5
15000000.0,6504245.5
15000000.0,7694996.0
15000000.0,6726631.0
15000000.0,5779867.0
15000000.0,9806262.5
15000000.0,8263208.0
15000000.0,10113452.0
15000000.0,12310543.0
15000000.0,10989341.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,23552709.0
75000000.0,20162726.0
60000000.0,24498123.5
48000000.0,25278975.5
38400000.0,27442266.5
30720000.0,24642288.5
30720000.0,29665898.0
30720000.0,30720000.0
30720000.0,30720000.0
60720000.0,34180756.5
90720000.0,29413684.5
72576000.0,31202156.5
58060500.0,29719356.5
46448000.0,35744397.5
37158000.0,37158000.0
37158000.0,32038329.0
67158000.0,35260644.5
53726000.0,32454047.5
42980500.0,35590075.5
42980500.0,32955717.5
34384000.0,32250095.5
34384000.0,34384000.0
34384000.0,34384000.0
64384000.0,32567704.0
94384000.0,35422930.5
75507000.0,33903614.0
60405500.0,28767349.0
48324000.0,36375840.0
38659000.0,34023104.5
38659000.0,32811116.0
38659000.0,34821763.0
38659000.0,32735798.5
38659000.0,37888652.5
38659000.0,34751031.5
38659000.0,38659000.0
38659000.0,37458011.5
68659000.0,28800083.0
54927000.0,36624166.5
43941500.0,30161052.0
35153000.0,35153000.0
35153000.0,35153000.0
65153000.0,33339348.0
95153000.0,33468504.5
76122000.0,34691303.0
60897500.0,24983463.0
48718000.0,31732262.5
38974000.0,33704953.0
38974000.0,37274225.0
38974000.0,38974000.0
38974000.0,34379484.5
68974000.0,35266843.5
55179000.0,34181426.5
44143000.0,34913251.5
35314000.0,31419556.5
35314000.0,35314000.0
35314000.0,35314000.0
35314000.0,35314000.0
35314000.0,35314000.0
125314000.0,33061339.0
155314000.0,35711860.5
124251000.0,32866400.0
99400500.0,38508480.0
79520000.0,27900374.0
63616000.0,35077152.0
50892500.0,31959381.0
40714000.0,32542557.5
32571000.0,32571000.0
32571000.0,26450112.5
32571000.0,27114466.0
32571000.0,29482899.5
32571000.0,29520528.5
32571000.0,32571000.0
32571000.0,32571000.0
62571000.0,35583822.5
92571000.0,35000092.5
74056500.0,28536382.5
59245000.0,30572288.0
47396000.0,32687296.5
37916500.0,35071834.0
37916500.0,35866208.5
37916500.0,37916500.0
37916500.0,37916500.0
67916500.0,33650745.0
82225000.0,45696129.5
65780000.0,39851467.5
52624000.0,33274421.5
42099000.0,42099000.0
42099000.0,38488605.0
42099000.0,32128833.5
33679000.0,33679000.0
33679000.0,33679000.0
63679000.0,32839381.0
93679000.0,34747167.5
74943000.0,41713503.5
59954000.0,37590877.0
47963000.0,36612600.5
38370000.0,33385488.0
38370000.0,38370000.0
38370000.0,36556255.0
68370000.0,33274585.0
54696000.0,33492326.5
43756500.0,40035533.0
43756500.0,35997822.0
43756500.0,35105787.0
43756500.0,34578960.0
35005000.0,35005000.0
35005000.0,35005000.0
65005000.0,34230299.0
95005000.0,34119723.5
76004000.0,40724282.5
60803000.0,34631432.0
48642000.0,40811255.5
48642000.0,42780540.5
48642000.0,41047744.0
48642000.0,26728688.5
38913500.0,31954049.5
38913500.0,37259542.5
38913500.0,33542051.5
38913500.0,33733417.0
38913500.0,38913500.0
38913500.0,37306234.5
68913500.0,32346819.5
55130500.0,39350884.5
44104000.0,33210325.0
35283000.0,35099504.5
35283000.0,31512990.0
35283000.0,35283000.0
35283000.0,32344170.0
35283000.0,28146439.0
28226000.0,28226000.0
28226000.0,28226000.0
58226000.0,36119468.0
88226000.0,31003117.5
70580500.0,29589219.5
56464000.0,26896910.0
45171000.0,25799347.5
36136500.0,30352871.0
36136500.0,25188223.0
28909000.0,28909000.0
28909000.0,28909000.0
58909000.0,34047564.5
88909000.0,34539760.5
71127000.0,37384868.5
56901500.0,33891685.0
45521000.0,31478695.5
36416500.0,30545633.5
36416500.0,34763066.5
36416500.0,36416500.0
36416500.0,36416500.0
36416500.0,36416500.0
66416500.0,35456111.5
96416500.0,34262407.5
77133000.0,35753101.5
61706000.0,35816819.0
49364500.0,35597088.0
39491500.0,39491500.0
39491500.0,33604894.0
69491500.0,34718313.5
55593000.0,35956676.0
