1S LIMIT AGG (ns), 1S USAGE AGG (ns)
15000000.0,1104043.0
15000000.0,516749.0
15000000.0,1055346.0
15000000.0,520627.5
15000000.0,2130088.0
15000000.0,545137.0
15000000.0,1037657.0
15000000.0,520320.0
15000000.0,525456.0
15000000.0,523568.0
15000000.0,1099388.0
15000000.0,525700.0
15000000.0,1054793.0
15000000.0,540100.0
15000000.0,2116652.0
15000000.0,521630.5
15000000.0,9127002.5
15000000.0,518218.0
15000000.0,521059.5
15000000.0,551418.5
15000000.0,1911209.0
15000000.0,1049868.5
15000000.0,1056221.5
15000000.0,523300.0
15000000.0,3125964.0
15000000.0,524716.0
15000000.0,1040111.5
15000000.0,519902.5
15000000.0,523385.5
15000000.0,520395.5
15000000.0,1112142.5
15000000.0,519452.5
15000000.0,1048821.5
15000000.0,522950.5
15000000.0,2115051.5
15000000.0,520141.0
15000000.0,2564141.5
15000000.0,519758.0
15000000.0,516670.5
15000000.0,524136.5
15000000.0,1104927.5
15000000.0,518426.0
15000000.0,1042144.5
15000000.0,514502.5
15000000.0,2135318.0
15000000.0,517501.0
15000000.0,1039747.0
15000000.0,522284.5
15000000.0,519439.0
15000000.0,514986.5
15000000.0,1626773.5
15000000.0,522728.5
15000000.0,1048751.5
15000000.0,519124.0
15000000.0,1679374.5
15000000.0,519397.0
15000000.0,1035627.0
15000000.0,516919.5
15000000.0,517160.5
15000000.0,521506.0
15000000.0,1095692.5
15000000.0,519433.0
15000000.0,1042757.5
15000000.0,1039376.0
15000000.0,2603477.0
15000000.0,521822.5
15000000.0,7769112.5
15000000.0,522194.5
15000000.0,545627.0
15000000.0,523880.5
15000000.0,1109609.0
15000000.0,1136565.5
15000000.0,1050233.0
15000000.0,512868.5
15000000.0,2104868.0
15000000.0,511830.0
15000000.0,1040546.0
15000000.0,518958.0
15000000.0,519514.0
15000000.0,522066.5
15000000.0,1103877.0
15000000.0,524908.0
15000000.0,1052004.0
15000000.0,524248.0
15000000.0,2122817.5
15000000.0,524602.0
15000000.0,1035863.0
15000000.0,523117.0
15000000.0,520440.5
15000000.0,546955.0
15000000.0,1098786.5
15000000.0,517080.0
15000000.0,1045153.5
15000000.0,519618.5
15000000.0,2098531.5
15000000.0,544796.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,75000000.0
105000000.0,105000000.0
135000000.0,135000000.0
165000000.0,165000000.0
195000000.0,195000000.0
225000000.0,159964107.0
255000000.0,5865131.0
204000000.0,44778738.5
163200000.0,517236.0
130560000.0,52970534.0
104448000.0,1046249.0
83558000.0,29083625.0
66846000.0,66661694.0
66846000.0,61010858.0
66846000.0,26732803.0
53476500.0,53476500.0
53476500.0,13123799.5
83476500.0,7803418.0
66781000.0,517745.0
53424500.0,519275.5
42739500.0,521448.5
34191500.0,7845551.5
27353000.0,14252608.0
21882000.0,21882000.0
21882000.0,20235825.0
51882000.0,1160333.0
41505500.0,41505500.0
41505500.0,41505500.0
71505500.0,19128587.0
101505500.0,522109.0
81204000.0,518151.0
64963000.0,39620640.0
51970000.0,517378.0
41576000.0,1052542.5
33260500.0,1048888.5
26608000.0,26608000.0
26608000.0,26608000.0
56608000.0,56608000.0
86608000.0,86608000.0
116608000.0,116608000.0
146608000.0,118610165.0
176608000.0,17597929.0
141286000.0,522150.0
113028500.0,1044693.5
90422500.0,35739970.0
72338000.0,48702473.5
57870000.0,55150502.0
57870000.0,1313031.5
46296000.0,517173.0
37036500.0,37036500.0
37036500.0,37036500.0
67036500.0,51633188.5
97036500.0,519624.0
77629000.0,34713613.5
62103000.0,57750713.5
62103000.0,17570814.0
49682000.0,518386.0
39745500.0,1171008.0
31796000.0,515793.0
25436500.0,25436500.0
25436500.0,25436500.0
55436500.0,44660649.5
85436500.0,544578.0
68349000.0,1039450.0
54679000.0,54679000.0
54679000.0,54679000.0
84679000.0,84679000.0
114679000.0,109795691.5
144679000.0,82895325.0
115743000.0,41783611.0
92594000.0,36000411.5
74075000.0,1083865.0
59260000.0,523062.5
47408000.0,47408000.0
47408000.0,47408000.0
77408000.0,77408000.0
107408000.0,107408000.0
137408000.0,116495147.5
167408000.0,78799774.5
133926000.0,108767335.5
131426000.0,50888231.0
105140500.0,105140500.0
105140500.0,33200479.0
135140500.0,1047411.5
108112000.0,515054.0
86489500.0,46916909.0
69191500.0,66044543.5
69191500.0,54992370.0
55353000.0,30474078.0
44282000.0,44282000.0
44282000.0,44282000.0
74282000.0,41727409.5
104282000.0,517685.5
83425500.0,22135954.0
66740000.0,48872423.5
53392000.0,514744.0
42713500.0,42713500.0
42713500.0,42713500.0
72713500.0,72713500.0
102713500.0,57247945.0
132713500.0,12077819.0
106170500.0,62261435.0
84936000.0,10291843.0
67948500.0,1045696.0
54358500.0,522928.5
43486500.0,43486500.0
43486500.0,43486500.0
73486500.0,17016552.0
103486500.0,1036625.0
82789000.0,517977.0
66231000.0,1040264.5
52984500.0,19526329.5
42387500.0,519392.0
33910000.0,19612551.5
27128000.0,27128000.0
27128000.0,27128000.0
57128000.0,8036677.0
87128000.0,19719646.0
69702000.0,36305636.0
55761500.0,55761500.0
55761500.0,55761500.0
85761500.0,85761500.0
115761500.0,115761500.0
145761500.0,123573682.5
175761500.0,68916224.5
140609000.0,140609000.0
140609000.0,140609000.0
170609000.0,129171252.0
200609000.0,150322265.0
160487000.0,104382241.0
128389500.0,34374689.5
102711500.0,53488163.5
82169000.0,82169000.0
82169000.0,82169000.0
112169000.0,89094485.5
142169000.0,44803558.0
113735000.0,522620.5
90988000.0,15070956.5
72790000.0,13719571.0
58232000.0,517268.5
46585500.0,515839.5
37268000.0,1092623.5
29814000.0,29814000.0
29814000.0,19336383.5
59814000.0,1043147.5
47851000.0,543163.5
38280500.0,1041446.0
30624000.0,1119807.5
24499000.0,1594587.0
19599000.0,523262.0
15679000.0,522816.0
15000000.0,8333668.5
15000000.0,9095082.0
15000000.0,8450792.0
15000000.0,623043.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,75000000.0
105000000.0,105000000.0
135000000.0,135000000.0
165000000.0,165000000.0
195000000.0,195000000.0
225000000.0,225000000.0
255000000.0,255000000.0
285000000.0,220022474.0
228000000.0,228000000.0
228000000.0,228000000.0
258000000.0,173212905.0
288000000.0,112562394.0
230400000.0,61931025.5
184320000.0,87441114.5
147456000.0,14733880.0
117964500.0,28089188.0
94371500.0,37798599.0
75497000.0,75497000.0
75497000.0,18119416.5
105497000.0,524198.5
84397500.0,34680781.5
67518000.0,518129.5
54014000.0,22929214.5
43211000.0,1079288.5
34568500.0,1038614.0
27654500.0,14409621.0
22123500.0,13107490.5
17698500.0,17698500.0
17698500.0,17698500.0
47698500.0,47698500.0
77698500.0,77698500.0
107698500.0,107698500.0
137698500.0,137698500.0
167698500.0,135400475.5
197698500.0,108293512.0
158158500.0,79019211.5
126526500.0,126526500.0
126526500.0,94398658.0
156526500.0,39087394.5
125221000.0,26004184.0
100176500.0,61085533.5
80141000.0,80141000.0
80141000.0,80141000.0
110141000.0,44505677.5
140141000.0,140141000.0
140141000.0,108034589.0
170141000.0,83984262.5
136112500.0,30322518.0
108890000.0,33586102.5
87112000.0,34173230.0
69689500.0,521456.0
55751500.0,45217568.0
55751500.0,25165508.5
44601000.0,44601000.0
44601000.0,40617481.0
74601000.0,35628885.5
59680500.0,31852687.5
47744000.0,12998082.0
38195000.0,26326287.0
30556000.0,30556000.0
30556000.0,30556000.0
60556000.0,31279767.5
90556000.0,11888676.0
72444500.0,11195095.0
57955500.0,41515477.0
46364000.0,33001439.5
37091000.0,520279.5
29672500.0,21693342.5
23738000.0,23738000.0
23738000.0,20459422.5
53738000.0,33547577.5
42990000.0,42990000.0
42990000.0,42990000.0
72990000.0,41998550.5
102990000.0,102990000.0
102990000.0,81047926.5
132990000.0,11986809.5
106392000.0,14697637.0
85113500.0,522264.0
68090500.0,1024750.5
54472000.0,517538.5
43577500.0,1065189.0
34862000.0,11470648.0
27889500.0,12875713.0
22311500.0,9340658.0
17849000.0,16604770.5
17849000.0,17849000.0
47849000.0,8137849.5
77849000.0,520265.5
62279000.0,35073287.0
49823000.0,22992093.0
39858000.0,27119769.0
31886000.0,22191396.0
25508500.0,25508500.0
25508500.0,25508500.0
55508500.0,55508500.0
85508500.0,85508500.0
115508500.0,83104772.5
145508500.0,49011687.5
116406500.0,116406500.0
116406500.0,116406500.0
146406500.0,146406500.0
176406500.0,176406500.0
206406500.0,146539641.5
236406500.0,146003015.0
189125000.0,189125000.0
189125000.0,167711284.5
219125000.0,182102370.0
216625000.0,186131696.0
214125000.0,168501450.0
171300000.0,171300000.0
171300000.0,171300000.0
201300000.0,151389973.5
231300000.0,154707776.5
185040000.0,157697375.0
182540000.0,182540000.0
182540000.0,182540000.0
212540000.0,157013812.0
242540000.0,165785448.0
194032000.0,81465752.5
155225500.0,81403378.5
124180000.0,124180000.0
124180000.0,89233766.0
99344000.0,76467663.5
79475000.0,58624735.5
63580000.0,63580000.0
63580000.0,63580000.0
93580000.0,93580000.0
123580000.0,84359208.0
153580000.0,89094284.0
122864000.0,110112547.5
122864000.0,99753875.0
120364000.0,77839278.5
96291000.0,95394488.0
96291000.0,74478736.0
77032500.0,77032500.0
77032500.0,77032500.0
107032500.0,75950362.5
137032500.0,53934605.0
109626000.0,59077796.5
87700500.0,49016520.0
70160000.0,49021837.0
56128000.0,49688631.5
56128000.0,53071426.5
56128000.0,32302969.0
44902000.0,519270.5
35921500.0,542740.0
28737000.0,1039108.5
22989500.0,517403.5
18391500.0,1577380.0
15000000.0,518142.5
15000000.0,518794.0
15000000.0,1603350.5
15000000.0,1079895.5
15000000.0,1056632.0
15000000.0,520321.0
15000000.0,516752.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,24303043.0
75000000.0,33304821.5
60000000.0,521379.0
48000000.0,21736157.0
38400000.0,38400000.0
38400000.0,38400000.0
68400000.0,68400000.0
98400000.0,77220328.0
128400000.0,29856850.0
102720000.0,16545754.5
82176000.0,16543549.5
65740500.0,514912.5
52592000.0,515960.5
42073500.0,514871.5
33658500.0,1090116.5
26926500.0,512763.0
21541000.0,1118600.5
17232500.0,17232500.0
17232500.0,7181505.5
47232500.0,35407198.0
37786000.0,17377684.0
30228500.0,23070342.0
24182500.0,5925322.5
19346000.0,6268992.0
15476500.0,1101000.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,18898522.0
75000000.0,22825856.5
60000000.0,519407.0
48000000.0,20702100.0
38400000.0,6493093.5
30720000.0,22232462.0
24576000.0,24576000.0
24576000.0,24576000.0
54576000.0,54576000.0
84576000.0,70126263.5
114576000.0,21499748.5
91660500.0,59695255.0
73328000.0,73328000.0
73328000.0,73328000.0
103328000.0,103328000.0
133328000.0,133328000.0
163328000.0,163328000.0
193328000.0,136612548.5
223328000.0,109904741.5
178662000.0,124608591.0
142929500.0,83348088.5
114343500.0,95423929.0
114343500.0,108353258.5
114343500.0,114343500.0
114343500.0,77324456.5
144343500.0,10644927.5
115474500.0,48290256.0
92379500.0,20512818.5
73903500.0,521148.0
59122500.0,516276.0
47298000.0,520427.0
37838000.0,3550419.5
30270000.0,12913379.0
24216000.0,18704697.5
19372500.0,519851.5
15498000.0,521347.5
15000000.0,522870.5
15000000.0,1939579.0
15000000.0,7426546.5
15000000.0,521040.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,25646977.0
75000000.0,523903.0
60000000.0,520019.0
48000000.0,18803530.0
38400000.0,20327111.5
30720000.0,1591813.5
24576000.0,6335061.5
19660500.0,6993612.5
15728000.0,523729.5
15000000.0,1608359.5
15000000.0,4673081.0
15000000.0,519539.0
15000000.0,14844249.5
15000000.0,11179219.5
45000000.0,21238660.5
36000000.0,10903073.5
28800000.0,21885486.0
23040000.0,7756678.5
18432000.0,525927.5
15000000.0,5237690.0
15000000.0,524368.0
15000000.0,13608588.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,22565709.0
105000000.0,12127528.0
84000000.0,7037593.0
67200000.0,11467028.0
53760000.0,39120438.5
43008000.0,43008000.0
43008000.0,17267377.5
73008000.0,21753943.5
58406000.0,5385162.5
46724500.0,16721639.5
37379500.0,1088917.5
29903500.0,6342806.0
23922500.0,23922500.0
23922500.0,6702294.0
53922500.0,31338282.0
43138000.0,16553757.5
34510000.0,514386.5
27608000.0,518307.5
22086000.0,516013.5
17668500.0,516017.5
15000000.0,1075134.0
15000000.0,1117140.5
15000000.0,15000000.0
15000000.0,14130824.5
45000000.0,2756427.0
75000000.0,518916.5
60000000.0,12523934.0
48000000.0,17030133.0
38400000.0,520667.0
30720000.0,1064534.0
24576000.0,1085789.5
19660500.0,1120974.0
15728000.0,15728000.0
15728000.0,14802123.0
45728000.0,27570092.5
75728000.0,518936.0
60582000.0,60582000.0
60582000.0,60582000.0
90582000.0,90582000.0
120582000.0,16955108.0
150582000.0,14454566.0
120465500.0,9572337.5
96372000.0,3631028.0
77097500.0,11984369.5
61678000.0,61678000.0
61678000.0,22988787.0
91678000.0,521493.0
73342000.0,16680242.5
58673500.0,58673500.0
58673500.0,58673500.0
88673500.0,88673500.0
118673500.0,72158908.0
148673500.0,519894.5
118938500.0,17972987.5
95150500.0,32009297.0
76120000.0,23022549.0
60896000.0,32376886.5
48716500.0,48423476.0
48716500.0,34437114.0
38973000.0,14407154.5
31178000.0,31178000.0
31178000.0,31178000.0
61178000.0,23323571.0
91178000.0,516523.5
72942000.0,10434380.0
58353500.0,6397444.5
46682500.0,5087942.5
37346000.0,17789799.0
29876500.0,8556503.0
23901000.0,12677863.5
19120500.0,12760604.0
15296000.0,11884238.0
15000000.0,14305372.0
15000000.0,9725057.0
45000000.0,27318608.0
36000000.0,6075471.0
28800000.0,28800000.0
28800000.0,28800000.0
58800000.0,58800000.0
88800000.0,72711043.5
118800000.0,15439140.5
95040000.0,40447272.0
76032000.0,25203601.5
60825500.0,1032184.0
48660000.0,6654482.0
38928000.0,33059565.5
38928000.0,38928000.0
38928000.0,38928000.0
68928000.0,28141852.0
98928000.0,39995481.5
79142000.0,34143993.5
63313500.0,22659143.0
50650500.0,523541.5
40520000.0,5063768.0
32416000.0,11047711.5
25932500.0,522126.0
20746000.0,20746000.0
20746000.0,20746000.0
50746000.0,7204969.5
80746000.0,522097.5
64596500.0,12005301.5
51677000.0,518669.5
41341500.0,5679428.5
33073000.0,5564252.0
26458000.0,15365275.5
21166000.0,516871.0
16932500.0,8179514.5
15000000.0,13081315.5
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,75000000.0
105000000.0,83758498.0
135000000.0,47167807.5
108000000.0,29514241.0
86400000.0,25563892.5
69120000.0,519698.5
55296000.0,30883506.0
44236500.0,1169192.5
35389000.0,516791.0
28311000.0,1085032.5
22648500.0,515923.0
18118500.0,518429.0
15000000.0,518216.5
15000000.0,1041855.0
15000000.0,1069740.5
15000000.0,1820140.0
15000000.0,1071286.0
15000000.0,1034022.0
15000000.0,1809071.5
15000000.0,1062844.0
15000000.0,517872.0
15000000.0,516059.5
15000000.0,519024.5
15000000.0,1040806.0
15000000.0,1058691.5
15000000.0,516550.5
15000000.0,1046126.5
15000000.0,1039168.0
15000000.0,1558282.5
15000000.0,1070526.0
15000000.0,518072.5
15000000.0,1065620.5
15000000.0,516971.0
15000000.0,1041851.5
15000000.0,1053527.5
15000000.0,1015522.5
15000000.0,1043099.5
15000000.0,1029132.0
15000000.0,1054938.5
15000000.0,553797.5
15000000.0,517505.5
15000000.0,517837.0
15000000.0,517471.5
15000000.0,1566199.5
15000000.0,15000000.0
15000000.0,516574.0
45000000.0,520015.5
36000000.0,1118145.0
28800000.0,1057547.5
23040000.0,23040000.0
23040000.0,23040000.0
53040000.0,53040000.0
83040000.0,83040000.0
113040000.0,28194715.0
90432000.0,20746492.0
72345500.0,34694425.5
57876000.0,7988249.0
46300500.0,519717.5
37040000.0,9145484.0
29632000.0,29632000.0
29632000.0,29632000.0
59632000.0,59632000.0
89632000.0,5839899.0
119632000.0,41852350.5
95705500.0,38526618.0
76564000.0,7859604.5
61251000.0,6564992.5
49000500.0,10785626.0
39200000.0,5014854.5
31360000.0,21887049.5
25088000.0,517536.5
20070000.0,4986829.0
16056000.0,1112730.0
15000000.0,9878357.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,43562092.0
105000000.0,23268500.0
84000000.0,27775419.5
67200000.0,18527207.0
53760000.0,4902068.5
43008000.0,1135137.0
34406000.0,2189482.0
27524500.0,20011811.0
22019500.0,6067328.0
17615500.0,5361330.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,35316585.5
105000000.0,17669834.0
84000000.0,6888688.5
67200000.0,6250968.5
53760000.0,5363861.5
43008000.0,10504437.5
34406000.0,34406000.0
34406000.0,10224936.0
64406000.0,7396258.5
51524500.0,1060538.0
41219500.0,5777237.0
32975500.0,31276300.5
32975500.0,32975500.0
32975500.0,32975500.0
62975500.0,62975500.0
92975500.0,36709598.0
122975500.0,12466449.5
98380000.0,3704687.0
78704000.0,25325961.0
62963000.0,3453098.5
50370000.0,35178134.0
40296000.0,40296000.0
40296000.0,38836512.0
70296000.0,10252333.0
56236500.0,43529984.0
44989000.0,517399.0
35991000.0,35991000.0
35991000.0,35991000.0
35991000.0,11933030.0
65991000.0,18568040.0
52792500.0,47090423.5
52792500.0,52792500.0
52792500.0,52792500.0
82792500.0,82792500.0
112792500.0,64558979.5
142792500.0,6697579.5
114234000.0,10712860.5
91387000.0,10079636.0
73109500.0,16004727.0
58487500.0,9031485.0
46790000.0,12122312.0
37432000.0,3014184.0
29945500.0,7369154.5
23956000.0,11307502.0
19164500.0,17800195.5
19164500.0,19164500.0
49164500.0,49164500.0
79164500.0,53152615.5
109164500.0,47650118.5
87331500.0,16675918.0
69865000.0,69865000.0
69865000.0,69865000.0
99865000.0,42916685.0
129865000.0,3392108.0
103892000.0,10051744.5
83113500.0,32910141.0
66490500.0,18742762.0
53192000.0,4733178.5
42553500.0,28547948.5
34042500.0,5794538.5
27234000.0,12947415.0
21787000.0,21787000.0
21787000.0,21787000.0
51787000.0,51547154.0
81787000.0,6749350.0
65429500.0,16340030.0
52343500.0,14425911.5
41874500.0,18931972.0
33499500.0,33499500.0
33499500.0,33499500.0
63499500.0,63499500.0
93499500.0,23945511.0
123499500.0,4935704.0
98799500.0,19396342.5
79039500.0,30317351.0
63231500.0,17139931.0
50585000.0,29762829.0
40468000.0,40468000.0
40468000.0,40468000.0
70468000.0,70468000.0
100468000.0,80806499.0
