start, end, dbtime1, dbtime2, dbtime3, dbtime4, dbtime5
1643162659979, 1643162688056, 2307, 0, 792, 17830, 5122
1643162660579, 1643162670377, 1853, 0, 784, 4821, 34
1643162661184, 1643162680390, 227, 0, 537, 10085, 6160
1643162661785, 1643162679909, 2202, 0, 297, 13441, 160
1643162662372, 1643162682658, 4068, 0, 718, 13229, 122
1643162662978, 1643162682659, 3978, 0, 450, 13251, 123
1643162663578, 1643162673536, 4998, 0, 184, 2068, 330
1643162664184, 1643162682659, 1685, 0, 301, 14156, 123
1643162664783, 1643162684032, 351, 0, 381, 13300, 3484
1643162665398, 1643162679903, 213, 0, 155, 11804, 401
1643162665981, 1643162682658, 530, 0, 571, 13357, 122
1643162666590, 1643162682661, 2946, 0, 185, 11010, 124
1643162667191, 1643162688055, 7356, 0, 766, 6140, 4578
1643162667799, 1643162684412, 6507, 0, 618, 7181, 111
1643162668396, 1643162688055, 6150, 0, 755, 6550, 4165
1643162668995, 1643162688056, 1689, 0, 179, 10126, 5124
1643162669600, 1643162673535, 499, 0, 150, 1166, 328
1643162670198, 1643162688058, 318, 0, 185, 9931, 5125
1643162670801, 1643162688056, 3742, 0, 443, 6690, 4165
1643162671412, 1643162682659, 443, 0, 355, 8272, 123
1643162672013, 1643162682658, 181, 0, 341, 7895, 122
1643162672598, 1643162684768, 2606, 0, 1817, 5363, 25
1643162673208, 1643162688056, 1094, 0, 839, 6593, 4164
1643162673804, 1643162688057, 756, 0, 673, 6338, 4299
1643162674409, 1643162692360, 5704, 0, 1161, 9155, 50
1643162675008, 1643162694021, 6524, 0, 218, 9881, 94
1643162675620, 1643162693789, 5909, 0, 817, 9418, 56
1643162676214, 1643162691524, 2415, 0, 432, 10500, 24
1643162676810, 1643162693703, 2928, 0, 1108, 10067, 514
1643162677423, 1643162693591, 2359, 0, 1120, 9878, 596
1643162678019, 1643162692309, 1560, 0, 125, 10489, 108
1643162678622, 1643162691710, 712, 0, 156, 10116, 17
1643162683469, 1643162702491, 649, 0, 672, 14471, 226
1643162679819, 1643162692360, 292, 0, 1160, 9127, 51
1643162680421, 1643162694016, 1102, 0, 835, 9420, 93
1643162681024, 1643162694021, 578, 0, 482, 9378, 96
1643162681628, 1643162694019, 205, 0, 539, 9401, 95
1643162682231, 1643162694066, 1303, 0, 135, 8045, 73
1643162682829, 1643162702579, 5612, 0, 333, 11709, 89
1643162683425, 1643162694518, 5016, 0, 158, 3808, 42
1643162684031, 1643162694714, 4409, 0, 323, 3842, 12
1643162684629, 1643162702777, 314, 0, 998, 14564, 287
1643162685232, 1643162702578, 184, 0, 365, 14166, 87
1643162685825, 1643162709499, 10165, 0, 160, 8615, 2781
1643162686424, 1643162703512, 8899, 0, 294, 5946, 72
1643162687041, 1643162703514, 8285, 0, 196, 5611, 71
1643162687638, 1643162709499, 8480, 0, 268, 8418, 2647
1643162688232, 1643162694713, 126, 0, 216, 3903, 12
1643162688837, 1643162702777, 2131, 0, 300, 4642, 4724
1643162689435, 1643162709499, 4025, 0, 470, 9680, 3925
1643162690034, 1643162709499, 569, 0, 164, 12474, 4350
1643162690631, 1643162702777, 324, 0, 354, 4643, 4945
1643162691286, 1643162702392, 304, 0, 365, 7975, 127
1643162691847, 1643162703511, 2672, 0, 915, 6080, 72
1643162692438, 1643162717281, 6949, 0, 550, 14694, 620
1643162693053, 1643162703511, 1667, 0, 157, 6738, 70
1643162693642, 1643162703511, 1080, 0, 817, 6140, 71
1643162694238, 1643162709498, 2758, 0, 130, 7421, 2963
1643162700250, 1643162719509, 2978, 0, 713, 12401, 824
1643162700862, 1643162717758, 1070, 0, 154, 13500, 153
1643162701460, 1643162709224, 251, 0, 129, 5282, 101
1643162702068, 1643162717763, 152, 0, 147, 13040, 157
1643162702659, 1643162723870, 383, 0, 133, 13279, 5378
1643162703270, 1643162719954, 1338, 0, 295, 12591, 54
1643162703864, 1643162723870, 647, 0, 451, 11184, 5376
1643162704463, 1643162727010, 5207, 0, 840, 14455, 25
1643162705073, 1643162727011, 4720, 0, 754, 14463, 25
1643162705674, 1643162727011, 3996, 0, 640, 14685, 25
1643162706334, 1643162727011, 3336, 0, 764, 14444, 25
1643162706868, 1643162727012, 3040, 0, 266, 14367, 27
1643162707469, 1643162726707, 2208, 0, 753, 14072, 20
1643162708074, 1643162727010, 1518, 0, 634, 14668, 25
1643162708676, 1643162730860, 1233, 0, 660, 14286, 4048
1643162709279, 1643162729159, 9068, 0, 299, 8410, 40
1643162709873, 1643162729160, 8388, 0, 221, 8577, 40
1643162710470, 1643162729160, 7890, 0, 203, 8610, 39
1643162711072, 1643162730860, 4577, 0, 630, 8786, 4047
1643162711680, 1643162730859, 4210, 0, 416, 8506, 4048
1643162712284, 1643162729160, 6076, 0, 376, 8401, 38
1643162712871, 1643162732194, 5389, 0, 145, 9191, 2675
1643162713482, 1643162727011, 543, 0, 272, 10424, 25
1643162714079, 1643162730858, 1765, 0, 376, 8523, 4047
1643162714680, 1643162736132, 5748, 0, 464, 8148, 5181
1643162715287, 1643162730859, 602, 0, 373, 8540, 4046
1643162715880, 1643162725070, 281, 0, 237, 6483, 22
1643162716492, 1643162725797, 519, 0, 325, 6527, 14
1643162721282, 1643162737551, 5007, 0, 235, 8319, 14
1643162717692, 1643162729159, 578, 0, 373, 8416, 39
1643162718290, 1643162736132, 5735, 0, 764, 4167, 5148
1643162718896, 1643162736136, 1608, 0, 216, 7576, 5488
1643162719491, 1643162736013, 219, 0, 672, 8178, 5064
1643162720091, 1643162736131, 444, 0, 291, 7732, 5182
1643162720702, 1643162737418, 6128, 0, 631, 7703, 61
1643162721302, 1643162737552, 5536, 0, 717, 7929, 14
1643162721896, 1643162737553, 4863, 0, 322, 8296, 17
1643162722497, 1643162737548, 4586, 0, 595, 8038, 12
1643162723095, 1643162737552, 3988, 0, 471, 7693, 17
1643162729969, 1643162753789, 6314, 0, 343, 8169, 6121
1643162724300, 1643162736132, 399, 0, 143, 3991, 5184
1643162724909, 1643162743035, 192, 0, 245, 12894, 2556
1643162725494, 1643162731513, 250, 0, 325, 3230, 19
1643162731348, 1643162765220, 8401, 0, 1456, 15452, 6207
1643162731901, 1643162759626, 7878, 0, 313, 17304, 15
1643162727301, 1643162743398, 1003, 0, 602, 11801, 506
1643162727898, 1643162751206, 574, 0, 492, 19741, 399
1643162728503, 1643162743206, 869, 0, 149, 11517, 45
1643162729110, 1643162759081, 245, 0, 239, 17798, 9809
1643162729711, 1643162751206, 5367, 0, 193, 13517, 400
1643162730317, 1643162753788, 6654, 0, 129, 8605, 6121
1643162730913, 1643162753789, 6037, 0, 262, 8470, 6122
1643162731506, 1643162755532, 171, 0, 527, 13878, 7317
1643162732111, 1643162759624, 8053, 0, 356, 17365, 14
1643162732718, 1643162765220, 7627, 0, 1359, 15455, 6209
1643162733309, 1643162765219, 7465, 0, 635, 15254, 6208
1643162733914, 1643162765220, 6732, 0, 999, 15533, 6209
1643162734508, 1643162765219, 6288, 0, 644, 15248, 6205
1643162735121, 1643162765219, 5542, 0, 971, 15381, 6210
1643162735716, 1643162765220, 4977, 0, 927, 15320, 6209
1643162736319, 1643162765218, 694, 0, 213, 19445, 6206
1643162736917, 1643162753787, 476, 0, 190, 7980, 6122
1643162737517, 1643162765219, 2975, 0, 933, 15226, 6209
1643162738126, 1643162746981, 652, 0, 202, 5718, 255
1643162738726, 1643162755325, 5217, 0, 274, 8845, 101
1643162739338, 1643162755326, 4614, 0, 637, 8764, 102
1643162739930, 1643162765129, 4016, 0, 645, 18464, 45
1643162740529, 1643162755325, 3415, 0, 210, 8851, 100
1643162741123, 1643162759630, 2830, 0, 542, 12963, 20
1643162741733, 1643162764996, 7345, 0, 441, 13342, 119
1643162742326, 1643162765131, 6750, 0, 443, 13565, 45
1643162742942, 1643162765131, 1218, 0, 867, 17810, 44
1643162743528, 1643162765035, 705, 0, 334, 10667, 7531
1643162744139, 1643162759619, 722, 0, 1010, 11682, 12
1643162744744, 1643162765128, 4771, 0, 193, 13230, 43
1643162745336, 1643162765127, 4168, 0, 194, 13312, 43
1643162745948, 1643162765130, 3505, 0, 218, 13147, 43
1643162746543, 1643162772304, 604, 0, 448, 22626, 58
1643162747144, 1643162765128, 1338, 0, 852, 13589, 45
1643162747747, 1643162765130, 6094, 0, 304, 8909, 45
1643162748343, 1643162769257, 9636, 0, 177, 9177, 17
1643162748947, 1643162774928, 8860, 0, 509, 10271, 3985
1643162754750, 1643162774928, 559, 0, 248, 12513, 3983
1643162756439, 1643162772452, 648, 0, 208, 12446, 96
1643162755011, 1643162774926, 1030, 0, 435, 11900, 3983
1643162751349, 1643162772415, 203, 0, 209, 18536, 62
1643162751953, 1643162765129, 1331, 0, 687, 9137, 46
1643162757776, 1643162776065, 7461, 0, 229, 7789, 69
1643162757393, 1643162773697, 7526, 0, 212, 5781, 66
1643162757958, 1643162773982, 7188, 0, 336, 5717, 20
1643162754361, 1643162774926, 2019, 0, 205, 12415, 3986
1643162754967, 1643162774926, 1410, 0, 152, 12431, 3985
1643162760374, 1643162773569, 5318, 0, 275, 5381, 101
1643162760970, 1643162773694, 4496, 0, 386, 5540, 67
1643162761575, 1643162773806, 3305, 0, 235, 6444, 58
1643162762168, 1643162774926, 58, 0, 1013, 5884, 3850
1643162762777, 1643162773807, 3482, 0, 228, 5369, 57
1643162763376, 1643162773697, 2808, 0, 245, 5218, 68
1643162763978, 1643162773807, 2187, 0, 297, 5503, 58
1643162764573, 1643162773574, 1118, 0, 349, 5277, 105
1643162765175, 1643162773693, 282, 0, 202, 5811, 67
1643162765774, 1643162776065, 536, 0, 164, 7182, 68
1643162766389, 1643162775857, 2280, 0, 164, 4769, 121
1643162766976, 1643162778166, 1813, 0, 394, 6707, 28
1643162767590, 1643162778167, 1853, 0, 142, 6455, 29
1643162768195, 1643162778168, 1452, 0, 219, 6407, 28
1643162768785, 1643162778167, 389, 0, 211, 6728, 29
1643162769882, 1643162778240, 3192, 0, 165, 2592, 24
1643162769992, 1643162776066, 63, 0, 257, 3632, 69
1643162770587, 1643162782239, 4511, 0, 108, 4258, 469
1643162771182, 1643162782098, 3866, 0, 259, 4409, 330
1643162771788, 1643162779866, 2599, 0, 122, 3507, 11
1643162772384, 1643162781624, 575, 0, 319, 6217, 66
1643162772986, 1643162787310, 915, 0, 218, 8454, 2638
1643162773590, 1643162787310, 365, 0, 210, 7231, 3854
1643162774194, 1643162781623, 340, 0, 254, 4698, 65
1643162774789, 1643162787535, 2436, 0, 322, 7862, 93
1643162775402, 1643162787126, 3895, 0, 162, 5617, 80
1643162775998, 1643162787311, 1498, 0, 158, 5331, 2121
1643162776592, 1643162787311, 681, 0, 320, 5519, 2122
1643162777201, 1643162787310, 682, 0, 127, 5165, 2119
1643162777798, 1643162789000, 370, 0, 110, 8292, 68
1643162778395, 1643162789001, 1311, 0, 180, 6580, 65
1643162778993, 1643162788845, 495, 0, 165, 7130, 88
1643162779605, 1643162789000, 95, 0, 152, 7082, 68
1643162780198, 1643162789000, 520, 0, 172, 6120, 68
1643162780814, 1643162793951, 1093, 0, 265, 9877, 17
1643162781409, 1643162795135, 1527, 0, 414, 9611, 90
1643162782011, 1643162795135, 964, 0, 408, 9594, 89
1643162782609, 1643162797296, 4860, 0, 229, 7666, 28
1643162783216, 1643162797296, 4253, 0, 169, 7499, 27
1643162783814, 1643162797294, 3549, 0, 276, 7787, 26
1643162784420, 1643162800811, 3391, 0, 317, 10416, 20
1643162785021, 1643162797297, 2699, 0, 389, 7052, 28
1643162785613, 1643162797295, 2197, 0, 382, 7175, 26
1643162786221, 1643162800812, 2399, 0, 142, 10031, 20
1643162786814, 1643162797214, 1010, 0, 606, 6735, 53
1643162787417, 1643162797127, 564, 0, 246, 6539, 118
1643162788014, 1643162798592, 5218, 0, 669, 2723, 24
1643162788623, 1643162808601, 1242, 0, 138, 16203, 66
1643162789221, 1643162800812, 212, 0, 162, 9043, 20
1643162789817, 1643162808709, 6899, 0, 361, 9681, 19
1643162790425, 1643162808461, 6476, 0, 237, 8366, 789
1643162791028, 1643162808710, 5682, 0, 222, 9542, 18
1643162791634, 1643162808708, 5266, 0, 275, 9467, 19
1643162792222, 1643162808461, 4722, 0, 271, 8053, 789
1643162792821, 1643162808461, 4162, 0, 248, 8365, 789
1643162793433, 1643162805077, 277, 0, 302, 5981, 3107
1643162794031, 1643162798572, 121, 0, 194, 2312, 70
1643162794635, 1643162805080, 179, 0, 144, 5245, 2865
1643162795239, 1643162807279, 1603, 0, 233, 7793, 134
1643162795828, 1643162805077, 63, 0, 164, 4835, 2136
1643162796438, 1643162808463, 297, 0, 330, 8290, 789
1643162797040, 1643162808463, 2381, 0, 313, 5508, 790
1643162797636, 1643162813492, 2890, 0, 168, 10568, 15
1643162798240, 1643162813491, 3050, 0, 160, 10141, 15
1643162798835, 1643162804539, 349, 0, 136, 3214, 42
1643162799440, 1643162808461, 439, 0, 337, 5612, 789
1643162800053, 1643162815618, 5091, 0, 716, 6061, 1428
1643162800641, 1643162813491, 247, 0, 141, 10593, 16
1643162801244, 1643162813491, 335, 0, 217, 9729, 14
1643162801849, 1643162810377, 3488, 0, 1344, 1356, 43
1643162802436, 1643162815616, 2738, 0, 912, 6058, 1428
1643162803054, 1643162815617, 2277, 0, 818, 6104, 1456
1643162803641, 1643162815630, 2017, 0, 1256, 6694, 55
1643162804249, 1643162814162, 1004, 0, 603, 5991, 17
1643162804847, 1643162810377, 225, 0, 645, 2577, 43
1643162805442, 1643162818741, 3631, 0, 154, 7362, 85
1643162806057, 1643162834790, 3375, 0, 636, 15385, 7238
1643162806653, 1643162828635, 3581, 0, 129, 15664, 545
1643162807257, 1643162815576, 252, 0, 155, 5924, 106
1643162807859, 1643162818627, 1165, 0, 272, 7267, 47
1643162808469, 1643162818741, 547, 0, 195, 7594, 85
1643162809057, 1643162834789, 493, 0, 342, 15325, 7239
1643162809662, 1643162825709, 1181, 0, 838, 7205, 4771
1643162810260, 1643162828636, 684, 0, 766, 14272, 546
1643162810857, 1643162830983, 7310, 0, 853, 5100, 4755
1643162811467, 1643162830985, 6913, 0, 661, 4922, 4753
1643162812074, 1643162830449, 6093, 0, 1027, 4922, 4220
1643162812664, 1643162831603, 5719, 0, 665, 4921, 5372
1643162813263, 1643162830983, 4903, 0, 857, 5108, 4754
1643162813869, 1643162834789, 132, 0, 234, 10964, 7180
1643162814468, 1643162834788, 109, 0, 114, 11159, 7006
1643162815076, 1643162833870, 3095, 0, 1038, 12612, 13
1643162815681, 1643162825709, 382, 0, 313, 2388, 4771
1643162816265, 1643162834790, 213, 0, 151, 8591, 7240
1643162816871, 1643162834789, 2536, 0, 136, 8553, 4796
1643162817474, 1643162834192, 2033, 0, 136, 12194, 19
1643162818076, 1643162843142, 1398, 0, 185, 15686, 5804
1643162818673, 1643162826088, 118, 0, 460, 4747, 18
1643162819270, 1643162835309, 1922, 0, 370, 11794, 13
1643162819877, 1643162834192, 317, 0, 361, 11655, 16
1643162820471, 1643162835314, 493, 0, 141, 12191, 18
1643162821085, 1643162842177, 4817, 0, 382, 13207, 550
1643162821688, 1643162835317, 87, 0, 343, 10879, 20
1643162822288, 1643162836935, 4855, 0, 312, 7166, 54
1643162822885, 1643162836934, 4410, 0, 271, 7480, 53
1643162823487, 1643162836795, 3797, 0, 409, 7014, 50
1643162824091, 1643162846502, 3127, 0, 500, 12989, 3571
1643162824695, 1643162846501, 1344, 0, 464, 14338, 3571
1643162829474, 1643162859209, 5744, 0, 460, 15409, 5648
1643162825887, 1643162835755, 685, 0, 467, 6053, 820
1643162826491, 1643162843447, 5249, 0, 202, 4524, 4988
1643162827087, 1643162853851, 8511, 0, 192, 16077, 9
1643162832855, 1643162859209, 618, 0, 221, 16910, 5866
1643162834584, 1643162859208, 2125, 0, 579, 13264, 5526
1643162828895, 1643162846501, 428, 0, 554, 10941, 3570
1643162829503, 1643162853853, 6203, 0, 277, 15756, 11
1643162834300, 1643162845145, 2981, 0, 522, 4791, 93
1643162830702, 1643162842829, 2804, 0, 180, 6834, 118
1643162831302, 1643162853852, 4294, 0, 288, 15958, 10
1643162831905, 1643162853857, 3802, 0, 404, 15490, 14
1643162832500, 1643162845110, 3864, 0, 1421, 4744, 57
1643162833107, 1643162846501, 421, 0, 316, 7292, 3239
1643162837839, 1643162860489, 5232, 0, 281, 8453, 5995
1643162834315, 1643162853358, 105, 0, 155, 16867, 18
1643162834906, 1643162845068, 820, 0, 370, 6523, 58
1643162835512, 1643162858581, 749, 0, 495, 12947, 6704
1643162836108, 1643162859208, 291, 0, 548, 14437, 5648
1643162836713, 1643162851291, 1124, 0, 346, 7614, 3478
1643162837313, 1643162860376, 5912, 0, 278, 8795, 5884
1643162837912, 1643162872399, 5477, 0, 197, 19138, 7928
1643162838521, 1643162851232, 5102, 0, 156, 5256, 107
1643162839109, 1643162858580, 4514, 0, 264, 5724, 7146
1643162839719, 1643162860489, 4186, 0, 243, 7992, 5994
1643162840322, 1643162860488, 3935, 0, 308, 8059, 5995
1643162840926, 1643162848708, 167, 0, 296, 5291, 36
1643162841522, 1643162860488, 786, 0, 132, 9943, 5994
1643162842128, 1643162853858, 291, 0, 208, 9142, 17
1643162842750, 1643162860492, 586, 0, 185, 8848, 5995
1643162843320, 1643162863217, 3236, 0, 520, 7354, 6819
1643162843924, 1643162859141, 3592, 0, 770, 8413, 387
1643162844520, 1643162858579, 596, 0, 195, 4613, 6704
1643162845121, 1643162872232, 294, 0, 417, 16397, 7633
1643162845720, 1643162872401, 306, 0, 259, 15853, 7800
1643162846328, 1643162862975, 337, 0, 538, 6795, 6968
1643162846920, 1643162859300, 559, 0, 858, 8826, 94
1643162847527, 1643162872399, 3934, 0, 526, 10510, 7928
1643162848135, 1643162872399, 3214, 0, 595, 10667, 7799
1643162848733, 1643162859382, 315, 0, 237, 8156, 174
1643162849347, 1643162872399, 373, 0, 180, 12790, 7797
1643162849932, 1643162879099, 266, 0, 105, 21866, 4682
1643162850534, 1643162868314, 1207, 0, 435, 14094, 15
1643162856321, 1643162874648, 1158, 0, 609, 7283, 6346
1643162851742, 1643162868314, 6206, 0, 166, 8436, 14
1643162852332, 1643162879099, 7826, 0, 810, 9627, 6203
1643162857135, 1643162879098, 441, 0, 417, 13851, 4847
1643162853536, 1643162879099, 6578, 0, 841, 10031, 6203
1643162854147, 1643162879098, 6008, 0, 975, 9742, 6203
1643162854744, 1643162879098, 6054, 0, 163, 9501, 6204
1643162855358, 1643162892824, 7112, 0, 426, 19245, 8418
1643162855950, 1643162874648, 1909, 0, 298, 8345, 6348
1643162856543, 1643162888657, 6855, 0, 417, 12753, 9756
1643162863352, 1643162893112, 8813, 0, 347, 17615, 104
1643162862945, 1643162893111, 9213, 0, 356, 17599, 103
1643162862576, 1643162878810, 479, 0, 288, 13016, 77
1643162858948, 1643162879100, 1164, 0, 858, 9769, 6204
1643162859555, 1643162879098, 119, 0, 120, 12784, 4682
1643162860157, 1643162891694, 4089, 0, 859, 21066, 3431
1643162860759, 1643162891694, 5902, 0, 185, 19392, 3431
1643162861366, 1643162879952, 1861, 0, 257, 14251, 148
1643162861951, 1643162888655, 1262, 0, 354, 13083, 9755
1643162862566, 1643162888657, 657, 0, 439, 12999, 9756
1643162863159, 1643162888656, 364, 0, 439, 13182, 9756
1643162863760, 1643162893110, 8981, 0, 254, 17756, 103
1643162864356, 1643162891335, 8364, 0, 150, 11309, 4960
1643162864967, 1643162880338, 2777, 0, 681, 9077, 735
1643162865562, 1643162891336, 1314, 0, 379, 17299, 4966
1643162866165, 1643162893109, 5537, 0, 302, 18947, 101
1643162866764, 1643162879811, 7314, 0, 1040, 2456, 89
1643162867366, 1643162879809, 7573, 0, 632, 2164, 91
1643162867973, 1643162893111, 7083, 0, 579, 15117, 103
1643162868561, 1643162879810, 6487, 0, 484, 2137, 89
1643162869170, 1643162893109, 2531, 0, 301, 19116, 102
1643162869781, 1643162891266, 4078, 0, 813, 14576, 86
1643162870380, 1643162893109, 1507, 0, 368, 18769, 101
1643162876240, 1643162893112, 698, 0, 281, 12855, 100
1643162875760, 1643162912788, 1218, 0, 399, 27669, 5144
1643162877469, 1643162912789, 2412, 0, 685, 23782, 5588
1643162872779, 1643162912789, 7571, 0, 784, 22974, 6301
1643162873382, 1643162898814, 6908, 0, 799, 15315, 50
1643162873976, 1643162898136, 6375, 0, 633, 15038, 120
1643162874582, 1643162898134, 5710, 0, 813, 15077, 118
1643162875189, 1643162912787, 2263, 0, 195, 27946, 5143
1643162875788, 1643162912787, 1761, 0, 266, 27772, 5247
1643162876390, 1643162893109, 456, 0, 307, 13967, 102
1643162876990, 1643162897546, 3757, 0, 379, 14083, 113
1643162883828, 1643162908145, 8868, 0, 532, 12348, 66
1643162883385, 1643162912376, 9159, 0, 270, 16559, 432
1643162883001, 1643162912794, 9662, 0, 480, 12937, 3841
1643162879397, 1643162912580, 9031, 0, 926, 14231, 7050
1643162879985, 1643162912787, 444, 0, 691, 23301, 6302
1643162880605, 1643162912788, 868, 0, 485, 23019, 5590
1643162881495, 1643162912788, 2241, 0, 1324, 19461, 6299
1643162881795, 1643162893010, 1947, 0, 1226, 5853, 96
1643162882390, 1643162912788, 1003, 0, 1543, 19434, 6300
1643162882995, 1643162912788, 10317, 0, 662, 12513, 4293
1643162883601, 1643162912787, 9610, 0, 495, 12685, 4291
1643162884204, 1643162912786, 9109, 0, 646, 12590, 4292
1643162884807, 1643162912206, 6275, 0, 154, 18644, 263
1643162885393, 1643162912206, 5648, 0, 157, 18610, 264
1643162886005, 1643162907944, 5652, 0, 169, 13802, 16
1643162886601, 1643162907943, 5058, 0, 201, 14025, 18
1643162887217, 1643162921414, 4243, 0, 135, 21355, 6286
1643162892049, 1643162912376, 1785, 0, 246, 15148, 432
1643162888418, 1643162912788, 3804, 0, 357, 12931, 5462
1643162889021, 1643162907943, 2440, 0, 165, 14212, 18
1643162889613, 1643162921415, 2043, 0, 151, 20975, 6439
1643162890219, 1643162912787, 1332, 0, 139, 13895, 5419
1643162890803, 1643162912788, 320, 0, 191, 13754, 5418
1643162891415, 1643162912788, 322, 0, 239, 12473, 5988
1643162892026, 1643162915865, 10222, 0, 160, 11354, 68
1643162892621, 1643162921413, 9173, 0, 326, 11012, 6321
1643162893218, 1643162910071, 1540, 0, 291, 12990, 14
1643162893812, 1643162912792, 1025, 0, 445, 11709, 3841
1643162894431, 1643162908271, 596, 0, 348, 10953, 10
1643162895017, 1643162912205, 2631, 0, 2056, 10071, 264
1643162895630, 1643162928542, 9305, 0, 291, 14515, 6664
1643162896230, 1643162915162, 5453, 0, 230, 10931, 68
1643162896834, 1643162910081, 486, 0, 242, 10722, 23
1643162897439, 1643162912376, 243, 0, 1987, 10195, 433
1643162898022, 1643162912206, 964, 0, 645, 9910, 263
1643162898627, 1643162912205, 331, 0, 1015, 9826, 263
1643162899220, 1643162921414, 2037, 0, 362, 11368, 6321
1643162899830, 1643162921414, 1770, 0, 442, 11153, 6323
1643162900436, 1643162921413, 1291, 0, 426, 11002, 6320
1643162901048, 1643162921414, 679, 0, 342, 11035, 6438
1643162901637, 1643162916035, 777, 0, 588, 10881, 96
1643162902242, 1643162928542, 158, 0, 1309, 15700, 6803
1643162902836, 1643162928542, 1460, 0, 700, 14664, 6666
1643162908659, 1643162923982, 344, 0, 204, 11839, 22
1643162909214, 1643162925190, 4097, 0, 114, 9033, 24
1643162909853, 1643162931433, 2144, 0, 114, 16583, 75
1643162910511, 1643162931230, 7792, 0, 459, 9434, 129
1643162911054, 1643162931141, 7319, 0, 405, 9832, 79
1643162910749, 1643162931035, 7399, 0, 367, 9803, 105
1643162912242, 1643162924367, 1024, 0, 149, 8307, 21
1643162907643, 1643162924574, 6170, 0, 435, 8022, 27
1643162908247, 1643162928543, 164, 0, 110, 11502, 6418
1643162908846, 1643162929067, 4894, 0, 168, 13045, 73
1643162909453, 1643162925803, 172, 0, 205, 13625, 13
1643162910053, 1643162924632, 79, 0, 753, 11569, 11
1643162910648, 1643162931433, 1763, 0, 243, 16724, 76
1643162911250, 1643162931140, 7732, 0, 589, 9502, 78
