1S LIMIT AGG (ns), 1S USAGE AGG (ns)
24576000.0,521512.5
19660500.0,518328.5
15728000.0,3050502.0
15000000.0,519420.5
15000000.0,519397.5
15000000.0,1062075.0
15000000.0,1603847.0
15000000.0,15000000.0
15000000.0,15000000.0
45000000.0,45000000.0
75000000.0,75000000.0
105000000.0,105000000.0
135000000.0,134274477.0
165000000.0,146640945.0
195000000.0,122322886.0
156000000.0,49552598.5
124800000.0,92958936.0
99840000.0,99840000.0
99840000.0,90251588.0
129840000.0,113030884.0
129840000.0,125259686.5
129840000.0,37634442.0
103872000.0,2817547.0
83097500.0,10382576.5
66478000.0,4235497.0
53182000.0,17092333.0
42545500.0,5582648.0
34036000.0,34036000.0
34036000.0,34036000.0
64036000.0,64036000.0
94036000.0,94036000.0
124036000.0,124036000.0
154036000.0,154036000.0
184036000.0,184036000.0
214036000.0,214036000.0
244036000.0,226601944.0
274036000.0,1595195.0
219228500.0,119863271.5
175382500.0,1100829.5
140306000.0,140306000.0
140306000.0,140306000.0
170306000.0,170306000.0
200306000.0,72012344.5
230306000.0,23265917.0
184244500.0,171111338.0
184244500.0,183270233.5
184244500.0,184244500.0
184244500.0,184244500.0
214244500.0,214244500.0
244244500.0,244244500.0
274244500.0,274244500.0
304244500.0,304244500.0
334244500.0,334244500.0
364244500.0,352741730.0
394244500.0,382651055.5
394244500.0,360720360.0
391744500.0,391744500.0
391744500.0,391744500.0
421744500.0,420065920.5
446786500.0,372563004.5
444286500.0,393217160.5
441786500.0,389475954.5
439286500.0,314353888.0
351429000.0,12381587.5
281143000.0,145117060.0
224914000.0,224914000.0
224914000.0,224914000.0
254914000.0,254914000.0
284914000.0,284914000.0
314914000.0,314914000.0
344914000.0,344914000.0
374914000.0,374914000.0
404914000.0,382239566.0
434914000.0,409444292.0
432414000.0,394060960.5
429914000.0,393631062.0
427414000.0,355019928.0
424914000.0,332723797.0
339931000.0,339931000.0
339931000.0,273400722.0
369931000.0,139130772.0
295944500.0,20916894.0
236755500.0,134764012.5
189404000.0,97150437.0
151523000.0,88773308.5
121218000.0,110210382.0
121218000.0,54384757.5
96974000.0,511296.5
77579000.0,1068820.0
62063000.0,1089328.5
49650000.0,17183733.0
39720000.0,519359.5
31776000.0,31776000.0
31776000.0,31776000.0
61776000.0,61776000.0
91776000.0,91776000.0
121776000.0,121776000.0
151776000.0,116267916.0
181776000.0,105017696.0
145420500.0,97610606.0
116336000.0,116336000.0
116336000.0,116336000.0
146336000.0,146336000.0
176336000.0,166001033.5
206336000.0,197917869.5
206336000.0,199534874.0
206336000.0,206336000.0
206336000.0,206336000.0
233171000.0,230708434.0
233171000.0,204573262.5
238171000.0,211636908.5
235671000.0,235671000.0
235671000.0,168262350.0
265671000.0,177165107.0
212536500.0,165720250.0
170029000.0,90551121.5
136023000.0,101489837.0
108818000.0,108818000.0
108818000.0,108818000.0
138818000.0,138818000.0
168818000.0,168818000.0
198818000.0,193826466.5
228818000.0,184724016.5
226318000.0,207561666.0
226318000.0,219415491.0
223818000.0,202393774.0
223818000.0,175110735.5
179054000.0,160352247.5
179054000.0,179054000.0
179054000.0,179054000.0
209054000.0,209054000.0
239054000.0,163235974.5
269054000.0,167031904.0
215243000.0,171295436.5
172194000.0,154444237.0
172194000.0,169915870.5
172194000.0,166926044.5
169694000.0,114239913.0
