ok: got activation 9e0b78fde0454f258b78fde0452f256b { "namespace": "guest", "name": "extractImageMetadata", "version": "0.0.7", "subject": "guest", "activationId": "9e0b78fde0454f258b78fde0452f256b", "start": 1643162630686, "end": 1643162636380, "duration": 5694, "statusCode": 0, "response": { "status": "success", "statusCode": 0, "success": true, "result": { "_attachments": { "test.jpg": { "content_type": "image/jpg", "digest": "md5-OKERppFjtY8spJYMvrBsqg==", "length": 2371746, "revpos": 1, "stub": true }, "thumbnail-test.jpg": { "content_type": "image/jpeg", "digest": "md5-cQ2J6qq8iyUTlDHmAoy1Iw==", "length": 43470, "revpos": 5, "stub": true } }, "_id": "doc-test", "_rev": "5-6514055bf653853f3c7195a50ce53326", "albumID": "image_database", "commTimes": [ 389, 0, 160, 694, 1416 ], "dimensions": { "height": 3968, "width": 2976 }, "exifMake": "HUAWEI", "exifModel": "ALP-AL00", "fileSize": "2.26187MiB", "imageFormat": "image/jpeg", "latitude": { "D": 31, "Direction": "N", "M": 1, "S": 27 }, "longtitude": { "D": 121, "Direction": "E", "M": 26, "S": 15 }, "startTimes": [ "2022-01-26 02:03:51.337", "2022-01-26 02:03:53.335", "2022-01-26 02:03:53.336", "2022-01-26 02:03:53.496", "2022-01-26 02:03:54.963" ], "thumbnail": "thumbnail-test.jpg", "uploadTime": 1643162636379, "userID": "admin" } }, "logs": [ "2022-01-26T02:03:51.337886726Z stdout: ExtractImageMetadata invoked", "2022-01-26T02:03:51.418895969Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.41893665Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:53.33578478Z stdout: TransformMetadata invoked", "2022-01-26T02:03:53.336257694Z stdout: Handler invoked", "2022-01-26T02:03:53.337628951Z stdout: Jan 26, 2022 2:03:53 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:53.337646639Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:53.496388792Z stdout: Thumbnail invoked", "2022-01-26T02:03:53.524755861Z stdout: Jan 26, 2022 2:03:53 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:53.524775546Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.328970074Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.329003135Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.963776422Z stdout: StoreImageMetadata invoked", "2022-01-26T02:03:54.964991142Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.965009638Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover." ], "annotations": [ { "key": "path", "value": "guest/extractImageMetadata" }, { "key": "waitTime", "value": 7379 }, { "key": "kind", "value": "blackbox" }, { "key": "timeout", "value": false }, { "key": "limits", "value": { "concurrency": 1, "logs": 10, "memory": 256, "timeout": 60000 } }, { "key": "initTime", "value": 584 } ], "publish": false }

ok: got activation 0a8837affdfa46b58837affdfad6b51a { "namespace": "guest", "name": "extractImageMetadata", "version": "0.0.7", "subject": "guest", "activationId": "0a8837affdfa46b58837affdfad6b51a", "start": 1643162629140, "end": 1643162632609, "duration": 3469, "statusCode": 0, "response": { "status": "success", "statusCode": 0, "success": true, "result": { "_attachments": { "test.jpg": { "content_type": "image/jpg", "digest": "md5-OKERppFjtY8spJYMvrBsqg==", "length": 2371746, "revpos": 1, "stub": true }, "thumbnail-test.jpg": { "content_type": "image/jpeg", "digest": "md5-cQ2J6qq8iyUTlDHmAoy1Iw==", "length": 43470, "revpos": 3, "stub": true } }, "_id": "doc-test", "_rev": "3-e6f312171aeaeecd2f794687debb65a2", "albumID": "image_database", "commTimes": [ 315, 0, 127, 516, 15 ], "dimensions": { "height": 3968, "width": 2976 }, "exifMake": "HUAWEI", "exifModel": "ALP-AL00", "fileSize": "2.26187MiB", "imageFormat": "image/jpeg", "latitude": { "D": 31, "Direction": "N", "M": 1, "S": 27 }, "longtitude": { "D": 121, "Direction": "E", "M": 26, "S": 15 }, "startTimes": [ "2022-01-26 02:03:49.541", "2022-01-26 02:03:51.330", "2022-01-26 02:03:51.330", "2022-01-26 02:03:51.458", "2022-01-26 02:03:52.592" ], "thumbnail": "thumbnail-test.jpg", "uploadTime": 1643162632607, "userID": "admin" } }, "logs": [ "2022-01-26T02:03:49.541651976Z stdout: ExtractImageMetadata invoked", "2022-01-26T02:03:49.562819358Z stdout: Jan 26, 2022 2:03:49 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:49.56284229Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:51.330560207Z stdout: TransformMetadata invoked", "2022-01-26T02:03:51.331054654Z stdout: Handler invoked", "2022-01-26T02:03:51.332486756Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.33250607Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:51.458649675Z stdout: Thumbnail invoked", "2022-01-26T02:03:51.460418698Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.460431908Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:52.238275542Z stdout: Jan 26, 2022 2:03:52 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:52.238304253Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:52.592633924Z stdout: StoreImageMetadata invoked", "2022-01-26T02:03:52.593895696Z stdout: Jan 26, 2022 2:03:52 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:52.593916214Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover." ], "annotations": [ { "key": "path", "value": "guest/extractImageMetadata" }, { "key": "waitTime", "value": 5232 }, { "key": "kind", "value": "blackbox" }, { "key": "timeout", "value": false }, { "key": "limits", "value": { "concurrency": 1, "logs": 10, "memory": 256, "timeout": 60000 } }, { "key": "initTime", "value": 377 } ], "publish": false }

ok: got activation 1eada84e9ba647feada84e9ba6a7fee3 { "namespace": "guest", "name": "extractImageMetadata", "version": "0.0.7", "subject": "guest", "activationId": "1eada84e9ba647feada84e9ba6a7fee3", "start": 1643162628726, "end": 1643162632245, "duration": 3519, "statusCode": 0, "response": { "status": "success", "statusCode": 0, "success": true, "result": { "_attachments": { "test.jpg": { "content_type": "image/jpg", "digest": "md5-OKERppFjtY8spJYMvrBsqg==", "length": 2371746, "revpos": 1, "stub": true }, "thumbnail-test.jpg": { "content_type": "image/jpeg", "digest": "md5-cQ2J6qq8iyUTlDHmAoy1Iw==", "length": 43470, "revpos": 2, "stub": true } }, "_id": "doc-test", "_rev": "2-8464b6a84715e1ffb8c1ef7f2d8101cd", "albumID": "image_database", "commTimes": [ 314, 0, 141, 513, 50 ], "dimensions": { "height": 3968, "width": 2976 }, "exifMake": "HUAWEI", "exifModel": "ALP-AL00", "fileSize": "2.26187MiB", "imageFormat": "image/jpeg", "latitude": { "D": 31, "Direction": "N", "M": 1, "S": 27 }, "longtitude": { "D": 121, "Direction": "E", "M": 26, "S": 15 }, "startTimes": [ "2022-01-26 02:03:49.175", "2022-01-26 02:03:50.935", "2022-01-26 02:03:50.936", "2022-01-26 02:03:51.077", "2022-01-26 02:03:52.193" ], "thumbnail": "thumbnail-test.jpg", "uploadTime": 1643162632244, "userID": "admin" } }, "logs": [ "2022-01-26T02:03:49.176139139Z stdout: ExtractImageMetadata invoked", "2022-01-26T02:03:49.23971079Z stdout: Jan 26, 2022 2:03:49 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:49.239735603Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:50.935759778Z stdout: TransformMetadata invoked", "2022-01-26T02:03:50.936215015Z stdout: Handler invoked", "2022-01-26T02:03:50.937579999Z stdout: Jan 26, 2022 2:03:50 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:50.937598071Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:51.077960902Z stdout: Thumbnail invoked", "2022-01-26T02:03:51.081092966Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.08112027Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:51.744043768Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.744077441Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:52.194075095Z stdout: StoreImageMetadata invoked", "2022-01-26T02:03:52.195675571Z stdout: Jan 26, 2022 2:03:52 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:52.195712878Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover." ], "annotations": [ { "key": "path", "value": "guest/extractImageMetadata" }, { "key": "waitTime", "value": 4223 }, { "key": "kind", "value": "blackbox" }, { "key": "timeout", "value": false }, { "key": "limits", "value": { "concurrency": 1, "logs": 10, "memory": 256, "timeout": 60000 } }, { "key": "initTime", "value": 429 } ], "publish": false }

ok: got activation 1ffe948969454ee2be948969453ee215 { "namespace": "guest", "name": "extractImageMetadata", "version": "0.0.7", "subject": "guest", "activationId": "1ffe948969454ee2be948969453ee215", "start": 1643162631456, "end": 1643162640440, "duration": 8984, "statusCode": 0, "response": { "status": "success", "statusCode": 0, "success": true, "result": { "_attachments": { "test.jpg": { "content_type": "image/jpg", "digest": "md5-OKERppFjtY8spJYMvrBsqg==", "length": 2371746, "revpos": 1, "stub": true }, "thumbnail-test.jpg": { "content_type": "image/jpeg", "digest": "md5-cQ2J6qq8iyUTlDHmAoy1Iw==", "length": 43470, "revpos": 7, "stub": true } }, "_id": "doc-test", "_rev": "7-777bff4851dcd14ab5e8d7ff9eb76f76", "albumID": "image_database", "commTimes": [ 478, 0, 160, 2750, 3065 ], "dimensions": { "height": 3968, "width": 2976 }, "exifMake": "HUAWEI", "exifModel": "ALP-AL00", "fileSize": "2.26187MiB", "imageFormat": "image/jpeg", "latitude": { "D": 31, "Direction": "N", "M": 1, "S": 27 }, "longtitude": { "D": 121, "Direction": "E", "M": 26, "S": 15 }, "startTimes": [ "2022-01-26 02:03:51.925", "2022-01-26 02:03:53.833", "2022-01-26 02:03:53.833", "2022-01-26 02:03:53.993", "2022-01-26 02:03:57.372" ], "thumbnail": "thumbnail-test.jpg", "uploadTime": 1643162640438, "userID": "admin" } }, "logs": [ "2022-01-26T02:03:51.925750801Z stdout: ExtractImageMetadata invoked", "2022-01-26T02:03:51.948694487Z stdout: Jan 26, 2022 2:03:51 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:51.948732879Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:53.833341642Z stdout: TransformMetadata invoked", "2022-01-26T02:03:53.833827769Z stdout: Handler invoked", "2022-01-26T02:03:53.835199731Z stdout: Jan 26, 2022 2:03:53 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:53.835216422Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:53.99369448Z stdout: Thumbnail invoked", "2022-01-26T02:03:53.995565911Z stdout: Jan 26, 2022 2:03:53 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:53.995583566Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.73972327Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.739757407Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:57.37306886Z stdout: StoreImageMetadata invoked", "2022-01-26T02:03:57.374426221Z stdout: Jan 26, 2022 2:03:57 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:57.374450959Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover." ], "annotations": [ { "key": "path", "value": "guest/extractImageMetadata" }, { "key": "waitTime", "value": 6345 }, { "key": "kind", "value": "blackbox" }, { "key": "timeout", "value": false }, { "key": "limits", "value": { "concurrency": 1, "logs": 10, "memory": 256, "timeout": 60000 } }, { "key": "initTime", "value": 415 } ], "publish": false }

ok: got activation 2923b24a38a043daa3b24a38a043da1e { "namespace": "guest", "name": "extractImageMetadata", "version": "0.0.7", "subject": "guest", "activationId": "2923b24a38a043daa3b24a38a043da1e", "start": 1643162632077, "end": 1643162638042, "duration": 5965, "statusCode": 0, "response": { "status": "success", "statusCode": 0, "success": true, "result": { "_attachments": { "test.jpg": { "content_type": "image/jpg", "digest": "md5-OKERppFjtY8spJYMvrBsqg==", "length": 2371746, "revpos": 1, "stub": true }, "thumbnail-test.jpg": { "content_type": "image/jpeg", "digest": "md5-cQ2J6qq8iyUTlDHmAoy1Iw==", "length": 43470, "revpos": 6, "stub": true } }, "_id": "doc-test", "_rev": "6-ef665cb8bf0745e4fd70d646ec17f13b", "albumID": "image_database", "commTimes": [ 320, 0, 91, 1095, 2036 ], "dimensions": { "height": 3968, "width": 2976 }, "exifMake": "HUAWEI", "exifModel": "ALP-AL00", "fileSize": "2.26187MiB", "imageFormat": "image/jpeg", "latitude": { "D": 31, "Direction": "N", "M": 1, "S": 27 }, "longtitude": { "D": 121, "Direction": "E", "M": 26, "S": 15 }, "startTimes": [ "2022-01-26 02:03:52.542", "2022-01-26 02:03:54.219", "2022-01-26 02:03:54.219", "2022-01-26 02:03:54.311", "2022-01-26 02:03:56.003" ], "thumbnail": "thumbnail-test.jpg", "uploadTime": 1643162638040, "userID": "admin" } }, "logs": [ "2022-01-26T02:03:52.542795612Z stdout: ExtractImageMetadata invoked", "2022-01-26T02:03:52.564935201Z stdout: Jan 26, 2022 2:03:52 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:52.564962097Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.21956501Z stdout: TransformMetadata invoked", "2022-01-26T02:03:54.220029437Z stdout: Handler invoked", "2022-01-26T02:03:54.221329933Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.221366124Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.311896979Z stdout: Thumbnail invoked", "2022-01-26T02:03:54.313657888Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.313692489Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:54.968834435Z stdout: Jan 26, 2022 2:03:54 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:54.968858109Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover.", "2022-01-26T02:03:56.004175881Z stdout: StoreImageMetadata invoked", "2022-01-26T02:03:56.006665704Z stdout: Jan 26, 2022 2:03:56 AM com.cloudant.client.api.ClientBuilder build", "2022-01-26T02:03:56.006695629Z stdout: WARNING: DNS cache lifetime may be too long. DNS cache lifetimes in excess of 30 seconds may impede client operation during cluster failover." ], "annotations": [ { "key": "path", "value": "guest/extractImageMetadata" }, { "key": "waitTime", "value": 6366 }, { "key": "kind", "value": "blackbox" }, { "key": "timeout", "value": false }, { "key": "limits", "value": { "concurrency": 1, "logs": 10, "memory": 256, "timeout": 60000 } }, { "key": "initTime", "value": 442 } ], "publish": false }

